start	end	text
1145660	1153060	¿Del total de palabras que hay? ¿Voy a contar? Positivo, 1, 2, 3, 4, 5, 6, 7, 8, 9.
1154580	1158980	Son todas, porque acá yo estoy considerando todas las ocurrencias. Es una de las cosas que se
1158980	1164060	le critican, ahí vayan, es general, es eso, que si yo repito muchas veces algo, le sumo probabilidad.
1166940	1171380	Que a veces no es lo que se quiere, digamos. Si hay atributos que reiteran cosas,
1171380	1175060	es como que están muy relacionados y no están aportando información.
1176900	1181420	Entonces, acá están todas las probabilidades de las diferentes palabras. Fíjense,
1182140	1185860	bueno, ahora nos fijamos en el ejemplo. Con esas probabilidades, esa es nuestra,
1186860	1192820	es como entrenamos nuestro clasificador, esencialmente. ¿De acuerdo? Es decir, a partir del
1192820	1195700	cuerpo de entrenamiento, yo calculo esta probabilidad y lo que estoy haciendo es entrenar.
1196980	1203140	Como ustedes ven, son cuentas muy sencillas de hacer. El clasificador, no hay vaya,
1203140	1208940	la ventaja que tiene, es que es muy rápido, muy, muy rápido. Tanto para entrenar como para
1209900	1215020	evaluar. Entonces, cuando uno quiera acercarse a un problema y ver, ¿qué tan difícil es
1215020	1221860	clasificar un cuerpo de humor? Entonces, se le arrima con un método de esto,
1223700	1229460	que lo entrenan dos patadas, y más o menos tiene una idea. Dice, ah, mirad, que pude clasificar
1229460	1235180	el 75, 80% del olor. O sea, lo que es un problema que tiene para mejorar un poco,
1235700	1242980	tampoco es que es horrible y difícil. Y luego, sí, empieza a afinar, a ajustar parámetros,
1242980	1247060	a cambiar el método, capaz que le mete una red o agregarle datos, le mete una red neuronal
1247060	1253140	que está una semana entrenando. Pero con esto tiene una primera aproximación, por lo menos.
1253140	1258620	A mí se alcanza, pasa alguien en los medios. Porque depende la tarea que estamos haciendo.
1258620	1263940	Bueno, ¿pero qué pasa? Entonces, ¿cómo clasifico? Y bueno, si la palabra es prevista,
1263940	1270780	volvió en no originality, yo tengo la probabilidad de la oración dada la categoría negativa por
1270780	1277380	la probabilidad de la categoría negativa. O sea, que es 3 dividido 5 por las diferentes
1277380	1283700	probabilidades de las palabras que aparecen en la categoría negativa. Si se fijan acá estos
1283780	1301140	1 es porque no aparecían. Y acá, fíjense que originality es una palabra montinando a positiva,
1301140	1316180	¿no? Es 1 sobre 29 contra 1 sobre 34. O sea, que está mejor en la positiva que en la negativa.
1316180	1320900	¿Sí? ¿Por qué? Porque aparecen contextos positivos, realmente. Acá el problema que
1320900	1327340	tienen no, adelante. Que es uno de los problemas que ahora vamos a ver. Pero de todos modos,
1327940	1334780	multiplicando las probabilidades de cada palabra, llega que es más probable que sea negativa.
1336300	1341580	¿Y por qué? Porque dice predíctabel, seguramente. ¿Por qué dice no?
1349060	1354700	En realidad esto es number crunching, ¿no? Es porque hay un motivo, digamos, uno de las
1354700	1358300	aplicaciones son siempre aposteriores en estas cosas, ¿no? Es decir, bueno, pasó esto, pero en
1358300	1365980	realidad esto es un motivo de sus cuentas, inicialmente. ¿Se entiende? ¿Se entiende acá?
1369980	1377100	Si nosotros queremos hacer sentimentanálisis, para el caso particular de clasificación de
1377100	1382180	documentos que se llama sentimentanálisis, que es ver la impresión respecto a algo,
1382500	1387340	a un documento, hay algunas reglas que permiten mejorar la performance.
1389860	1393940	Es lo mismo, es exactamente lo mismo, las clases son las mismas, pero se puede hacer
1393940	1399380	alguna modificación. Por ejemplo, no contar múltiples ocurrencias en la palabra en el mismo
1399380	1404020	documento. Esto que yo les decía hoy, cuento una vez olas. Y se dice, es muy, muy linda,
1404020	1411900	linda, linda, cuento una vez olas. Eso se llama binary navages. El manejo de la
1411940	1418580	innovación es todo un tema, es todo un tema, el manejo de la innovación. Y una aproximación
1418580	1427660	muy, muy sencilla, muy naí, pero que mejora las cosas, pues bueno, yo a todo lo que dice
1427660	1431860	después de didn't, lo clasifico no como like, sino como not like, invento una palabra nueva.
1435140	1439900	Podría llegar a hacer alguna cosa un poco más elaborada si tuviera un parser, porque si yo
1439940	1445620	tengo un parser, tengo el árbol y tengo una rama que dice no todo lo que hay abajo.
1445620	1448820	Entonces yo sé el alcance de no. Ahí igual el problema está en cómo hacer el parsing,
1448820	1457980	pero si yo le agrego información de parsing, la cosa puede mejorar. De parsing vamos a
1457980	1466820	hablar la semana que viene, pero yo diría que... Háganme acordar que hable el final
1466980	1472940	de esto, del parsing. Esta, pero esta es una primera aproximación, ¿entiendes? Creo unas
1472940	1479700	palabras nuevas ahí y ahora el like se cuenta como not like. Es muy naí porque dice todo lo que
1479700	1485780	está después de didn't, pero podría haber otras cosas en el medio. No, no es tan sencillo, digamos,
1485780	1492380	pues las oraciones son más complicadas. No, creo que pienses que, y hay un que ahí con oración
1492540	1501180	subordinada, puede ser más complejo que esto, pero no da rimamos. Y otra aproximación, por supuesto,
1501180	1508620	es usar lo que se llama lexicones de sentimiento, que son listas de palabras positivas y listas
1508620	1512420	de palabras negativas. Tengo una lista recolectada, ¿sí?
1513140	1518980	En el caso de que está mostrando como se llena la palabra, ¿no? Sí. Como no estaba, no tenía
1518980	1523100	supexicon, cualquier cosa que pusiera, de originales, ¿no? Cualquier cosa que pusiera
1523100	1529140	sento para originales y que no estuvieran entre niches, la primera, ¿no? Ah, sí, sí, claro, claro,
1529140	1533620	claro, claro, claro. De todos modos se supone que vos, en todo este tipo de métodos, justamente lo
1533620	1538900	que supone es que como vos tenés grandes volúmenes, si no, no funcionan. Claro, claro, claro. Es decir,
1538900	1546900	que lo que hacen es capturar algo a partir de muchas ocurrencias. Pero sí, si no parece,
1546900	1555580	si tenés cero, es la misma para todas. En el lexicón, entonces vos lo que podés hacer
1555580	1558940	es agregar, en tu clasificador, simplemente una fitur que dice la cantidad de palabras en
1558940	1562740	un lexicón positivo y la cantidad de palabras en un lexicón negativo. Es decir, tiene tres
1562740	1570660	palabras negativas, es un X, Xn más 1 y Xn más 2, son dos atributos nomás, ¿sí? Y la
1570660	1575620	cantidad de palabras en un lexicón negativo. Le agrego dos atributos que, si recordamos
1575620	1581180	en la clase pasada, van a seguramente estar más correlacionados con la clase y nos van
1581180	1586580	a poder dar una pista de su comportamiento. Si llegara a hacer un método de regla que
1586580	1592460	dice, bueno, el que tiene más palabra positiva gana, porque juegan todas, intervienen mucho
1592460	1597140	en la clasificación, ¿sí? ¿De acuerdo?
1597140	1606620	Otro ejemplo, ¿cómo puedo hacer para calcular un tag de part of pitch si tengo la palabra
1606620	1611020	y los postage de las palabras anteriores y siguientes? Y bueno, de la misma forma, ¿no?
1611020	1614900	La probabilidad de que sea un adjetivo, dado que la anterior es un determinante, el siguiente
1614900	1622700	es un nombre y la palabra es blanco, es la probabilidad de que la clase sea un adjetivo
1622700	1629380	a priori, esto lo hago por conteo, la probabilidad de que una palabra sea blanco como adjetivo,
1629380	1634220	es decir, de todas las veces que hubo blanco, cuántas veces, miento, de todos los adjetivos
1634380	1644540	cual era blanco, cuántas veces pasó que antes de un adjetivo hubieron determinantes
1644540	1651500	por la probabilidad de que el siguiente sea un nombre si este es un adjetivo. ¿Se entiende?
1651500	1655820	Simplemente hago conteo de todas las veces que aparecieron cosas antes y las considero
1655820	1661580	independiente entre ellas, lo cual sabemos que no es cierto, pero es lo que hay, es lo
1661660	1670660	que puedo computar. Y bueno, y como yo estoy calculando la probabilidad conjunta de esto,
1670660	1677980	podría llegar a generar ejemplos con la distribución calculada, eso me puede ser útil para hacer
1677980	1681700	generación de texto, todos estos métodos me permiten, los métodos de, por ejemplo,
1681700	1687100	de engrama me permiten generar también texto, que es la forma que hacen los generadores,
1687100	1695140	que escriben parecido a alguien, digamos. Bueno, bueno, atacar los métodos generativos
1695140	1700420	que son estos, es, como nadie valles. Un método generativo es ese que busca una distribución
1700420	1705380	de todas las clases, prueba todas las clases y computa la distribución conjunta con los
1705380	1711100	atributos. Los métodos discriminativos son un poco diferentes porque en lugar de,
1712100	1719980	en lugar de calcular la probabilidad de la conjunta dicen, bueno, no, de todo ejemplo,
1719980	1725860	cuál de los dos es mejor, cuál clase es mejor para este ejemplo, sin tratar de modelar
1725860	1734620	todas las clases posibles. Es decir, modelamos directamente la probabilidad, intento modelar
1734620	1739260	directamente la probabilidad condicional, la probabilidad de la clase daba los atributos,
1739260	1748220	¿sí? Voy derecho a eso, ¿qué es más probable dado de todos estos atributos? Nada más.
1751860	1757700	Y hay varias aproximaciones, algunas que son probabilísticas como entropía máxima y otras
1757700	1764300	no. A ver, el preceptor de su porvector machine, ahora vamos a ver, no, vamos a ver la definición
1764300	1772820	de su porvector machine. Pero esencialmente lo que te dicen es, bueno, esto está de tal lado.
1775620	1777500	Si yo tengo estos puntos así,
1777940	1787660	entreno y después te digo, bueno, este está de este, si este punto está del lado de los
1787660	1796260	redonditos. No sé qué tan del lado está de los, esto no es probabilista, por ejemplo.
1799620	1802740	O puedo hacer lo probabilista, pero igual lo único que respondo es acá y de qué lado está.
1803220	1808060	Bueno, entonces vamos a ver uno que es el modelo de entropía máxima,
1809500	1817060	que es como lo que vamos a ver, es como la versión discriminativa del método de Ney Valle.
1821300	1825820	O también conocido como regresión multinomial logística, que vamos a ver por qué se llama así,
1825820	1831260	y son modelos lo lineales para clasificación, es decir, yo quiero la clase, si tengo una serie de
1831260	1836300	tributos. Hago.
1836300	1863980	E, ahora vamos a ver qué es esto, ¿no? F su I, son las features, son como un indicador de algunas,
1864140	1869580	son features a partir de los atributos, ahora vamos a ver cómo lo abrimos eso,
1869580	1876700	pero son derivadas de estos atributos. Los W son los pesos, una serie de pesos que yo
1876700	1883900	voy a intentar calcular, son los pesos de mi modelo, lo que yo voy a entrenar,
1884540	1894820	aprender son los pesos de mi modelo. Y este es el producto, el dot product de ambos, es decir,
1894820	1904780	esto va a ser W1 por F1 más W2 por F2 más W3 por F3, etcétera. ¿De acuerdo? Entonces yo,
1904780	1910700	la feature esta, que según mi ejemplo, cuando yo vaya a evaluar, según mi ejemplo,
1910700	1923540	esto va a valer algo, lo multiplico por un número fijo que va a depender de lo que yo entrené,
1923540	1933460	es decir, lo que yo quiero aprender es W, ¿de acuerdo? Eso, elevó E a la suma de eso,
1933460	1941100	ahora vamos a ver por qué hago esto. Y esta Z es simplemente un factor de normalización,
1943100	1952060	es decir, de todos los W subí que tengo, o sea, esto no necesariamente genera una distribución
1952060	1959540	de probabilidad, entonces este Z es como la suma de todos los casos posibles para llevarlo a una
1959620	1963140	probabilidad, a que la suma me dé uno, aquellos que hablábamos unas clases atrás, bueno,
1963140	1969700	generalizado acá. Esa es la famosa Z, que parece una pavada, pero es lo más difícil de computar,
1969700	1973420	porque yo tengo que calcular este valor para todos los atributos posibles para que me dé una distribución.
1976860	1981820	Entonces, los modelos de entropía al máximo calculan la probabilidad de la clase utilizando
1981820	1991420	esta fórmula. Ahora vamos a ver por qué. Pero antes vamos a hablar de otra cosa para llegar a eso,
1991420	1995660	y es de regresión lineal. Un problema de regresión lineal, que era lo que yo le decía hoy,
1995660	1999580	es cuando uno intenta, un problema de regresión es cuando uno intenta calcular un valor,
1999580	2011380	de algún valor real, un valor real, ¿sí? Entonces yo, si yo quiero saber, supongamos que yo
2015820	2017340	tengo estos puntos acá,
2017340	2036380	¿sí? Cuando yo hago regresión lineal, lo que hago es trazar, buscar una línea que separe los
2036380	2055660	ejemplos. Eso esencialmente es, si esto es, va a ser una cosa como, si yo supongo que pasa por el
2055660	2059300	origen, esta recta, vamos a suponer que pasa por el origen, y si no, vemos cómo se corrige.
2072740	2074340	Vamos a llamarle X1, X2.
2074340	2091260	Esto es la recta que representa esto, ¿no? Es decir, el W1 y W2 me van a determinar la
2091260	2095340	legislación de la recta. Acá está pasando por el origen porque no tiene elemento independiente,
2095340	2102020	yo puedo inventar un W0 con un X0 que vale siempre 1, para agregarle, vamos a moverla a la recta.
2102020	2109540	¿De acuerdo? Entonces, lo que yo, cuando digo que hago regresión lineal, lo que digo es bueno,
2109540	2117500	mis puntos yo asumo que son separables por una recta. Ah, perdón, yo quiero estimar X2 dado
2117500	2126460	X1, ¿de acuerdo? Entonces yo obtengo la recta para un nuevo X, vengo acá y calculo el I.
2126460	2136900	Entonces, I va a ser igual al WI por FI, que es esto, la sumatoria de los WI por FI es el dot
2136900	2143300	product de WI con F. ¿De acuerdo? Simplemente estoy haciendo un estimador lineal de esto.
2146540	2155740	¿Y cómo hago para, como encuentro esta recta? Bueno, una de las formas más usuales es la que
2155740	2160140	minimiza la suma de los cuadrados de la diferencia entre valores y predicciones, o sea,
2163780	2176500	esta recta minimiza esta distancia, ¿de acuerdo? La distancia, yo busco la recta que tenga la
2176500	2188780	distancia mínima de esto al cuadrado y esto al cuadrado, ¿sí? Lo hago al cuadrado para que la
2188780	2195020	suma sea positiva, para que no me afecte si estoy de un lado o del otro. La vieja regresa
2195020	2204500	en un lineal, ¿sí? Entonces, no voy a entrar en detalles, pero yo calculo la fórmula de los
2204500	2214900	mínimos cuadrados que son, si lo piensan son todo multiplicaciones de cosas al cuadrado, más
2214900	2220580	cosas al cuadrado. O sea, que esto es positivo, es una función positiva y convexa y entonces yo lo que
2220620	2225220	trato de buscar es el mínimo de esa función. El año que viene lo voy a escribir a eso,
2225220	2233140	porque no sé si queda claro. Este, a ustedes no les importa. Pero la cuestión es que yo termino
2233140	2238940	minimizando una función convexa, una función convexa y una función que es así. Así es una
2238940	2245740	función convexa, ¿no? Que cualquier, cualquier par de puntos que yo una pasan todo por adentro del,
2246220	2259060	no? Vamos, acá, esto es una función convexa. Sí, yo puedo unir acá, ¿de acuerdo? ¿Cómo es
2259060	2263540	una función convexa? ¿Qué característica tiene las funciones convexas? ¿Cuál es
2263540	2269780	qué característica tiene la función convexa? Ah, no se acuerdo. Las funciones convexas tienen el
2269780	2277460	tema de que cuando yo encuentro un mínimo local es un mínimo global. Si una función es así,
2278900	2284060	yo puedo quedarme, buscar el mínimo acá y encontrarme con este mínimo local y buscar acá.
2286540	2292020	Sí, sí, claro, puedo llegar a quedar atascado acá. Si yo tengo una función convexa,
2293020	2299820	esto es informativo, si quieren hacer curso de prensa automático, esto lo ven en detalle.
2299820	2306420	Este, si yo tengo una función convexa, yo puedo buscar un punto cualquiera y empezar a
2306420	2312420	calcular en la derivada y avanzar en la, en la dirección de la derivada y al final, al final del
2312420	2316780	día voy a encontrar si hago las cosas bien el mínimo de función. Eso llama descenso por
