start	end	text
289400	293520	la capacidad de conocimiento sobre determinado aspecto.
293520	298960	Entonces, sobre esa base, un sistema de información también hay un par de definiciones
298960	304680	de dos sitios, conjunto de funciones, o componente relacionados que forman un todo,
304680	310240	al máscena, procesa, distribuibles, en fin, o un conjunto organizado de elementos que
310240	315600	pueden ser personas, datos, o sea, no es social o directamente al tecnología,
315600	322080	un sistema de formación es algo que va mucho más allá de el concepto de tecnología.
322080	329160	Entonces, cualidad de un sistema de información debe ser preciso o sea la información
329160	339360	que contenga debe estar clara y contundente de lo que se pretende representar.
339600	347040	Hay un tema de oportunidad, que tiene que ver con el momento en que sucede un determinado
347040	354160	hecho y el momento en que ese documento que refleja a ese hecho expuesto a disposición
354160	361880	del sistema, otra cualidad es el hecho de sea completo, si bien la completitud absoluta
361880	368040	no existe. Bueno, la idea es que cuando yo recuperé un sistema trate de recuperar
368040	375000	absolutamente todo lo relevante que a mi miteresa contenido en el sistema, ya que no me
375000	380360	queden cosas por recuperar vinculados a lo que yo quiero.
380360	386280	Lo que tenga contenido semátrico, que la información se acuerente, o sea, en tema de integridad
386280	396920	de la información, y bueno, los aspectos de seguridad que no se pierdan veamos con el tiempo.
396920	402760	Hay algunos ejemplos, a casi uno ya orientado a sistemas de información pensando en
402760	410640	tecnología, bueno, son los sistemas transaccionales, hay cualquiera de lo que va a
410640	418680	repéar, a un sistema de gestión de archíos, soporte a partir de ahí, uno genera un montón
418680	423600	de información. Entonces, esa información existe en otros tipos de sistemas que serían los
423600	428960	sistemas separatos más decisiones basados en la trawerja, hubo etcétera, se pensamos al día de
428960	435120	hoy, o los sistemas basados en conocimiento, que a gran derrago podemos en un mercado como
435120	440120	sistema se expertos. Entonces, son simplemente algunos ejemplos, no, que se basan en grandes
440120	449160	bases de conocimiento. Entonces, podemos clasificarlo en dos tipos, a veces hablamos de sistemas
449160	456160	de base datos o de gestión de bases de datos, de gestión de datos, o sistemas de recuperación
456160	462240	de información. Pues un poco lo que yo quiero tratar de mostrar la diferencia entre datos
462240	464720	e información.
464720	470380	Nada, nada, de finición para fijar ideas, un sistema de gestión de base
470380	475040	datos, bueno, soguera dedicado a servir de índemfas entre la base datos y el usuario y
475040	479120	las aplicaciones tiene un lenguaje de definición de datos y un lenguaje de consulta,
479120	482160	etcétera.
482160	491120	Yendo a recuperación de información, también un par de definiciones, la básica de Wikipedia,
491120	496160	asciencia de la búsqueda de información en documentos, la búsqueda de documentos, de metadatos
496160	504380	que describan esos documentos, e fin, me interesa porque rescataba la definición
504380	510460	de salton, porque salton es un poco considerado el Padre de la recuperación de información,
510460	517020	disciplina encargar a la representación por parte contextualiza bien el concepto. De la representación
517020	523260	en el almacenamiento, la organización y su posterior acceso y recuperación de esa información.
523260	531340	Entonces, en los sistemas de recuperación de información, el objetivo es muy simple, tengo un conjunto
531340	539540	de documentos, tengo un usuario con una cierta quiera investigar o quiera averiguar algo
539540	545980	sobre determinado tema y sísto. Estamos pensando en conjuntos en la huevo que se
545980	553020	te rojellen, sino en un conjunto de documentos o mojellos, y bueno, nada, ayudarse de herramientas
553100	562780	tecnológicas. Entonces, lo que decía recién, distingamos lo que es recuperar datos de recuperar
562780	569580	información. Yo decíamos en un sistema de debase de datos, yo tengo un lenguaje de manipulación,
569580	576580	por ejemplo, en ese cuel, que busca Padrón, valor de una tabla que se llama Padrón,
576580	582020	es que tengan mayores atalvalor. En los sistemas de base datos, yo sé exactamente lo que
582020	592020	quiero y tengo o debería de tener el conocimiento, el usuario, el conocimiento para precisar
592020	603380	exactamente el tipo de datos que quieres traer. Cuando yo forvulo una consulta en recuperación
603380	608420	información, quiero saber sobre equipos orgullos clasificados a las copas internacionales en la última
608420	618540	década. ¿Qué matrera eso? ¿Qué me debería traer?
618540	630580	¿Qué me debería traer? Si. ¿De qué? Me va a traer de las copes del negocio equipos de
630580	639820	fútbol, no estoy en decir la consulta. Es bien distinta, cuando yo conozco la tabla, la estructura,
639820	646540	mientras en el otro lado es si yo no lo soy lo suficientemente preciso para expresar lo que
646540	651340	yo necesito, el tipo lo sabe, y me va a recuperar todo lo que hable de lo que estoy diciendo
651340	661780	ahí. Bueno, claro, pero si yo sobre lo mismo no deseamos, bueno, no lo mismo, no lo mismo,
661780	665700	lo mismo, lo mismo, lo mismo, lo que lo hubiera, yo voy a decir el dominio deportivo. Entonces acá
665700	674580	tenemos el teléfel, el problema, esencialmente eso. Entonces un cuadrito que de alguna manera
674580	684300	muestra un esquema de diferencia entre los dos, entre los dos grandes sistemas, en el
684300	690420	base de datos estamos pensando en un modelo, esencialmente de tal, los modelos relacionales,
690420	695900	donde los objetos son cablas, son modelos estructurados, acá en los sistemas de recuperación,
695900	704020	son documentos, texto, no es estructurado, la operación básica, la misma, es recuperación,
704020	708420	alguna manera lo que decía por así, es determinista, en ese tío de yo se lec, padrón y valor,
708420	715060	voy directamente al campo que quiero recuperar, en el otro lado, concerto, tu se proveelístico,
715060	721780	con cierto grado de ser tesa, me va a devolver, capaz que lo que quiero, más alguna otra cosa
721780	729580	que tendré que ver cómo lo filtro, etcétera. Está las consultas son un vanviguas y bueno,
729580	735580	en lo que debíamos recién, al utilizar lenguaje natural, en el sistema de recuperación
735580	745780	de información, la consulta puede ser ambiguas, y bueno, la base, lo mismo, ¿no? Y
745780	752020	esta es que mita de alguna manera plantea muy a grandes rajos lo que es todo el proceso de
752020	760060	un sistema de información retribal, tengo los usuarios y por un lado tengo la base documentos.
760060	768900	En cualquier dos dos casos se realizan procedimientos por el cual el usuario se realizan
768900	775740	determinado tipo de operaciones sobre las consultas, antes de largar la búsqueda, después
775740	779260	vamos a profundizar un poquito más, pero por ejemplo, cosas que seguramente ya han estado
779260	785540	viendo en el curso, si empezamos en el ejemplo que teníamos recién, de quiero, lo sé
785540	790580	aquí, porque si yo, el quiero, no lo voy a considerar, los artículos, no lo voy a considerar,
790580	796180	es decir, tendré que operar, ver de qué manera representa, yo las consultas, antes de
796180	805020	largar la búsqueda, por otro lado lo mismo con los textos, es decir, yo tendría que tener
805100	810340	un criterio por el cual voy a representar esos textos de mi base documental, o sea que
810340	815740	voy a tener que manipular esos textos y hacer ciertas operaciones hasta indicar, y eso es
815740	823700	lo que yo busco, objetos dentro de una base, concerto y se voy a decir porque algo
823700	829580	de índice vamos a hablar, lo ideal es que esos documentos me lo sorden de alguna manera en
829580	835300	función de cierto rancin, cierto grado de relevancia, y ahí en la primera evaluación
835300	841660	de los resultados, dependiendo del modelo que uno tenga, esos resultados se tiran de una
841660	846540	usuario, o podría eventualmente hacer una retroalimentación y o agregar más términos
846540	852660	de búsqueda o reformular la consulta, con lo cual el sistema vuelve a, o sea lo
852660	858180	representar los usuarios o vuelve a largar una nueva búsqueda, pero conceptualmente se
858180	871020	se les quema generico de este tipo de sistemas, bien, empezamos a ver algunos de los problemas,
871020	875620	qué información sobre las batallas de la segunda guerra mundial que no se liberó en Europa,
875620	882060	entonces mi mamá que siempre la usamos a los ejemplos, a la madre de uno, el procedimiento
882060	886220	de mi madre, cuando si, si esto, y yo le digo, tienes que les explico lo que son los
886220	890460	estos buores y que se yo, y esta tiene que ser calas, ella va a poner, y bueno, lo que
890460	895500	tengo con eso no son sustantivos, no, claro, batalla segunda guerra mundial de Europa,
895500	905380	es correcto esto, claro, el procedimiento y de digo parece ser razonable, es decir,
905380	911300	yo largo esto es una consulta con las palabras clave, por decirlo alguna manera o los términos
911300	916820	en donde podrían llegar a estar ese informa los documentos de esa información, sin embargo
916820	920620	tengo que manejar el concepto, por ejemplo, de la negación que justamente no son la que
920620	929500	se llegaron en Europa, quiero las otras, entonces no es tan directo cuando uno quiere expresar
929500	934300	una consulta, pues esas operaciones que decíamos recién hoy, que hay que hacer cosas
934300	944620	sobre las consultas, ¿no? Entonces, lo básico en información y información es muy simple,
944620	951660	dado un conjunto de palabras, la consulta encontrar esas palabras en un documento, de alguna manera
951660	957660	y de volver los documentos, en los documentos y corresponde y en algún orden.
957660	969660	La simántica del texto y la consulta se representan por un conjunto de términos, y bueno,
969660	976260	hay uno de los problemas que ya seguramente ustedes están imaginando, hay mucha forma de decirlo
976260	984980	mismo, un mismo término puede tener distintos significados en diferentes contextos, hasta ahora
984980	989900	por ahí estamos poniendo términos, se estamos hablando de identificar a los textos y a la consulta,
989900	997460	exclusivamente por el término, cuando tenemos términos con más de un significado, podemos
997460	1001820	llegar a tener problema, sino es preso de alguna otra forma en el dominio, ¿no?
1001820	1009300	A mi que hablar de Apple o Banco, yo que se hay términos, con más un significado en contextos
1009300	1015620	distintos y después el otro tema es el predecir cuáles son más relevantes, cuáles
1015620	1022300	como como va mi sistema a decir este documento es más importante que este otro.
1025300	1032660	Entonces, yo tengo como dos grandes aspectos a tener en cuenta, por un lado elegir un modelo de
1032660	1036060	representación, como decíamos de las consultas y de los documentos y la base de documentos y la
1036060	1046220	base de documentos, y por otro lado, diseñar algoritmos lo suficientemente, esficientes para
1046220	1054060	que me devuelvan esos documentos en un orden aceptable, muy importante para mí.
1054060	1069180	¿Sentendió? Sí, bien. Entonces, vamos a empezar a hablar de los modelos. Para definiciones
1069180	1074300	bastante abstractas del concepto de modelo, la extracción de un proceso real o un esquema de
1074300	1080140	un sistema realidad compleja que se elabora para facilitar su comprensión y estudio comportamiento.
1080140	1088740	Es decir, es un definición conceptualmente de lo que es un modelo. Ahora, un modelo en los sistemas de
1088740	1096340	recuperación de información, yo los puedo especificar como esa acuadrupla que está ahí, donde yo tengo.
1096340	1101180	¿De qué es un conjunto de representaciones lógicas de los documentos? Sí, de todos los documentos como
1101180	1106380	lo voy a representar. Mi base documental, cuque es el conjunto de representaciones lógicas que
1106380	1112100	modelan las consultas que yo voy a poder hacer. Pensemos que yo podría tener una, así como
1112100	1117740	tengo una base de documentos, yo podría tener préstablecidos, un conjunto de consultas también.
1117740	1123420	Es decir, es un esquema operacional que especifica las representaciones de los documentos
1123420	1128220	y de las consultas. Ahí tendríamos que ver cómo, ¿cuáles son las operaciones que
1128220	1137340	yo voy a tener tanto en los documentos como en las consultas? Y la herra en las funciones
1137340	1144780	de arranquín, que yo les decía, que value de alguna manera esa relación que existen,
1144780	1152540	la consulta cu su vi, del conjunto cubo de consultas, vinculado al documento de subcota del conjunto
1152540	1157780	de documentos. Se la función de ranking. Y eso es importante, porque
1157780	1167300	los sistemas de cómo se recuperan la información. Tiene mucho que ver, tiene, yo
1167300	1175180	índice, también me vuelvo a la web, ¿no? Pero por ahí, capaz que para mí los documentos
1175180	1180140	me lo devuelve de terminar a manera y está bien, pero para vos no. O sea, hay todo un tema
1180140	1187380	y de cuál es la mejor función o el concepto de relevancia, no es una definición muy exacta,
1187380	1193860	muy precisa y siempre hay cierto grado de alguna manera de su gestividad en ese tema.
1193860	1203300	Entonces, nosotros vamos a hablar básicamente de los modelos de los clásicos,
1203300	1211500	el buliano y el vectorial. Vamos a mencionar algo del probabilístico y después hubieron algunos
1211500	1218940	intentos de mejorar tanto el modelo vectorial como el modelo probabilístico, que son
1218940	1229940	utilizar redes neuronales y redes redes vayecianas que tienen que, ambos son mejoras,
1229940	1236100	en algún sentido del modelo vectorial, tanto las neuronales como las redes vayecianas. Y
1236100	1243740	el LSAI es como una extensión del modelo probabilístico, no arrojaron buenos resultados y medio
1243740	1251140	como que se descontinuaron. Si hoy se usan las redes neuronales y las redes vayecianas para
1251140	1258580	otras cosas, pero no para como extensiones de estos modelos.
1258620	1267820	Bien, entonces, modelo buliano. El documento se representa básicamente como un conjunto
1267820	1277260	de términos, en general, uno es los términos que lige para representar a los documentos
1277260	1283340	son sustantivos. Entonces, el concepto que seamos recién, deciendo el documento,
1283340	1288420	va a ser relevante o no, en este modelo es si está el término, el elevante, si no está
1288420	1297260	no lo es. El buliano, sí o no, 01, estábamos, está. La regla que rige al modelo
1297260	1307980	buliano es vocabulario similar, el contenido es similar. Si yo tengo un documento que tiene
1307980	1314380	determinados términos que lo identifican, si tengo dos documentos que tienen los mismos
1314380	1323580	términos, el contenido es similar. Y ya se las tilos para que la tenga pensando, si eso
1323580	1328980	no me cuáxiano, me puede llegar a ocasionar problemas.
1328980	1338220	El problema que comentábamos es un rato, si yo tengo utilizo el concepto, yo que se
1338220	1345700	banco, también el banco para como término de identificación, para mis documentos,
1345700	1350340	bueno, en un contexto banco va a ser el banco de plaza y en otro contexto banco va a
1350340	1359580	saber el banco del sistema económico. Ya me estoy adelantando a uno de los problemas
1359580	1370020	obviamente que tienen el modelo buliano. Y se utiliza los operadores clásicos. Entonces,
1370020	1375240	el modelo lo que hace es solucionar eso, el problema que te llamaba va a tocar, yo
1375240	1381200	le explico y le olvidaba, va a tener una forma de expresar las consultas, vas a tener que
1381200	1387560	hacer una especie de análisis del texto S antes de largar la consulta al sistema. Entonces,
1387560	1393840	ahí va a tener que interpretar lo de que no fueron en Europa. Además de poder utilizar,
1393840	1403800	por ejemplo, si puse ahí puse batallas y combates, como termino similares. Si yo no tengo herramientas
1403800	1409640	que me ayuden a el sistema de decir herramientas a lo que yo lo aga tendría que poner con
1409640	1414760	ors todos los distintos sinónimos. Me expreso, me expreso, me explicó.
1418760	1426320	Bien, acá, simplemente ejemplo, yo tengo el documento para ver un poco la idea, tengo el documento
1426320	1432000	uno que dice el jardín, hay plantas y flores todo el año, a mi mamá, no, a mi
1432000	1438200	documento dos, le gusta que le regalen flores y bombones. Entonces, como les diamos, los términos
1438200	1444600	que se eligen para identificar al documento en general son los sustantivos, con lo cual
1444600	1451120	son los términos en esta colección de documento formado por estos dos, harían jardín, plantas,
1451120	1460400	flores, a año, mamá, bombones. Entonces, decíamos que los documentos lo hicimos
1460400	1465480	a identificar por los términos si estaba o no estaba presente en el documento, si está
1465480	1470400	ponemos unos y no está con un cero. Entonces, el documento uno me quedaría uno, uno, uno,
1470400	1478040	uno, cero, asociado a cada uno de estos términos y está en el documento dos, cero,
1478040	1487400	uno, cero, uno, uno. Si la consulta es, yo quiero flores o plantas y mamá me va a
1487400	1492840	devolver el documento dos, pero si expresos plantas y jardín, entonces me va a devolver el documento
1492840	1508400	uno. No, un ejemplo de cómo sería la la la asociación de documentos y consultas. Bueno, críticas.
1508400	1519920	Al principio, cuando yo hablaba daba esa introducción, hablé el concepto de relevancia,
1519920	1524800	y en lo que hemos estado viendo del modelo bulgano, claramente vemos que lo primero que
1524800	1535920	marco ahí es, yo no hablo de más o menos relevante, porque fíjense que el segundo
1535920	1541360	que es diferente, si un documento contenga, uno se empieza en la palabra de la consulta. Además, si yo,
1541360	1547640	en el mismo documento aparece tres o cuatro veces, la misma palabra, yo ya ponés solamente uno,
1547640	1555240	o sea, no se le da mayor peso en función de la cantidad de ocurrencias de la palabra dentro del documento.
1555240	1567720	Dá lo mismo que se cumpla una o todas las cláusulas en el caso de unor. Ahora lo vemos
1567720	1576240	con el ejemplo ahí. Y no considera el casi, ¿qué quiere decir? Yo, por ejemplo, fíjense
1576240	1581600	el ejemplo acá, quieren vestigar sobre los charrubas y lo guaranías. ¿Cuál sería la
1581600	1594160	consulta? Claro, intuitivamente la consulta charrubas y guaranías. ¿Qué podría llegar a pasar?
1594160	1603400	Exacto. Si yo pongo charrubas, an guaranías, me tiene que cumplir las dos, hablé de los dos.
1603400	1607960	Ahora yo puedo tener un documento que me hable de la historia de los charrubas y que sea super
1608040	1613280	la palabra y me interesaría porque yo quiero charrubas y de lo guaranías, un documento
1613280	1618360	que hable exclusivamente de los charrubas, me sirve. Entonces, tiene ese tema lo que hablábamos
1618360	1626200	hoy, el casi, lo que hace es mi obliga que ha le exactamente de los dos. Entonces, aquello
1626200	1634160	de lo intuitivo tal vez lo ideal sería usar unor. ¿Y cómo conocemos? No, no es
1634160	1647280	intuitivo para la misma. A favor de las primeras ideas que aún se lo ocurren fue adoptado
1647280	1652960	de hecho por los primeros sistemas de recuperación bibliográficos y bueno, como hemos visto,
1652960	1656360	es muy simple de formalizar.
1657280	1665440	Y, mediatamente, llevense al día de hoy, año 2016, aplicar esto en lo que sería internet.
1673880	1678760	Bueno, es que los sistemas de bibliotecas se basan en estas cosas.
1678760	1683400	Los sistemas de bibliotecas de gestión de documentos de las bibliotecas se basan en estas cosas.
1683600	1687600	Sí, sí. Y tiene ese, esa dificultad, todo así, recuerda.
1690600	1697600	Se entendió el modelo voliano. Después apareció una extensión del modelo voliano, les
1697600	1706080	llamaron modelo voliano extendido, que le agregaba alguno perador más, agregaba el, lo
1706280	1714120	tenia que ver con la, agregaban un operador de proximidad de las palabras, o sea, consideraba
1714120	1719400	si este estaba cerca de este, agregando, agregaban más cosas, aparte de las operadores
1719400	1725000	volianos, agregaban un operador de proximidad, pero nada, fracazó con total éxito.
1725000	1738400	Muy bien, modelo vetorial. Muchos dicen, chop, de lo que estudió, me incluyo en esa, en esa
1738400	1744960	barra, que saltó en el padre, por decirlo, alguna manera de los sistemas de informa y
1744960	1752280	yo en retribual. Con su, el modelo vetorial es el clásico en los sistemas de recuperación
1752280	1762280	de información, el generó un sistema de llamados Mark, Mark, ¿qué les sugienen?
1762280	1769520	Claro, sí, pero no, claro, porque ahora está muy de modo de Mark, Mark sí, no, no tiene
1769520	1779920	nada que ver, es martes, system, system, for de mecánical, análisis, for retrieval, texto.
1780880	1788360	Ya, ese era Mark, se siente, claro, en el fin de los 60, no ha estado como con los conceptos
1788360	1794640	de hoy. Bien, el sistema Mark, se selecciona un conjunto de palabras o términos útiles
1794640	1800360	para discriminar, eso es lo mismo que veníamos manejando hoy, lo que le agriga es el concepto
1800360	1811280	de grado de similitud entre consultas y documentos. Ahora vamos a hablar sobre eso, que
1811280	1817480	alguna manera lo que hace es expresar la relación entre cada documento de su video, de una
1817480	1824560	colección de ene documentos, con el conjunto de los cáterminos elegidos para indexar.
1824880	1835000	Yo el hijo, en ejemplo de Juliano, el tipo agarraba todos los sustantivos de todo los
1835000	1845760	documentos y ya o ponía 1,0,1,0 para el documento. Estuvieron los tuviera, acá el tipo
1845760	1854400	dice, para no vamos a tomar las 300, 22 sustantivos que hay, vamos a elegirca y sobre
1854400	1860080	esos cá que hay que haber cual eso son, sobre esos cá, es que vamos a representar a los
1860080	1870160	documentos. Bien, los documentos y las consultas, entonces son victores de una espaciel
1870160	1874880	y l'dimensional, de su húnote, de su casa, de conjunto de términos, de su húnote, de su
1874880	1882280	húnote, de documentos, de su espaciel de l'dimensional. Entonces, un documento de su jota,
1882280	1891120	se modela como un vector, doble vez un jota, doble vez un jota, doble vez un cajota, donde
1891120	1899320	acá da término ahí, en un documento de su jota, se le asigna un peso, doble vez un jota,
1899320	1909040	o sea, el día entre un ycano. Fíjese que el tema va a ser, bueno, en cómo asigno
1909040	1918680	los pesos, el volviano que era lo que hacía, ¿eh? Estaba lo está, el peso era 1,0, acá
1918680	1925160	el tipo lo que propone es una forma distinta de ver el término si es relevante o
1925160	1934000	no dentro del documento. Entonces, lo clave, o una de las claves fuertes del modelo
1934000	1941920	vectorial es el tema la asignación de pesos. Bien, algunas definiciones de feí es la cantidad
1941920	1950440	de documentos que contienen ahí y por otro lado definimos y de feí que es la frecuencia
1950440	1957280	inversa del término ahí, a un poco más que nada para solutó términos de atenuar
1957280	1962600	la cantidad de veces que aparece a un término dentro de los documentos.
1962600	1970440	Entonces, es de fe la cantidad de documentos que contienen ahí, eí de fe es la frecuencia
1970440	1975600	inversa. Es que en plito, estamos hablando ahora en los documentos y las consultas
1975600	1987360	son vectores. Su ponganse que el documento 1, los pesos son 2, 3, 5, se ha estado representado
1987360	1996800	por la ternada 2, 3, 5, el documento 2, 3, 7, 1 y la consultas cu 0, 12.
1997760	2012160	Elegia eso, en 3 y mencioné, me animaba hacer el dibujito, ¿no? Un dato que sí podemos inferir
2012160	2017040	o usted seguramente se animen a inferir de la consulta 2 con respecto a los términos
2017040	2024320	que estoy utilizando, que significa qué seguro va a significar el 0 y el 0. ¿Qué significa
2024320	2034040	el 0, 0, 0 en la consulta? ¿Qué es eso? En esta consulta cu, esos 2 primeros términos
2034040	2039960	no se estoy utilizando. O sea que en realidad esta consulta, la expreso como un vector también
2039960	2045040	porque la consulta se expresa sobre los mismos términos en que se indexa los documentos
2045040	2049280	que se ligen para representar los documentos. Entonces, lo que estoy queriendo decir ahí es
2049280	2056560	que la consulta cu solamente contiene el término 3, el tercer término.
2056560	2061280	Lo que me falta ahora es, tengo los documentos y tengo alguna manera así en el
2061280	2067520	los pesos eso que están ahí, lo que tengo que ver es, cuál documento es el más parecido
2067520	2073160	a cu, cuál es el de los dos, cuál es el que me debería devolver el sistema por lo menos
2073160	2088120	este primero. Entonces, los términos más frecuentes en un documento serían mejores indicadores
2088120	2093760	del tema del documento, eso son bastante razonable, se documento que hable muchas veces
2093760	2104680	de determinada cosa, es ese término de ser pesado y adentro. Pero, por otro lado,
2104680	2110160	si hay un término que aparece en muchos documentos distintos por ahí no me sirve, porque si
2110160	2117520	todos hablan el hijo un término y todos hablan de lo mismo, voy a tener poca forma de diferenciarlos.
2117520	2128220	Entonces, ese capaque no lo he dicho. Habíamos definido y de F, E, E, E, E, F. Acá definimos F
2128220	2135280	y jota, cantidad ocurrencias del término y en el documento jota y definimos el concepto
2135280	2143700	de T, F, T, F y jota como la cantidad ocurrencia del término y en el documento jota
2143780	2153340	dividido el max de F y jota, eso para que lo hacemos. E, para normalizar, exact, para
2153340	2160620	justamente el tema de que tengan muchos elementos de alguna manera atenuamos justamente
2160620	2168820	el crecimiento del valor del valor E. Bien, existen varias formas las para signar los
2168820	2174540	pesos, la primera aproximación, la misma que sea el modelo ulliano, el tipo de tono
2174540	2180180	está, como uno un cero, se aparece el término y en el documento jota, el valor del
2180180	2186060	leve su hijo estaba ser uno y en caso contrario, eso es la primera aproximación, tenemos
2186060	2191660	un vector y ponemos uno cero. El término y pueda aparecer más de una vez en el mismo documento
2191660	2197860	de jota o puede considerarse como más significativo que otra. Entonces, el doble vez su
2197860	2202620	hijo ta es un poquito más sofisticado, porque queremos introducirles justamente todo esto
2202620	2212660	que estamos diciendo. Entonces, un indicador típico de la importancia en un esquema de modelo
2212660	2220620	vectorial es el que sigue el concepto llamado T, F y de F para la signación de pesos,
2220620	2226660	que es simplemente el peso de cada uno de los términos se calcula en función del T, F y
2226660	2234940	de F de ese término dentro de la base documentos. Y acá hacemos un ejemploito para
2234940	2242820	fijar bien esos y esos conceptos. Su pongo en sí que tengo un documento que quiero
2242820	2251620	allá al su vector, los términos son a B, C, ese documento, el término A parece
2251620	2260260	reveses, el término A parece 2 veces y el término C una vez. Mi base de documentos son
2260260	2269700	10 mil y la cantidad de documentos que contienen a cada uno de los términos son a 50 de
2269700	2275580	esos 10 mil a 50 documentos que contienen el término A, hay 1.300 que contienen el término
2275580	2281500	B y hay 250 que contienen el término C. Entonces, para allá del vector,
2281700	2290820	ha sociado al documento este del primero a todos, lo que hacemos es calcular el T, F y D, F para
2290820	2299140	cada uno de los términos. Entonces, si se acuerdan el T, F, era el F, la cantidad de ocurrencia
2299140	2305540	que aparecía el elemento dividido el máximo de todos los Fs, el máximo de todos los Fs,
2305540	2312540	3, 2, 1, el máximo a 3. Entonces, el T, F, de A, es 3, 3, 1, el T, F, de B, es 2,
2312540	2319540	de B, y el T, F, es 1, de B, y el T, F, era la fórmula que ya lo harino de N, que era la
2319540	2326460	cantidad de documentos de la colección dividido la frecuencia con la cual aparecía dentro
2326460	2333020	de esa colección. Entonces, el IDF del término A es 10.000, el logarismo de 10.000 y
2333020	2347300	de 50, que da 5.300, el logarismo del B, es bueno, la cuenta da 2 y en el caso del C da 3.700.
2347300	2355500	O sea que el vector sería 5.300, 1.300, 1.300, es ese sería el vector asociado al documento
2355500	2369500	que tenemos allá, se entendió. Bien, una vez que tenemos cada documento con sus pesos y
2369500	2374500	la consulta tiene su vector determinado con sus correspondientes de pesos, lo que tenemos
2374500	2382740	que ver ahora es, bueno, la similitud entre cada uno de los documentos y la consulta, como
2382740	2387820	comparamos, ahora la, aquí ya pregunta que le llamamos cuál del C, si es más parecido
2387820	2399060	al uno o al dos. Entonces, esto de la medida de similitud que se introducida por salton,
2399060	2403740	una medida de similitud es una función en realidad que lo que hace, lo que ve es la distancia
2403740	2411780	entre dos sectores, esencialmente eso. Usando este concepto de grado de similitud, yo
2411780	2419760	voy a poder rancar mi, mi todo el documento recuperado en función de un cierto orden y
2419760	2423620	ahí, además, no, de fijar un umbral, pues decir, bueno, aquello que me den por debajo
2423620	2430100	de tanto esos anilos muestros, a los consideros que no son relevantes.
