start	end	text
167080	174720	de estas dos clases deberían tener todo ese conocimiento incorporado, bueno vamos a ver viendo un poco
174720	183360	resumen de los temas que vamos a dar en estas dos clases, primero vamos a ver cuál es la gramática o sea
183360	188440	qué significa gramática y cuál es su objeto de estudio, en particular vamos a concentrar en que es
188440	193080	una abracción, después vamos a hablar un poco de las palabras, si como se catalogan las palabras
193080	196960	del lenguaje y después las estructuras más grandes que la palabra, yo puedo ver un par palabras
196960	203040	de distintas maneras en cosas que te llaman sin tagmas y bueno eso también tiene categorías y después
203040	206280	vamos a ver un poco como esos intagmas actúan dentro de una abracción, pueden tener
206280	210360	cierta función, puede tener cierto rol y bueno vamos a ver un poco de estructura argumenta
210360	216120	de los veros, esto va a ser en esta clase y la que viene, bueno que es la gramática,
216360	223840	ustedes vieron ya en la carrera, gramáticas en alguna materia, ¿no? en qué material
223840	234840	es una gramática, ¿sacualdad? en el interior del lenguaje, qué veían, ahí, entre el lenguaje
234840	243040	veían una cosa de llamada gramática libre de contexto, no sé si le suena, de algo, bien la gramática
243040	248600	libre de contexto son un tipo de gramática formal que sirio para describir ciertos tipos de lenguajes
248600	253680	lenguajes formales, en particular la lenguaje libre de contexto, también su utilizan para
253680	258440	modelar el lenguaje natural pero no son las mejores, digamos en este curso vamos a ver
258440	262840	ejemplos de gramática libre de contexto usadas para modelar el lenguaje natural pero bueno no
262840	270040	no son legal, igual lo que se refiere en esta clase sobre gramática no se refiere tanto a la gramática
270040	275720	como formalización, como una descripción del lenguaje sino que es la gramática en el estudio
275720	279880	o sea que estudia la gramática en general, la gramática en general es una disciplina que estudia
279880	283600	cuáles son las unidades de lenguaje, es un lenguaje natural, estudia sus unidades como por ejemplo
283600	290560	las palabras, las oraciones y cómo se combina en estas unidades para formar, bueno, todo el lenguaje
290560	295120	de ambos, entonces estudia las unidades significativas de lenguaje y su combinatoria, hay otras
295120	300400	definiciones que además incluyen la semántica o sea el estudio significado, nosotros no vamos
300400	306160	a entrar en esa definición, vamos a quedar más que nada en la buena definición que más bien
306160	311960	sintáctica. Entonces la gramática como disciplina compone estas dos partes que están acá,
311960	318200	que son la morphología y la sintaxis, la morphología de estudia, la formación de las palabras,
318200	322520	digamos, tiene comunidades estudios, las palabras va desde los morfemas que son unidades más pequeñas
322520	328360	hasta palabras y después las sintaxis estudia las palabras y la forma en que se combina para generar
328360	335240	por asiones. Entonces la morphología tiene comunidad mínima, el morfema, ya ya parece una
335240	339800	palabra separada de morfemas, la palabra prehistóricos que está compuesto por el morfema
339800	343760	histórico, digamos, tienes a raíz que se refiere algo de historia, después le agregamos
343760	347600	un prefijo preque, significa que voy a hablar algo que está antes de la historia y después
347600	355000	le agregó sus fijos y con ese y lo transformo en un sustantivo rural. Entonces bueno,
355000	359040	esa descomposición en morfemas de la palabra ya me estaban un montón de información acerca de
359040	362980	que es esa palabra. Entonces la morphología de estudia de estudia como descomponer las palabras en
362980	369840	morfemas y la unidad máxima de estudios es la palabra. Caso interesante esto es, por ejemplo,
369840	378280	cuando yo tengo una palabra en español como perro. La morphología en general ha
378280	382240	descompone como para decir, bueno, yo tengo una raíz que es perro y le agregó un sufijo
382240	386600	y eso es lo que hace es transformarlo en algo que es masculino singular, pero además yo puedo
386600	393440	tener algo similar que es esa misma raíz pero con una y se transforma en femeninos singular
393440	397800	o sino le puedo agregar a cualquier de las dos, le puedo agregar una ese y los transformo
397800	403920	en plurales, esa es composición en morfemas de sabio que estudia la morphología. Y bueno,
403920	408440	de conjunto de todas estas palabras digamos todas las que salen de la misma raíz y yo les agregó
408440	412880	las potas formar en masculino o en femeninos y las potas en forma en plural o en singular,
412880	421720	vamos a poner los dos exemplos. Este efecto de arra una palabra por transformarla a plural
421720	426000	y a singular o transformarlo a masculinos femeninos se llama flexión de la palabra. O sea, yo
426000	434440	lo digo que tengo una palabra base, yo tengo una palabra base como perro y le puedo
434440	438160	flexionar de manera de transformarla en femeninos, transformarla en plural o transformarla
438160	442840	en femeninos plural. Entonces todo esto se conoce como el paradigma flexivo de una
442840	452480	palabra. Porque le digo esto ahora, porque lo vamos a necesitar un poquito después
452480	457680	en esta clase, un poco alguna idea de esa de que las palabras se flexionen para tener distintos
457680	461800	atributos, pero en realidad en esta clase no vamos a hablar mucho más de morphología, sino
461800	465680	que solamente es un verde de pantallas a somas adelante en el curso se va a dar nociones
465680	470200	bastante más profundas. Lo que si nos vamos a concentrar es en la segunda parte de la parte
470200	476280	de sintaxis. Las sintaxis no se concentran los morphemas sino que assume que ya tengo palabras
476280	481440	el idioma se está compuesto por palabras y estudia desde la palabra como se combina
481440	485320	hasta forma de una oración. Y en el medio las cosas que están las estructuras sintarmedas
485320	490160	que aparecen se denominan sintagmas, son cosas que no llegan a hacer oraciones sino que son
490160	494200	grupos de palabras que se quedan en el medio. Y bueno vamos a ver un poco de que se trata
494200	500080	todo esto. Bueno, en este diagrama parece lo que les decía, la morphología de estudia desde
500080	504080	el morphema hasta la palabra y la palabra digamos que es como la unidad base de la sintaxis
504080	508800	que estudia desde la palabra hasta la oración. Bueno, todo eso compone la gramática que
508800	515840	es, bueno, la estudia de todo esto de la suñada de la lenguaje y como se combina. Bueno,
515840	520000	lo que les decía, lo que vamos a ver ahora son algunos elementos de sintaxis, la morphología
520000	533080	se va a dar más adelante en otras partes del curso. Bueno. Entonces, empecemos definiendo
533080	536440	lo que es una oración. Todos tenemos una idea medi intuitiva que es una oración. No,
536440	545360	que me puede dar un ejemplo oración. No oración, cualquiera. El perro va a pasear eso
545360	549320	una oración valida. O sea, ¿cómo sabemos que eso es una oración? Si yo tengo un texto
549320	554040	en español, digamos, tengo un montón de palabras en español tiradas y quiero separarlas
554040	564280	en oraciones. ¿Cómo puedo hacer? Aquí se le ocurre una forma. Con un punto, o sea, una forma
564280	570760	puede ser entonces este criterio que se criterio el exceso gráfico. A ver, la secuencia que empiezan
570760	575760	en una machocula de termina en un punto, esa era la idea, ¿no? Bien, es un criterio.
575760	579400	Entonces, yo tengo una secuencia de texto, empiezan buscando machocula, llegó hasta el punto,
579400	584040	después siguiente macho, llegó hasta el punto de etcétera y con eso, parto de nulaciones. ¿Qué
584040	594240	problemas puede tener esto? Claro, bien. Y además, o sea, ahí, hay problemas de
594240	603000	problemas, o sea, hay problemas por todos lados. Claro, porque si solamente nos guiamos por
603000	606600	criterio el exceso gráfico, hay que empuede venir escribir algo como esto acá, el doctor
606600	610960	fóstero, el exceso de la oración nuevo. Y ahí aparece en puntos en el medio, y aparece en
610960	614800	mayúsculas que no son inicios de oraciones. Entonces, ¿cómo que rápidamente se nos rompe?
614800	620600	directamente podemos, o sea, si utilizamos esta estrategia para parcer ahí, para cortar
620840	625160	ese texto en oraciones, nos quedaría una oración, el doctor, y después fóstero,
625160	629360	visito de la o y después de la oración que se ene, de la oración que su. Entonces, como que
629360	634720	ya rápidamente se rompe y no estaría funcionando ese criterio. Entonces, vamos a tratar de
634720	641120	dar otras definiciones. Vamos a dar una que es el criterio dramático, de cómo reconocer
641120	647400	oraciones decimos que una porción de texto, un conjunto de palabras, es una oración, si es un
647400	652120	vero con jugado, y además esa porción de texto tiene independencia sintáctica. Entonces, esa
652120	657240	definición es barbara porque ahora nos sabemos que es independencia sintáctica, o sea, en la
657240	662160	lida les cambie una definición por otra. Pero bueno, vamos a tratar de, primero vamos a
662160	666400	dar una idea un poco intuitiva de que se trata eso y después vamos a tratar de darlo un poco
666400	671320	más formalmente en esta clase en la que viene. Pero bueno, hay algo que sí sabemos reconocer
671320	675040	que son los garos con jugados, los garos con jugados son palabras de este estilo, como
675040	681680	corremos, cantan, estábamos. Existen otro tipo de garbos que son los garbos, no con jugados,
681680	686760	formas verbales, no personales, como por ejemplo correr, corriendo y corrido, que son, bueno,
686760	692400	el infinitivo, el gerundio y el participio. Digamos que si una oración contiene una
692400	695760	dos garbos y no contiene un garbos con jugado, entonces no diríamos que es una oración.
695760	699480	Y tal vez vamos a ver un poco en realidad de que otro tipo de estructura se trata.
699480	707800	Bueno, el otro criterio más que se llama criterio semántico, que decimos que una porción
707800	713400	de texto es una oración si es una unidad de sentido. O sea, si yo puedo agarrar esa porción
713400	717880	de texto, testear la contra el universo y eso me puede volver proporcionalmente si es
717880	722920	verdadero falso. Entonces, si yo tengo una oración como el perro está ladrando, yo puedo agarrar
722920	726480	esa oración y tratar de buscar una situación en el universo, decir bueno, hay un perro,
726480	730280	se perro está ladrando, eso me devuelve verdadero, y ahí yo digo, bueno, eso que tenía
730280	736120	es una oración. En cambio, si yo tengo una porción de texto, solamente dice el perro,
736120	739680	entonces yo puedo tratar de testearlo contra el universo, pero no voy a encontrar algo
739680	742880	que me devuelve a verdadero falso, o sea, yo puedo encontrar una instancia de perro, por ejemplo,
742880	747520	pero no es una proposición que pueda salvar a verdadero falso. Entonces, ahí digo que eso,
747520	749840	con lo que yo estaba trabajando en una oración.
749840	753720	En realidad, nos vamos a concentrar más en el criterio dramática, pero bueno, sepan que hay
753720	758520	diferentes formas de definir oración, todas son más o menos complementarias, o sea,
758520	764920	todas, más o menos llegan a lo mismo, pero bueno, hay como distintos criterios, bueno,
764920	770200	tenemos un ejemplo de texto, sabiendo lo que sabemos ahora, podemos separar ese texto en
770200	774400	oraciones, tenemos un texto que dice, los artistas ofreció una colaborar a los del principio,
774400	780920	muchos sólo para ser pinta, otros sinceramente se quedaron a trabajar siempre que se necesito,
780920	782920	bien, de la otra definición que vimos de oración.
782920	786960	Esta aqui está del medio y un punto de oración tan importante.
788240	790340	Si tenemos que organizar una Tabii y gegante,
790340	794100	para laiegen haventado Starlight para el票 de grip y poderadas,
794100	797440	señorhyung, pero lo es lo que es espero que como colect aurait unaลo en corstand,
797440	802400	a la un fusion del Gobierno,
802400	805800	también también en Increía María excesion,
805800	807660	y es importante Sewer,
807660	825660	que vimos de la acción.
825660	827660	No estoy tan seguro que no pasa en notar el cretero semático, pero lo que no puedes
827660	831660	encontrar es el criterio dramático, porque es oración mucho solo para ser
831660	835660	pintas, no tienen ningún baro con jugado.
835660	840660	El único baro que hay en esa oración es hacer, y está infinitivo.
840660	843660	O sea, en definitiva, eso no sería una oración propia,
843660	845660	hace una oración la definición que nosotros tenemos.
845660	848660	La primera sí, la primera tiene un baro con jugado, que es cuál es?
848660	850660	Ofreciero.
850660	853660	La última también tiene un baro con jugado, cuál es?
853660	856660	¿Qué daron? De hecho, hay otro que es necesito, pero bueno,
856660	858660	en realidad ese no sería el principal,
858660	863660	porque sí.
863660	867660	Está el hidido, o sea, es como una cosa más rara todavía,
867660	869660	y en realidad no lo vamos a considerar oración
869660	872660	por lo menos en esta primera instancia.
872660	875660	Entonces claro, lo que está pasando es lo que dice de la compañera
875660	878660	y de razón es que mucho solo para ser pintas,
878660	882660	hay un pedazo de oración que falta, y uno tiene que ir a buscarlo antes.
882660	885660	Entonces dice, los artistas ofrecieron a colaborar del principio,
885660	887660	y en mucho solo para ser pintas,
887660	889660	quiere lo que está queriendo decir es,
889660	891660	muchos ofrecieron a colaborar solo para ser pintas,
891660	894660	y hay un to un pedazo que está oculto,
894660	896660	digamos que no se menciona de vuelta,
896660	900660	y se necesitaría ese pedazo para poder completar oración.
900660	903660	Pero en definitiva, si solamente tenemos ese fragmento de texto,
903660	904660	ya no sería una oración,
904660	906660	por lo menos según este criterio.
906660	910660	Entonces para tratar de resolver esto,
910660	913660	no resolver, pero para tratar de dar una idea
913660	918660	que vamos a tratar de definir que hay dos tipos de objetos distintos en nuestro texto.
918660	921660	Vamos a definir cuál es el concepto de anunciado,
921660	924660	y vamos a darlo como algo separado del concepto de oración.
924660	927660	Entonces, cuando yo tengo un texto, un texto físico,
927660	931660	así que es una secuencia de palabras escritas,
931660	934660	yo voy a decir que contengo anunciados,
934660	938660	si los anunciados más o menos se corresponden con el criterio lexico gráfico,
938660	940660	bandes de una mayúscula hasta un punto,
940660	942660	más o menos, o sea como en el ejemplo anterior,
942660	945660	serviría ese criterio.
945660	947660	De estos anunciados algunos,
947660	949660	algunos que contienen un verón conjugado,
949660	951660	van a hacer cosas que son oraciones,
951660	953660	van a tener forma oración,
953660	956660	y hay otros que no hay otros que simplemente van a ser anunciados.
956660	958660	Entonces, lo que queremos decir acá es que
958660	960660	la oración es un objeto teórico,
960660	962660	es un objeto que la gramática puede estudiar,
962660	965660	puede analizar, puede encontrarle una estructura dentro.
965660	967660	El enunciado es, en vez de eso,
967660	970660	es un objeto que está dentro de un texto,
970660	972660	tiene una secuencia de palabras,
972660	974660	abarro la ahí y digo que eso es un enunciado.
974660	977660	Algunos de esos anunciados con hacer oraciones y otros no.
977660	979660	Entonces, vamos a tratar de reconocer
979660	982660	cuál es esos enunciados son oraciones.
983660	986660	Bueno, acá está marcado como era,
986660	988660	digamos, el ejemplo anterior,
988660	989660	como se resolvería,
989660	991660	digamos que los enunciados están entre
991660	993660	corchetes y los que están subrallados
993660	995660	son enunciados que además son oraciones.
995660	997660	Los artistas ofreció una colaborada del principio,
997660	998660	son oración,
998660	1000660	otros, sinceramente, se quedaron a trabajar
1000660	1002660	siempre que se necesito de otra oración
1002660	1005660	y mucho solo para hacer vinta sería un enunciado
1005660	1006660	que no es oración,
1006660	1008660	por lo menos en esta definición que tenemos.
1016660	1017660	Claro.
1017660	1019660	Eso es un problema que es,
1019660	1020660	digamos,
1020660	1022660	complicado para resolver automáticamente,
1022660	1023660	no hace programas complicado de todos,
1023660	1025660	pero ahí este,
1025660	1027660	digamos, es el problema de tokenización
1027660	1029660	que se va a dar más adelante en el curso.
1029660	1031660	¿Cómo se es para reconocer cuál es
1031660	1032660	de esos puntos,
1032660	1033660	están siendo parte de una cilla,
1033660	1034660	por ejemplo,
1034660	1035660	entonces,
1035660	1036660	tener que reconocer toda la cilla entera,
1036660	1038660	cuál es un punto final y cuál,
1038660	1039660	por ejemplo, es el punto de doctor,
1039660	1040660	pero en realidad,
1040660	1041660	no es un punto final,
1041660	1042660	sino que tiene que seguir.
1042660	1043660	Es un problema que,
1043660	1044660	bueno,
1044660	1045660	hay técnicas para resolverlo,
1045660	1046660	bueno,
1046660	1047660	es se va a dar más adelante.
1047660	1048660	Entonces,
1048660	1049660	en este caso,
1049660	1050660	estamos diciendo,
1050660	1051660	bueno,
1051660	1052660	la operación va hasta un punto,
1052660	1054660	que realmente es el punto final.
1054660	1057660	Suponiendo que lo puedes resolver
1057660	1059660	de otra manera.
1059660	1060660	Bueno,
1060660	1063660	entonces ahora hablamos un poco
1063660	1065660	de las palabras.
1065660	1067660	Vamos a empezar hablando de las palabras
1067660	1068660	y podemos saber cómo se combina
1068660	1072660	esas palabras para generar unidades más grandes.
1072660	1073660	Bueno,
1073660	1074660	entonces,
1074660	1076660	vamos a hablar de categorías amanticales.
1076660	1077660	Para las palabras,
1077660	1079660	las palabras del idioma se pueden
1079660	1081660	clasificar,
1081660	1082660	se pueden separar
1082660	1083660	en grupos,
1083660	1085660	según su propiedad combinatoria,
1085660	1087660	según cómo yo puedo poner esas palabras
1087660	1088660	junto con otras palabras.
1088660	1089660	Bueno,
1089660	1090660	esas clases en las cuales,
1090660	1091660	esas clases equivalencia,
1091660	1092660	las cuales yo se separo,
1092660	1093660	se llaman categorías lexicas.
1093660	1094660	Además,
1094660	1096660	las palabras se van combinando en unidades
1096660	1097660	un poco más grandes,
1097660	1099660	que se denominan sintagmas y esos sintagmas
1099660	1101660	también se pueden categorizar
1101660	1103660	en lo que se llama categorías sintagmaticas.
1103660	1104660	Bueno,
1104660	1105660	con junto de todas estas categorías,
1105660	1107660	le llamamos categorías gramaticales.
1107660	1108660	Entonces,
1108660	1110660	empecemos por cuales son las categorías lexicas,
1110660	1111660	las categorías las palabras,
1111660	1112660	y estas sí,
1112660	1113660	las conocen,
1113660	1114660	probablemente,
1114660	1115660	de las cuales al liceo,
1115660	1117660	las categorías lexicas son cosas
1117660	1119660	como nombres vergos adjetivos,
1119660	1120660	adurbios, etcétera.
1120660	1121660	Un nombre,
1121660	1122660	o sustantivo,
1122660	1123660	en el liceo,
1123660	1124660	probablemente le llamaban sustantivo,
1124660	1126660	pero en este curso le vamos a llamar nombres,
1126660	1127660	es,
1127660	1128660	bueno,
1128660	1129660	las palabras que son nombres representan
1129660	1130660	objetos del mundo,
1130660	1131660	como por ejemplo,
1131660	1132660	casa,
1132660	1133660	casa,
1133660	1134660	felicidad,
1134660	1135660	digamos,
1135660	1136660	cosas estilos,
1136660	1137660	objetos dentro de universo.
1137660	1139660	Los verbos representan acciones
1139660	1142660	representan eventos representan,
1142660	1143660	bueno,
1143660	1144660	ese tipo de cosas,
1144660	1145660	como por ejemplo cantar,
1145660	1146660	cantando,
1146660	1147660	cantaremos,
1147660	1148660	sabe, etcétera.
1148660	1149660	Los adjetivos son palabras
1149660	1151660	que se utilizan para modificar
1151660	1152660	a los nombres y lo que hacen es
1152660	1154660	como dar más descripción
1154660	1155660	acerca de los nombres,
1155660	1157660	le agregan características,
1157660	1158660	como por ejemplo alto,
1158660	1159660	alta,
1159660	1160660	lindo,
1160660	1161660	inteligente,
1161660	1162660	los adurbios también son
1162660	1163660	modificadores,
1163660	1164660	pero en vez de modificar nombres,
1164660	1166660	modifican tanto a los,
1166660	1167660	o sea,
1167660	1169660	los verbos a los adjetivos
1169660	1170660	o a otros adurbios,
1170660	1171660	como por ejemplo,
1171660	1173660	medio simplemente solo ayer.
1173660	1175660	Esas cuatro categorías que
1175660	1176660	les acabo de decir,
1176660	1177660	nombre de verbos que
1177660	1178660	te digo y adurbio,
1178660	1179660	son categorías abiertas,
1179660	1180660	son clases abiertas,
1180660	1181660	porque todos los días
1181660	1182660	se están inventando palabras
1182660	1183660	nuevas,
1183660	1184660	el lenguaje como muy productivo
1184660	1185660	y la gente empieza
1185660	1186660	a inventar palabras todos los días,
1186660	1187660	entonces,
1187660	1188660	las palabras,
1188660	1189660	casi todo el tiempo,
1189660	1190660	van a parar en una de esas
1190660	1191660	cuatro categorías.
1191660	1193660	En cambio de las debajo,
1193660	1194660	son clases cerradas,
1194660	1195660	son clases que
1195660	1196660	no cambian,
1196660	1197660	digamos yo puedo escribir una lista
1197660	1198660	con todas las palabras,
1198660	1199660	hoy en cambio
1199660	1201660	muy lentamente en el tiempo.
1201660	1202660	Y bueno,
1202660	1203660	una de esas categorías
1203660	1204660	son los determinantes,
1204660	1205660	los determinantes
1205660	1206660	incluyen a los artículos,
1206660	1207660	como él,
1207660	1208660	una unos,
1208660	1209660	incluyen algunas otras cosas
1209660	1210660	como los quantificadores,
1210660	1212660	muchos algunos,
1212660	1213660	etcétera,
1213660	1214660	bueno,
1214660	1215660	esa es la categoría
1215660	1216660	de los determinantes,
1216660	1217660	después las preposiciones
1217660	1218660	que para las preposiciones
1218660	1219660	también puedo escribir una lista
1219660	1220660	de ade,
1220660	1221660	por contra,
1221660	1222660	hacia desde
1222660	1224660	y otras más.
1224660	1225660	En las preposiciones
1225660	1226660	tienen una característica
1226660	1227660	en español
1227660	1228660	que, en español
1228660	1229660	y en otras,
1229660	1230660	lengua romances
1230660	1231660	como en francés,
1231660	1232660	de que yo no puedo terminar
1232660	1233660	una operación en una
1233660	1234660	preposición.
1234660	1235660	O sea,
1235660	1236660	me parece que no hay ejemplos
1236660	1237660	de operaciones que también
1237660	1238660	en preposición
1238660	1239660	sino que la preposión
1239660	1240660	siempre va antes de
1240660	1242660	otro grupo de palabras.
1242660	1243660	Y bueno,
1243660	1244660	con la preposición
1244660	1245660	se dara una estructura
1245660	1246660	más grande que sirven
1246660	1247660	como por ejemplo
1247660	1248660	para ponerlos argumentos
1248660	1249660	a un vero,
1249660	1250660	digamos.
1250660	1251660	En contra,
1251660	1252660	estoy en contra
1252660	1253660	de algo,
1254660	1255660	a claro,
1255660	1256660	cuesta,
1256660	1257660	el idiendo,
1257660	1258660	estás humitiendo
1258660	1259660	de la parte de la que
1259660	1261660	estás en contra.
1261660	1262660	A bien,
1262660	1263660	o sea,
1263660	1264660	venía hablando de algo
1264660	1265660	y lo que si te fue sacar
1265660	1266660	el,
1266660	1267660	no,
1267660	1268660	veníamos hablando de algo
1268660	1270660	y estás en contra.
1270660	1272660	Claro.
1272660	1274660	Estás humitiendo.
1274660	1276660	No soy ahí en contra.
1276660	1279660	Es el contra,
1279660	1280660	sería,
1280660	1281660	pero pues,
1282660	1284660	es el contra,
1284660	1285660	no sé si es una preposición
1285660	1286660	que va a decir,
1286660	1287660	que va a decir,
1287660	1288660	no,
1288660	1289660	no,
1289660	1290660	no,
1290660	1291660	no,
1291660	1292660	no,
1292660	1293660	no,
1293660	1294660	no,
1294660	1295660	no,
1295660	1296660	no,
1296660	1297660	no,
1297660	1298660	no,
1298660	1299660	no,
1299660	1300660	no,
1300660	1301660	no,
1301660	1302660	no,
1302660	1303660	no,
1303660	1304660	no,
1304660	1306660	no,
1306660	1307660	no,
1307660	1308660	no,
1308660	1310660	no,
1311660	1312660	no,
1312660	1313660	no,
1313660	1314660	no,
1314660	1315660	no,
1315660	1316660	no,
1316660	1317660	claro,
1317660	1319660	pero va a estar en contra de,
1319660	1320660	ahí no sé,
1320660	1321660	que va a que contra está
1321660	1322660	que donde vamos a trago.
1322660	1323660	No,
1323660	1324660	no,
1324660	1325660	no,
1325660	1326660	claro,
1326660	1327660	pero y contra está
1327660	1328660	que donde también
1328660	1329660	como,
1329660	1330660	como,
1330660	1332660	como,
1332660	1333660	como,
1333660	1334660	como,
1334660	1335660	como,
1335660	1337660	como,
1337660	1338660	como,
1338660	1339660	como,
1340660	1341660	si,
1341660	1342660	pero bueno,
1342660	1343660	pero en inglés,
1343660	1344660	por ejemplo,
1344660	1345660	es perfectamente valido
1345660	1347660	terminar una operación
1347660	1348660	en una preposición,
1348660	1349660	pero,
1349660	1351660	las lenguas romances que en el latino
1351660	1352660	no,
1352660	1353660	no,
1353660	1354660	no,
1354660	1355660	no,
1355660	1356660	no,
1356660	1357660	no,
1357660	1358660	no,
1358660	1359660	no,
1359660	1360660	no,
1360660	1361660	no,
1361660	1362660	no,
1362660	1363660	no,
1363660	1364660	no,
1364660	1365660	no,
1365660	1366660	no,
1366660	1367660	no,
1367660	1368660	no,
1368660	1369660	no,
1369660	1370660	no,
1370660	1371660	ni,
1371660	1373660	ni,
1373660	1374660	ni,
1374660	1375660	ni,
1375660	1376660	ni,
1376660	1377660	ni,
1377660	1378660	ni,
1378660	1379660	ni,
1379660	1380660	ni,
1380660	1382660	ni,
1382660	1383660	ni,
1383660	1384660	ni,
1384660	1385660	ni,
1385660	1386660	ni,
1386660	1387860	ni,
1387860	1389660	ni, ni, ni, ni, ni, ni, ni, ni ni, ni, ni echt.
1389660	1396300	posesivos o algunos otros pronombres, bueno después las conjunciones como y yo sí que
1396300	1403420	pero algunas más son palabras que me permiten a arrar dos pedacitos de deuración y pegar
1403420	1407060	los juntos y construir una estructura más grande como por ejemplo y que es una conjunción
1407060	1411220	coordinante, me permite a arrar dos cosas de la misma clase, pegarlas y generar otra cosa
1411220	1419100	de que también es de la misma clase que esas dos y bueno tal, más o menos esas son las categorías
1419100	1423540	que las lexicas que vamos a considerar existen algunas más y dependiendo de la fuente
1423540	1429300	que legan a ver diferentes, como por ejemplo de las interjecciones son otra categoría que
1429300	1434660	no está en esta, en esta slide pero también son a clase de palabras, bastante común como
1434660	1438780	hay opa y todo ese tipo de cosas, ese tipo de palabras como que no entran ninguna
1438780	1443620	ninguna de estas categorías y bueno hay una nueva que es interjección y bueno dependiendo
1443620	1446980	de aquí en legan puede que haya otras, pero estas como son las más importantes y las más
1446980	1453620	comunes que vamos a considerar, bueno lo que le decía es un ratito, hay categorías que son
1453620	1458420	abiertas y categorías que son cerradas, clases abiertos y clases cerradas, las clases abiertas
1458420	1463060	como nombres verosas, que tíos y algunos adorios en particular los adorios que vienen
1463060	1468460	de adjetivos y también en mente, entran ahí, bueno son clases en las cuales todos los días
1468460	1473900	están inventando palabras nuevas y se van agregando palabras nuevas a esas clases y las
1473900	1477900	categorías cerradas son categorías en las cuales normalmente no se agregan palabras nuevos
1477900	1480900	sino que yo puedo escribir una lista con todas las que existen, por ejemplo una lista
1480900	1484740	con todos los determinantes, con todos los pronombres, con todas las preposiciones y bueno
1484740	1489700	hay algunos adorios particulares también yo podría escribir una lista y listar los todos,
1489700	1494740	pero claro esto no quiere decir que este escrito en piedra y que nunca cambies sino que
1494740	1498940	a lo largo del tiempo, a lo largo de los siglos y la historia hay palabras que empiezan a
1498940	1503660	moverse, a montar sus significados y se empiezan a aparecer más a preposiciones, por ejemplo
1503660	1506980	entonces al final se lo agrega la lista de preposiciones como que es una preposición
1506980	1511780	nuevo, pero claro eso es algo que pasa después de muchos años entonces como que en el
1511780	1518320	análisis de texto de día a día no nos va a molestar demasiado, bueno voy a ver
1518320	1523340	vamos a ejemplar entonces, tenemos un texto que es no sé si llegador los palabras que
1523340	1529660	están en agrita o sea, de su padre aprendió desde niño, de su padre aprendió desde
1529660	1533100	muy niño, el dominio, el asarmas de fuego, el amor por los caballos y la maestranza
1533100	1537540	de las aves de presas altas, pero de la aprendió también las buenas sartes del valor y la
1537540	1541500	prudencia, y hay algunas palabras ahí que están en agrita como por ejemplo la palabra
1541500	1549780	su, cuál es la clase, la categoría lexica de la palabra su, ¿cuál es un determinante
