start	end	text
643680	648200	Entre paréntesis, para los que les gusta,
648200	653800	a ver igual un poco sobre la historia y eso, en nombre de promoción dinámica es muy interesante
653800	659840	la, ¿por qué suelter mi no y esencialmente era porque sonado bien, sonado vendible.
659840	665060	Había que de poner dinámico, tipo de variedad de fundiris, siempre buscando plata para
665060	668560	su proyecto, que lo que le pasa todos los académicos en el mundo.
668560	670960	¿Y qué no por ahí, para Wikipedia?
670960	680160	Entonces, la distancia de mínima edición o mínimo de distancia es, es lo que yo le decía.
680160	689240	El mínimo número operación de edición que se necesita en la plataforma de estrellon otros.
689240	694840	Una aplicación que hace que usan muy bien esto es el, como era la intenencia, que lo hizo
694840	697880	una alumina de un de este curso, en otros años.
697880	702600	Fíjense y lo van a ver, es bastante bueno encontrando parecido, bueno, y ahí tenía muy tan
702600	704600	la francia, ¿no?
704600	716680	Hay, eh, nada, es exactamente la misma que sugerir, ¿qué pensamos?
716680	721680	La pregunta es si esa que se no ha gustado el mínimo de distancia edición, tampoco está
721680	726920	tan garo, deberíamos probar todas las posibles combinaciones, pero está aquí.
726980	733040	¿No importa cómo está.
734040	734680	¿G harmony ni?
734980	736860	Vamos a probar que soy.
737600	743160	Lo beans, esto me también le pasa.
743220	744160	Hacithismo, puedes verlo en�ito.
744220	755600	A何 vez, la única ayuda delerde好了 es que hasta ahora se funciona,
755600	759400	Si me me olvido, cuá yo han cual.
759400	761600	Porque son simétricos, pero...
766600	768600	¿Spa, o para mí?
771600	774600	Me mario porque es exactamente simétrico.
776600	778600	Yo puedo poner el sur sac...
781600	784600	Ah, está hecho de vos, o para mí, para mí.
786600	789600	Está, acabo en un destino.
796600	797600	Y acá.
798600	799600	Perdón.
815600	827600	Lo que vamos a hacer es, nada más ni nada menos que...
828600	833600	Obtene poner cada cuadrado acá de la tabla,
833600	834600	la distancia.
834600	836600	Mi dimaisión entre...
837600	839600	digamos, en el...
839600	842600	Si la fila y jota es la columna,
842600	844600	en el jota, tenemos.
844600	847600	La distancia mínima de dición, desde...
849600	851600	la palabra origen,
852600	853600	hasta la cogió un jota,
854600	856600	y la palabra destino de la cogió ni.
856600	860600	La cual, o sea, esto es una distancia entre fras eit.
862600	868600	Y lo interesante es que yo puedo determinar cada una de estas...
869600	871600	a partir de...
871600	874600	esta distancia.
875600	876600	Ahora lo vamos a ver cada caso.
876600	881600	Es decir, de la posicion anterior
883600	885600	y saltando ahora lo mueven en el caso.
887600	888600	Es pesado por acá.
889600	891600	Aca la distancia entre nada y nada.
891600	892600	Y ahí que va.
892600	893600	Sí.
894600	896600	Es como el otro paso, ¿no?
897600	899600	Y nuevo, para llegar del número,
900600	902600	a cualquier parte de la palabra,
902600	903600	que cuánto tengo, cuánto tengo.
903600	905600	Si tengo, mira, hasta la posición...
906600	908600	a la posición...
908600	910600	¿cuánto tengo, cuánto paso son?
911600	912600	Soní, ¿verdad?
912600	913600	O sea, acá, cuánto sería.
917600	918600	Y así, ¿no?
921600	922600	Y pareste, ¿no?
923600	925600	Pero no es solo agregada a él, ¿por qué?
926600	927600	¿Cómo, perdón?
927600	929600	No es solo agregada, ¿verdad?
929600	931600	No, porque yo quiero ir de nada a Italia.
932600	933600	¿Por qué?
934600	938600	O sea, es agregada, siempre es agregada a una, a la palabra que tenía antes.
939600	941600	Ya campes a música la regla, porque es decir,
941600	944600	la forma de ir desde nada, hasta Italia,
944600	946600	en lo mismo que ir hasta Italia,
946600	947600	y a insertar una.
948600	950600	Sí, porque este es el destino.
958600	960600	Sí, y lo mismo para este lado,
960600	962600	pero está son operaciones de borrado.
963600	966600	Sí, yo para ir de Efeana,
966600	968600	tengo que borrar la Efe.
968600	973600	O sea, es una operación de borrado.
975600	976600	Se tiene.
977600	979600	Para ir de Efeana,
979600	981600	tengo que borrar la Efeana.
982600	983600	¿Táguá?
983600	984600	No.
987600	989600	Y es imposible que yo tenga un camino más corto,
989600	992600	porque solo siempre voy a insertar de uno.
993600	995600	Sí, y yo tengo que ir en siete letras,
995600	997600	no tengo menos de cito operación, no puedo tener.
998600	1000600	¿Tá?
1002600	1003600	Entonces, después,
1003600	1005600	empiezo a moverme en esta dirección en el cuadro.
1006600	1007600	Y digo, bueno,
1009600	1012600	para ir de numerale Efe,
1013600	1015600	a numerale, ¿qué puedo hacer?
1017600	1018600	Y yo tengo tres opciones.
1018600	1019600	¿Cuál es una tracción?
1024600	1026600	Una es hacer una sustitución.
1027600	1028600	¿Tá?
1029600	1036600	Pero, ¿a cómo voy a hacer que la sustitución va a ir a lo mismo?
1037600	1039600	Bueno, después lo vemos con la otra.
1039600	1041600	¿De hacer la sustitución va a ir a dos?
1041600	1043600	Yo supongo que sustituir de cuesta dos.
1044600	1045600	Es un informe estábada.
1045600	1046600	Una de la distancia en él,
1046600	1047600	de la otra que va a ir a dos,
1047600	1048600	pues tengo que borrar y empezar.
1049600	1050600	Entonces,
1051600	1053600	para que quedé un poco más entretenirles, así.
1053600	1054600	Va, entretenir.
1056600	1057600	¿Sustituir?
1058600	1060600	¿Cuánto me va a costar sustituir un Efe por un Efe?
1065600	1066600	Yo vas, sí, perdón.
1070600	1071600	Sí.
1072600	1075600	No, lo voy a hacer es simplemente sustituir la Efe por lo ahí.
1076600	1078600	No, directamente.
1079600	1083600	Ya eso no tengo que sumar el costo de sustituir todo lo que tenía antes en la palabra.
1084600	1085600	O sea, sustituyos.
1086600	1087600	Y no te caso nada por nada.
1088600	1089600	Y después también la Efe por lo ahí.
1090600	1092600	O sea, que es siempre es dos más.
1093600	1094600	Quiero que tengo que darle a una.
1096600	1097600	¿Tá?
1100600	1101600	Dos.
1101600	1103600	Pero yo tengo otra forma de hacer esto.
1104600	1105600	¿Qué es?
1108600	1110600	¿Ura esta Efe?
1112600	1114600	Sí, y borrarla.
1115600	1116600	Y perdón.
1118600	1119600	Perdón.
1120600	1122600	Ir de feanaba e insertarla ahí.
1124600	1125600	¿Cuál es lo?
1126600	1128600	Entonces, ir de feanaba cuando me cuesta.
1129600	1130600	No.
1131600	1132600	Ensectorla ahí.
1133600	1135600	O sea, que acá me va a dar dos.
1137600	1138600	No, ese camino me cuesta.
1139600	1140600	Quiero que te tratando de hacer.
1141600	1143600	No tengo de ver cómo llegar a partir de los pasos anteriores a este.
1144600	1145600	Seguido a probar todo lo que es posible.
1146600	1147600	Que son tres, esencialmente.
1148600	1149600	Esa es la agarracia.
1150600	1151600	Y lo que introduce, y la agarrimos.
1154600	1156600	Y acá lo que hago es el camino alternativo que es.
1156600	1158600	Ir de nada ahí.
1160600	1161600	Perdón.
1161600	1162600	Ir de nada.
1162600	1163600	Ahí.
1166600	1167600	Uno.
1170600	1171600	Perdón.
1171600	1173600	Borrarla Efe e ir ahí.
1174600	1175600	También son dos.
1182600	1184600	Porque ahí, yo estoy siendo de perdón.
1184600	1186600	Claro, borrar, perdón.
1186600	1188600	Ustedes ir borrarla ahí e insertarla Efe.
1189600	1193600	Aquí, fui de nada ahí e insertarla Efe.
1195600	1196600	Borrarla Efe.
1197600	1201600	Entonces, en este caso no tengo problema porque los tres van en un mismo.
1201600	1203600	O sea, la instancia de edición es la misma.
1204600	1206600	Yo, bueno, o sea que acá yo sé que.
1207600	1212600	La misma instancia entre Efe e E entre.
1212600	1215600	Y en un gran Efe, un gran Efe, un gran Efe.
1216600	1218600	En el saca uno, solo con el 0, entre Efe y el 2.
1219600	1221600	Me importa por el camino que yo vaya.
1222600	1223600	Y entonces, sí.
1224600	1226600	En piezo general, el llevó la C.
1227600	1228600	Aquí tengo lo mismo.
1229600	1231600	R-E-E-E-E, acá me sumas tres.
1232600	1233600	Por acá, me sumas tres, por acá, me sumas tres también.
1234600	1235600	O sea, sumo uno, tres, doma uno, tres.
1236600	1237600	Uno más dos, tres.
1238600	1239600	También o sea, acá siempre, tres.
1239600	1257640	Y así sí, muy aburridamente, es un 1, 2, 4, 2, 5, esto es 6. Y acá qué pasa? ¿Qué es lo que pasa en este cuadrado?
1257640	1266120	Ya tengo ahí, o sea que mi costo de sustitución cuánto es, es 0. Entonces acá que me da por este
1266120	1275120	camino de la sustitución, por el camino de ir a estas frans, y a estas frans, y a cambiar,
1275120	1286640	voy a costar 5, más 0, 5, sí, en cambio, por este camino de cuesta 7 y por este cuesta 7, yo me quedo
1286640	1300320	con el mínimo. O sea acá, van a ser 5. La gracia de, de, de, de, porque este método funcionan
1300320	1308680	así, porque por cómo está definido el algoritmo, yo sé que si acá llegue una instancia de 6, como
1308680	1315040	esto solo unico 3 camino posible para llegar. Si acá llegue una instancia de la instancia
1315040	1320240	mínimo hasta acá, tiene que depender solo de estas 3, porque si hubiera una más corta estaría en una
1320240	1329240	de estas 3, se pende, solo dependo del paso anterior, el algoritmo de HDMI, el algoritmo de
1329240	1334120	de Vitervi, también me acordé, me faltaba hoy, está se van a acordar de mí, ahora se cuando
1334120	1340040	vamos a meter, Vitervi que es la misma idea, que yo solo dependo del paso anterior y por eso
1340040	1344320	usar una tabla, porque si yo dependiera de más paso para atrás, no podría hacerlo, porque yo
1344320	1351120	solo consulto a los 3 cuadraditos que me dirigen a este lugar. Si yo pudiera tener otro camino más
1351120	1357200	complicado con más pasos, con menos pasos, no podría hacer esto, acá, pero acá yo sé que por
1357200	1362920	cómo lo tengo hecho, la única 3 formas de llegar a esto es atrás de acá, se entiende más
1362920	1373280	menos, sí, se ve mucho, bueno, pero cuál es el problema que tengo acá, yo voy a llegar
1373280	1380760	acá y bueno, aquí que me va a dar, se ha empezado y no decimos, sí, esto va a quedar de ver para
1380760	1387680	que usted lo hagan preso una paga, el algoritmo es una paga, después de hecho todos los años
1387680	1391760	tengo que volver a pensar, porque la notificación, porque pudo aplicar el algoritmo es simplemente
1391760	1399160	sumado a cabo, cero sí es la misma, o uno, uno, me digó en el mismo, esto me ha aceite,
1399160	1405320	esto quiere decir que la distancia entre Francia y Italia es 7, se ha acuerdo que, o no había
1405320	1410360	4 porque usábamos distancia del live, tengo que dar un peso de uno, pero el algoritmo es
1410360	1425000	también, y cuáles son las instituciones, cómo se cuáles son las instituciones, y sí, pero
1425000	1440280	cuáles son las operaciones que yo tengo que hacer para llegar de una laota, tendría que
1440280	1449040	recordar el camino para atrás, bien, 7 con esta que definimos ahora con el valor 2 para
1449040	1457200	la sustitución, acá tengo la tabla compreta, pero no se la quiero mostrar por el pico porque
1457200	1463120	la distancia es 7, pero cuáles son las violas operaciones, tú que hacer el camino y qué
1463120	1473320	problema tengo, qué problema tiene mi acorismo, que es que yo no guardo donde viene, que
1473320	1481880	te tiene que arreglarle a mi acorismo, exactamente una indicación de donde viene, que posible
1481880	1489920	se puede ser demasiado lado, se acuerdan acá, yo puedo venir, en este por ejemplo, puedo ir
1489920	1499200	acá, de acá, o de acá, los tres tienen la misma distancia de edición, y efectivamente no
1499200	1505880	no efectivamente porque hay yo marquimos solo, pero si te ven yo acá lo que dice fue poner de dónde
1505880	1510640	venías en cada caso, ven acá vengo en 7 porque la hay la hay y la la, pues sí, entonces vengo
1510640	1517680	por la llena, y así hago el camí en verso, acá yo por por razones de ingenilidad solo marqué
1517680	1523000	uno de los origen, pero en realidad si yo completo está table, la fíjense que tengo, es digamos
1523000	1527320	si yo marco todo lo lugar es donde puedo venir, por ejemplo acá poní de acá o de arriba,
1527320	1535240	en este 3, o como lo vimos acá, si yo marco tengo, no solo tengo la distancia de ellos y no
1535240	1545960	que tengo todos los caminos posibles con esa distancia mínima de edición, a mí también
1545960	1550640	me interesa uno solo, me interesa a ir de uno de los otros, pero bueno, se entiende a
1550640	1563200	más o menos, y ahí tenemos la, el camí no reconstruido digamos, a partir de la tableta,
1563200	1568880	no lo van a tener que ir a sus casas, pero es muy sencillo, voy haciendo las operaciones
1568880	1576400	acá me voy por la diagonal, por la diagonal, acabo reala él, te puedes comprobar de la
1576400	1583720	tableta, todas las operaciones que se, sí, se explota, y la distancia mínima de edición
1583720	1595680	da 7, porque esto también, a no, porque te solo con inserción y y borado, ¿tá?
1595680	1597540	¿A acuerdo?
1597540	1601240	¿A alguna pregunta?
1601240	1609160	acá está hecho con la distancia de él y a veces que como ven solo agrega uno cuando se
1609160	1618920	mueva a ganar, cuando se utilicía la secos todo, yo por ahí tengo, hay una plenicita,
1618920	1625480	bien, a ver, el link pretos, una plena, una plena excel, muy fácil, la cérrea no, simplemente
1625480	1632480	pone la fórmula, uno copipera, ¿sata?
1632480	1639240	acá, fíjense que hay finicia el anterior, como en la sustitución cuesta lo mismo que
1639240	1652920	el borrado, la prefiero cuando puedes, entonces el camino de cuatro es este, bueno, no es más el
1652920	1658760	capítulo 2, solo tengo corregir, así, pero sí, sí que es el título, y en este link
1658760	1664320	tengo una calculadora, acá ponemos el coto diserción, la palabra origen de estino,
1664320	1672960	como en la gala de la fórmula es muy, sí, bueno, acá no se ve la fórmula arriba, no sé
1672960	1680800	como de la cosa, ahí puede cambiar el coto, nada, nada, muy veintos, ¿tá?
1680920	1690520	hay una duda, antes pasar a otro tema, como les decía, la estrategia mini maediciones es
1690520	1699400	útil porque es una columna muy sencillo, muy eficiente, sí, y permite, por poca plata,
1699400	1706040	digamos, obtener una opción bastante útil que es la de, y de una palabra la otra, y encima
1706040	1711680	permite estimar el costo de cadopelación, después vamos a ver en un par de clases más
1711680	1724400	adelante, más adelante, por ejemplo, si yo estoy corregiendo un error autográfico, no, yo tengo
1724400	1731760	un documento, ya parece una palabra, que no existe en medicionario, yo tengo que sugerir
1731760	1739520	la distancia de mi medicione es una forma bastante rápida, de encontrar la palabra más cercana,
1739520	1747120	es decir, buscar el dicionario todas las palabras que están a una distancia 1 o 2, bueno,
1747120	1755400	la forma más sencillo es sugerir, podemos ver un poco más sobrecorrección de errores, transumptores
1755400	1764680	de tal finita, bueno, vamos a pasar a una tapas siguiente en el análisis de la palabra,
1764680	1774760	nosotros tenemos las palabras científicas, como yo les decía, no siempre es una cascada
1774760	1784240	tan ordenada, lo que yo quiero ver es este investigar las tuyas, pero lo que yo quiero es
1784240	1792360	investigar las estructuras interna de las palabras, es decir, trato de la palabra, por ejemplo,
1792360	1801160	velozmente quiere decir, quiere decir, velozmente, primero que es clase dramática tiene
1801160	1813200	esa palabra, es una de vervio, como todos los terminamos en mente, menos, menos mente, es una
1813200	1827280	algarvio, quiere decir, que vive en los mente, lo hizo que hizo algo rápido, es como que
1827280	1833640	ha gestido un baro, digamos, se me permite la barbaridad, como fallar inmusta, es como que
1833640	1839920	califican un baro, como todos los others, bueno, este hago una acción, todo eso está
1839920	1846120	contenido dentro de la palabra, porque el mente es un sufijo que indica hecho de tal forma,
1846120	1856640	o sea, a partir de veloz, que es un agetivo, yo genero un advervio, me dio automáticamente,
1856640	1863560	es un mecánimo productivo, en la producción de producir palabras, y eso yo lo puedo saber
1863560	1868160	viendo la palabra, porque tiene veloz que es una raíz imente que es un sufijo que me dice
1868160	1872720	de forma que se hace, es lo puedo hacer muy útil para, por ejemplo, identificar la clase de una
1872720	1880840	palabra, ella es un todo de encontrar la estructura interna de la palabra si se llama morphología,
1880840	1886620	la morphología es el estudio de la estructura interna de las palabras, y nosotros en esta
1886620	1890720	nasis, la que viene vamos a hablar de morphología, pero antes de hablar de morphología,
1890720	1902480	vamos a introducir el mecánimo formar más utilizado en esto, que se ende, los
1902480	1910560	estructores están finitos y la extensión de las expresiones regulares para, para, para, para
1910560	1929360	沒關係, y para Actually, hemos permitido現在 hemos Grantado elimasu,或者
1929360	1930360	hagan.
1930360	1936360	Así es, pero el llamado en la verdad, espera el argumentante que está kidding
1936360	1951040	un curso de traductores, solo de traductores, traductores tan finito, que son esencialmente
1951040	1961720	la traductores tan finito son automatas finito como lo que vimos en la... lo que vimos en la...
1961720	1973720	lo que vimos en la clase basada, ¿sabuera que teníamos estados, transición, unos
1973720	1979720	etanfinal y un etanfinal, y un etanfinal, y un etanfinal y un etanfinal, y un
1979720	1997300	conjunto de etados, y un enfadito de entrada y una desalía, un etanfinal, un conjunto de
1997300	2003500	etanfinales y las haristas o transiciones, entonces pues en los automatas finitos que
2003500	2008180	lo meten en una función, es de forma equivalente, puede hacer lo acá, otras formas tener
2008180	2013740	haristas, pero simplemente es la expresar el dibujito, ¿no? dado un estado y un símbolo,
2013740	2021500	de entrada, o ercilo, y un símbolo de salida, o ercilo, y otro es tu al final, tengo un
2021500	2029500	arco que va entre ellos, y como interpreto se automata como bueno, si yo voy acá, si
2029500	2036700	hay algún camino que lleva desde un estado inicial, a uno final, etiquetado,
2036700	2048220	con una entrada, si lo que estoy mapiando es, estoy haciendo dos cosas a la vez en el
2048220	2058020	territorio, estoy reconociendo la entrada formada por los símbolos en uno y en dos, si, o sea,
2058020	2065100	se acuerdan que yo, cuando yo tengo, se acuerdan que los lenguajes que eran, que eran los
2065100	2072420	lenguajes, que es símbolo que eran los lenguajes, conjunto, conjunto de etiras o el
2072620	2086420	arco, eso es el factor, entonces acá, lo que yo hago es, dado una tira de un lenguaje,
2086420	2095100	la tira es uno edó, se ni este caso, devuelvo como salida en la tira ese uno, ese dos,
2096020	2102500	si, los transductores de estos finitos son iguales que los automata finitos, de hecho reconoce
2102500	2107100	en concentrado en ningún tipo de lenguajes, los lenguajes regulares, pero además vienen con el
2107100	2114660	beneficio de que dan esa lida asociada, si ustedes acuerdan discurso desde el lenguaje,
2114660	2121460	ustedes veían algo parecido en el curso de la lenguaje, se acuerdan como se llama eso, se llama
2121460	2127580	máquina de mili, pero la máquina de mili no viene de la misma traducción, tradición que
2127580	2132860	los lenguajes regulares, la máquina de mili viene de la, de la electrónica de los circuitos,
2132860	2139180	digamos, y por eso no tiene la noción de esta of final, yo no sé si ustedes acuerdan, no tiene la
2139180	2147140	noción de esta ofina, sino que son más como continuos, el transductor es el equivalente de los
2147140	2157700	legados, el equivalente sobre pares de tigas de los lenguajes regulares, ahora vamos a ver que
2157700	2167660	hay varias interpretaciones, entonces, y además si os salvamos esto, fíjense que la transición
2167660	2176820	es también pueden tener éxilo, pues se podría moverse por un arco sin emitir salidos
2176820	2186260	y le entra, sí, si no tuvieramos esto, qué pasaría, si yo no tuviera la posibilidad de
2186260	2193340	anotar con el éxilo, aunque lo que pasaría con mis automatas, no apodría no se la termita
2193340	2205860	por yo podría ir con el mismo simbolado, no, yo podría ser esto, y ahí lo que estoy diciendo
2205860	2218260	es que esto mapea a ese tracer, y no es un problema, qué pasaría si yo no tuviera éxilo,
2219180	2227420	la estiria entra es alguien a ser igual largo, no tuviera la posibilidad de pasar
2227420	2232820	francia y talla y vamos con una transformación, bueno, esto es lo que permite es que el largo
2232820	2237780	sea, y arma una cantidad de lío histórico que no vamos a curir este curso, pero me tengo unos
2237780	2245420	problemas, porque cosa que no se puede hacer, son un poco más complicados, formalmente hablando
2245420	2254660	que les automata finito, pero no mucho, bien, da un transductor, yo puedo definir una relación
2254660	2262460	a suciada del transductor, sí, qué es una relación, es el producto cartesiano de la lenguaje,
2262460	2275020	va, es un su conjunto, es un producto cartesiano de la lenguaje, es un su conjunto del
2275020	2285220	producto cartesiano de símbolos, bueno, que era sin master, que era esto, es un suco, es
2285220	2294300	un mapeo, tres tiras de entrada y tiras de salida, tres todas las posibles, sí, y como lo define
2294300	2301940	bueno, una tiras que se hizo en las tiras, el producto cartesiano está el que existe un camino,
2305940	2311060	que si tu camino sobre la clavsura de las haristas, es, si sobre cualquier camis, hay algún
2311060	2317060	camino sobre la automata, que se haya un estado final, es como la extensión natural de la
