start	end	text
655560	679000	en realidad porque lo hago de la siguiente manera. Yo quiero calcular p de f dado e y
679000	683760	entonces voy a mirar lo que dice acá, p de f dado e es igual a la sumatoriana de p de f
683760	690960	dado e. ¿Qué significa eso? Que para traducir entre una oración en español y una oración
690960	695560	en inglés, o más bien para traducir entre una oración en inglés y una oración en
695560	700760	español hay muchas formas de alinear las palabras entre el inglés y en español y una
700760	704440	vez que yo elegí una forma de alinear hay muchas formas de elegir las palabras que vienen
704440	709120	después digamos yo miro la tarjeta de traducción y capaz que hay varias maneras de elegir distintas
709120	714320	palabras. Entonces lo que eso significa es que no existe una sola manera de traducir una
714320	717800	oración en inglés a una oración en español. Yo puedo encontrar varias formas de alinear
717800	721880	las palabras y varias formas de elegir las palabras de manera que muchas alineaciones son
721880	731000	posibles. Entonces para saber cuál es la probabilidad de traducir p de f dado e, entonces
731000	734320	yo voy a tener que sumar sobre todas las alineaciones posibles sobre todas las formas
734320	740080	de alinear las dos oraciones f y e, voy a tener que iterar sobre eso y para cada una
740080	745720	voy a tener que calcular la probabilidad parcial. Entonces digamos yo tengo cinco formas de
745720	750000	alinear las dos oraciones, cinco es un número un poco raro pero digamos tengo n formas de
750000	754800	alinear las dos oraciones, voy a tener que mirar bueno para la primera alineación cuál
754800	759920	es la probabilidad de encontrar la oración f para la segunda alineación cuál es la
759920	762840	probabilidad de encontrar la oración f para la tercera oración y así hasta llegar al
762840	768840	final y agarro y sumo todo eso. Eso lo puedo hacer porque las alineaciones son una descomposición
768840	772520	del espacio de probabilidades. En realidad yo puedo descomponer el espacio de probabilidades
772520	777480	en pedacitos disjuntos y cada alineación va a ser uno de ellos. Así que digamos que
777480	782040	para calcular el modelo de traducción p de f dado e necesito sumar sobre todas las alineaciones
782040	788960	posibles. Ahora lo que me falta es saber cómo calculo este valor de acá. Así que lo que
789040	794840	estoy diciendo es que la probabilidad de f dado e es la suma sobre las alineaciones
794840	800840	de la probabilidad de f y esa alineación dado e. Eso es simplemente lo que dice ahí
800840	805560	en la slide. Lo que me falta calcular entonces es esta parte de acá y esa parte de acá la
805560	811800	calculo de esta manera. Yo digo que la probabilidad de f dado e es igual, ahí está más o menos
811800	818800	el resultado final pero podemos sacar qué es lo que tendría que poner de este lado.
819440	826440	Ahora sí me acuerdo bien. Ah, ahí está. Por definición de probabilidad condicional.
826440	833440	Eso. p de f dado e, le voy a dar varias maneras a hacerlo pero esto se puede definir como
843480	850480	p de f a e sobre p de e. No? Por definición de probabilidad condicional. Pero además
851480	858480	esto si quiero podría llegar a decir esto es lo mismo que p de f a e sobre p de e por
861320	868320	la cualidad que me faltaba. No. A e. Por p de a e sobre p de a e. Era esto lo quería.
880480	887480	O sea, yo puedo agarrar esta probabilidad que está acá y multiplicarla y dividirla por
888120	891920	el mismo número, que sé que son mayores que cero, así que en definitiva esa división
891920	897920	me va a dar uno. Y ahí yo puedo tomar y asigno este con este y este con este. En definitiva
897920	904920	lo que me queda es si asocio estos dos me va a quedar p de f dado a e y si asocio estos
904920	911920	dos de acá me va a quedar p de a dado e. ¿Qué es lo que dice allá? La probabilidad
916160	922680	de p de f a dado e, bueno, sí, de los dos, de f y a dado e es igual a la probabilidad
922680	928960	de f dado a e por la probabilidad de a dado e. Bien, y estos dos valores que están acá
928960	932600	no los elegí por casualidad sino que son los valores que tenía antes en el modelo.
932600	939600	O sea, yo tenía que el p de a dado e era igual a epsilon sobre y más uno a la j y el
941520	948520	otro era la productoria desde j igual a 1 hasta j grande de las valores de traducción,
950320	957320	el f sub j y el e sub a sub j. Entonces, en definitiva puedo calcular p de f a dado e
958000	961400	y además puedo calcular haciendo una suma sobre todas las alineaciones posibles, puedo
961400	968400	calcular el p de f dado e. Bien, con eso y con todo ese montón de cocciones llegamos
969920	974720	a construir lo que es un modelo de traducción, o sea, solamente teniendo una tabla de traducciones
974720	979400	que me diga cuál es la probabilidad de traducir una palabra. Como otra palabra, yo puedo llegar
979400	986400	a definirme cuál es la probabilidad de traducir una oración dada otra oración. Bien, y hay
986400	993400	una cosa más, bueno, esto ya lo estuvimos viendo que aplicamos en cada paso, y hay una
994240	1001240	cosa más que es si yo tuviera las dos oraciones, digamos, la oración en inglés y la oración
1002120	1007080	en español y además tuviera la tabla esta con todas las probabilidades, yo podría hacer
1007080	1010800	un algoritmo de programación dinámica, un algoritmo estilo Viterbi que vaya recorriendo
1010800	1015400	alineaciones y me diga cuál es la alineación más probable. No vamos a ver los detalles
1015400	1018800	del algoritmo, pero hay una forma de decir, bueno, voy recorriendo las dos oraciones y
1018800	1024000	me voy quedando con las subsecciones más probables y al final me termina devolviendo
1024000	1029280	cuál es la alineación más probable dada esas oraciones. O sea, que si yo tuviera ya
1029280	1034520	esa tabla de traducciones, esa tabla de probabilidad de traducción, podría construirme las alineaciones
1034520	1041520	del corpus. Así que bueno, hasta el momento decíamos, bueno, suponemos que tenemos esta
1041600	1047360	tabla de traducción que me dice para bank si se traduce, perdón, para banco si se traduce
1047360	1053400	como bank o como bench, etc. Estaba diciendo que tenía esa tabla, pero en realidad la
1053400	1058040	realidad es que no tengo esa tabla y me gustaría poder construirla. Entonces, nos gustaría
1058040	1062560	poder estimar esas probabilidades para poder construirme esa tabla. Si yo tuviera un corpus
1062560	1066040	paralelo, simplemente podría ir recorriendo el corpus y contando cuántas veces aparece
1066040	1070720	banco alineado con bench y cuántas veces aparece alineado con bank y ahí sacaría
1070800	1078280	una probabilidad, pero no tengo las alineaciones. Y por lo que vimos, digamos, recién, si yo
1078280	1082320	tuviera la tabla, entonces yo además podría ir recorriendo el corpus y construirme las
1082320	1087560	alineaciones. Así que si yo tuviera las alineaciones podría contar y sacar la tabla, si yo tuviera
1087560	1092800	la tabla podría pasarle un algoritmo y construir las alineaciones. Pero la verdad que no tengo
1092800	1097120	ninguna de las dos cosas. Entonces se vuelve un problema de huevo y la gallina. O sea,
1097120	1101160	si yo tuviera las alineaciones construiría el modelo, construiría la tabla de probabilidades,
1101160	1105720	si yo tuviera la tabla de probabilidades podría construir las alineaciones. Para este tipo
1105720	1111360	de problemas, en los cuales yo tengo como dos variables interdependientes y no conozco
1111360	1114960	exactamente el valor de ninguna de las dos, se utiliza lo que se conoce como el algoritmo
1114960	1120760	expectation maximization o maximización de la esperanza. Y bueno, es un algoritmo que
1120760	1125680	sirve exactamente para este tipo de problemas. En realidad lo que va a hacer el algoritmo
1125840	1131040	iterar es un algoritmo iterativo que va tratando de converger una solución y lo que hace es
1131040	1139320	decir, bueno, yo no tengo ninguno de los dos valores. O sea, si yo tuviera mi tabla de
1139320	1143520	probabilidad de traducción me podría calcular las alineaciones y tuviera mis alineaciones
1143520	1147280	me podría calcular la probabilidad de traducción. Entonces lo que hace es decir, bueno, asumo
1147280	1152360	que mi tabla de traducción va a ser uniforme, digamos. Cualquier palabra se puede traducir
1152480	1157520	como cualquier otra palabra con la misma probabilidad. A partir de eso calculo alineaciones y a partir
1157520	1164520	de esas nuevas alineaciones calculo otra vez la tabla. Y de vuelta, con esa tabla que calculé,
1164960	1169360	vuelvo a medir las alineaciones y de vuelta con esas nuevas alineaciones vuelvo a calcular
1169360	1174960	la tabla. Entonces, aunque no me crean, esto después de muchas iteraciones va convergiendo
1174960	1179440	a algo. Y parece mágico, ¿no? Parece como que, en realidad si yo no tengo ninguno de
1179520	1186000	dos valores, no debería nada, debería como dar fruta. Pero voy a tratar de comenzarlos
1186000	1193000	de que, en realidad, esto sí funciona, con un ejemplito. Bien, tenemos. Entonces, vamos
1194400	1199680	a construir un sistema que es de traducción entre francés y el inglés donde hay un cuerpo
1199680	1203000	muy grande, pero bueno, nos vamos a concentrar solo en tres pequeñas oraciones citas que
1203000	1207000	dicen la mesón se traduce como de House, la mesón blue se traduce como de Blue House
1207160	1212160	y la flea se traduce como de Flower. Entonces, al principio lo que hago es decir, bueno,
1212160	1216760	todas las traducciones entre todas las palabras son equiprobables, así que lo que me va a
1216760	1221240	quedar es cuando reparten entre las alineaciones, todas van a tener el mismo peso. Entre la y
1221240	1225760	mesón, la probabilidad de que la se traduzca como D o que se traduzca como House va a ser
1225760	1230720	la misma, en realidad porque todas las alineaciones son equiprobables. En la mesón blue también
1230720	1234200	pasa lo mismo, la probabilidad de traducir la como D como Blue o como House va a ser
1234360	1244360	la misma y en la flea pasa igual. Entonces, eso es la primera, el primer paso, digamos,
1244360	1249640	en el primer paso yo voy a tener todas las alineaciones equiprobables y todas las valores
1249640	1250760	de las palabras iguales.
1263760	1270920	Entonces, en mi algoritmo yo empecé con una tabla de traducción que era toda uniforme,
1270920	1274520	digamos, yo tenía la probabilidad de traducir cualquier palabra en cualquier otra, era la
1274520	1280240	misma. A partir de eso yo me construí estas alineaciones que también parece que son
1280240	1283760	todas equiprobables y parece que no tienen como mucha información. Entonces lo que voy
1283760	1288280	a hacer ahora, a partir de esto, es tratar de construirme de vuelta la tabla de traducciones
1288280	1292160	pero mirando estas nuevas alineaciones que hay. Entonces lo que voy a construir es una
1292160	1302800	tabla que tiene todas las palabras del lado de francés, tiene la mesón blue flower y
1302800	1308680	de House blue flower.
1308680	1317520	Y para llenar esta nueva tabla, lo que tengo que hacer es iterar sobre las alineaciones,
1317520	1320920	mirar cada una de las palabras cuantas veces está alineada con las otras y contar, o sea,
1321680	1328120	y sumar los pesos de cada una de las alineaciones. Entonces la alineación entre la y de. En total,
1328120	1332160	mirando ese ejemplo de corpus, ¿cuánto me daría? ¿Cuál sería el peso de esa alineación?
1334800	1339640	Para verlo, en realidad lo que hago es contar, miro cuantas veces la y de están alineados.
1339640	1346240	Entonces tengo 0.5 de peso en la primera, en la segunda tengo 0.33 y en la última tengo
1346240	1354320	0.5 de vuelta. Así que en total tengo como 1.33 de peso entre la y de. Después miro,
1354320	1360680	entre la y House, ¿cuánto peso tengo? ¿cuánta masa de probabilidad tengo? Bueno, tengo 0.5
1360680	1368160	en la primera relación, 0.33 en la segunda y nada en la tercera. Por lo tanto en total tengo 0.83
1368880	1375280	de probabilidades entre la y House. Después miro, entre la y blue, ¿cuánto peso tengo?
1379600	1385480	Solamente 0.33 solo está en la del medio y entre la y flair, ¿cuánto tengo? No, entre la y
1385480	1391280	flower, ¿cuánto tengo? 0.5 solo aparece en la del final. Bien, completemos la siguiente,
1391280	1401480	entre mesón y de, ¿cuánto tendría? 0.83, está en la primera y en la segunda, entre
1401480	1414720	mesón y House, entre mesón y House y 0.83 porque aparece en las dos. Bien, entre mesón y blue,
1414720	1419360	solamente aparece en la segunda, así que voy a tener 0.33 y entre mesón y flower no tengo nada.
1420000	1426360	Después entre blue y de, solamente aparece en la segunda, así que voy a tener 0.33, entre blue
1426360	1433040	y House, creo que de vuelta tengo 0.33 y entre blue y blue también 0.33 y no aparece junto con
1433040	1441800	flower. Y para después, para flair tengo 0.5 con de, 0 con House, 0 con blue y 0.5 con flower.
1442800	1447920	Bien, entonces hice una pasada por todas las alineaciones y me calculé cuáles son los
1447920	1452320	pesos relativos de cada una de estos pares. Lo siguiente que hago, como esto va a ser una
1452320	1456440	probabilidad, es normalizar. Entonces me voy a construir una tabla, digamos normalizando por,
1456440	1462040	digamos, voy a sumar en cada fila y voy a dividir entre la cantidad que aparece para cada fila,
1462040	1472120	así que de vuelta me construyo la tabla, que me queda la mesón blue flower y de este lado de
1475560	1486600	House acá, de House y blue flower. Y lo que voy a hacer es normalizar, entonces si yo sumo estos
1486600	1495240	de acá, creo que me da 2 en total, no, 3 en total. Tengo los valores acá, no tengo que
1495240	1500080	hacer los cálculos, pero sí, me da 3 en total. Entonces lo que pasa cuando yo normalizo es que
1500080	1509440	acá me queda 0.44, acá me queda 0.28, acá me queda 0.11 y acá me queda 0.17. Pues el segundo,
1509440	1518720	también lo normalizo esta vez entre 2 y me queda 0.42, 0.42, 0.16, 0. El tercero ya suma 1,
1518720	1531160	así que me queda 0.23, 0.33, 0.33, 0 y el último también queda igual, 0.5, 0, 0, 0.5. Bien,
1531440	1539240	entonces me construí una nueva tabla de probabilidad de traducción, dado que ahora las
1539240	1544560	alineaciones serían estas. Y noten lo que pasó acá, si yo miro la fila correspondiente a la,
1544560	1557520	¿qué es lo que pasa ahora con esa fila? Recuerda que yo empecé teniendo todas las
1557520	1561680	probabilidades de traducción de que parecen palabras, eran equiprobables. Si yo ahora miro la
1561680	1576360	fila de la, ¿qué es lo que pasa? Exacto, aparece claramente que la asociación entre la y de es
1576360	1582160	más fuerte, tengo un 0.44 de probabilidad de traducir la como de y tengo bastante menos en
1582160	1587160	los otros, tengo 0.28, 0.11, 0.17. Y yo había empezado diciendo que eran equiprobables, entonces yo
1587200	1595080	probablemente tenía 0.25, 0.25, 0.25, 0.25 en cada una. Y después de un paso de la iteración,
1595080	1602800	descubrió que la ID tiene más chance de ser una traducción de la otra, en vez de traducir la
1602800	1608080	como House o la como Blue o la como Flower. Eso pasa en el primer paso, en la primera iteración
1608080	1613720	el tipo descubre, el algoritmo descubre que la asociación entre la ID es bastante más fuerte.
1614440	1621160	Como pasa eso, lo que va a pasar es que cuando yo reparta de vuelta en las alineaciones estas
1621160	1625760	líneas que se corresponden a la asociación entre la ID van a estar más fuertes, van a tener un
1625760	1632560	poco más de peso y como esto es una distribución de probabilidades, esa masa que ganó la asociación
1632560	1636360	entre la ID se va a tener que sacar de otras alineaciones posibles, o sea si la está asociada
1636360	1641880	con D, entonces no está asociada con las otras que están alrededor. Entonces esa masa que se pierde,
1641880	1649720	digamos, o sea que gana en la D se tiene que repartir en las otras alineaciones posibles,
1649720	1656200	o sea en las que no son entre la ID. Entonces después de una iteración la asociación entre
1656200	1663880	la ID empieza a ser más fuerte y como pasa eso en la siguiente iteración va a empezar a descubrir
1663880	1668280	que como la estaba alineado con D, entonces mesón tiene que estar alineado con House
1668280	1675760	y como mesón estaba alineado con House, digamos, esa misma masa de probabilidad se va a traducir,
1675760	1681120	a transferir a la segunda y lo mismo, como la estaba alineado con D, entonces Fleur tiene
1681120	1687560	que estar alineado con Flour. Entonces si yo sigo iterando en estos pasos, en cada paso lo que va
1687560	1691520	a pasar es que se va a mover un poco más de probabilidad hasta que al final va a terminar
1691520	1697120	descubriendo cuál es la alineación real de las palabras, o sea va a descubrir que la va,
1697120	1703080	o sea con D, mesón con House, Blue con Blue, Fleur con Flour. ¿Cómo es que va a descubrir eso?
1703080	1707160	Porque en cada paso lo que va pasando es que algunas de las asociaciones como están, como
1707160	1712640	aparecen, que ocurren digamos en más oraciones, tienen más fuerza que otras, entonces el peso
1712640	1717360	que esas asociaciones ganan lo va sacando de otro lado y eso hace que de otro lado se empicen
1717360	1724160	a generar otras alineaciones diferentes. Entonces al final esto termina convergiendo y termina
1724200	1729120	revelando lo que es la estructura suyacente de las palabras y cómo se alinean unas con otras.
1729120	1734920	Bueno, una vez que yo termine de hacer esto puedo agarrar y construirme efectivamente la tabla
1734920	1740640	final de traducciones que es simplemente busco cada una de las posibles traducciones, digamos de los
1740640	1748760	posibles pares y saco las probabilidades. ¿Y qué pasó acá? Mientras yo estaba construyendo mi
1748760	1754000	modelo de traducción, mientras yo estaba construyendo la tabla de traducciones además de como
1754000	1759080	efectos secundarios se construyó un corpus alineado, un corpus que está alineado a nivel de palabras.
1764000	1772120	Así que bueno, el algoritmo de Spectation Maximization funciona de esa manera, tiene siempre dos
1772120	1781640	pasos, un paso de Spectation y un paso de Maximization. En este caso el paso de Spectation se
1781640	1788560	trataba de agarro la tabla de probabilidad de traducción que tengo y con eso me armo alineaciones y
1788560	1792360	después el de Maximization es al revés agarro las alineaciones que acabo de construir y me
1792360	1796520	armo una nueva tabla y voy iterando todos esos pasos hasta que eventualmente converge.
1796520	1803800	Bien, dijimos que eran cinco modelos de IBM, no vamos a ver muy en detalle los otros, o sea,
1803800	1809360	solo mencionar que empiezan a crear complejidad. En este modelo uno habíamos dicho que todas las
1809360	1814960	alineaciones eran equiprobables, en el modelo dos abandonan esa noción y dicen bueno, en vez de
1814960	1820440	alineaciones equiprobables, yo voy a tener un modelo de reordenamiento de las palabras para decir,
1820440	1825320	bueno, tengo cierta probabilidad de que las palabras que están, si yo tengo I palabras en inglés,
1825320	1830520	J palabras en español, tengo cierta probabilidad de mover la palabra I y la palabra J y bueno,
1830520	1835800	y así siguen subiendo en complejidad hasta llegar al modelo cinco, que modelo cinco es el que anda
1835800	1842640	mejor, pero de todas maneras estos son modelos que ya no se usan, digamos, esto es del año 93 y en
1842640	1848640	general se han obtenido mejores resultados abandonando estos modelos. Entonces el que vamos a pasar a
1848640	1853600	ver a continuación es un modelo bastante más moderno que es lo que sí se utiliza hoy en día
1853600	1871040	en traductores como los de Google. Sí. Es que en realidad, claro, a ver, estos modelos
1871040	1876160	estadísticos no utilizan ningún tipo de analizador morfológico y nada para sacarlo. Hay otros modelos
1876160	1880280	que sí lo hacen, no vamos a dar ninguno en esta clase pero hay otros modelos que sí hacen
1880280	1886120	uso de esa información. Igual son como refinamientos, creo que ninguno lo tiene como en la base del
1886120	1892480	modelo, el uso de parto speech, pero sí cuando vos no sabes una palabra, digamos una palabra que
1892480	1897880	es desconocida, en realidad utilizar información sobre parto speech y eso probablemente te ayude.
1897880	1903360	En estos modelos por lo menos no lo habían tenido en cuenta. Bien, entonces sí, lo que vamos a ver
1903360	1907880	ahora es el modelo de frases que es algo más moderno y es, o sea, el Google Translate o Bing
1908040	1912280	Translate se basan en modelos de este estilo. Y bueno, y antes de ver cómo se modelo de frases,
1912280	1916760	volvamos un poco a lo que era la alineación entre palabras. Yo tenía esta frase clásica,
1916760	1923440	¿no? María no dio una bofetada de la bruja verde, en inglés era Mary did not slap de Greenwich y una
1923440	1927760	alineación entre esas dos oraciones en realidad se vería como algo así. Yo tengo que María se
1927760	1933440	alinea con Mary, no se alinea con did not, slap se alinea con daba una bofetada, de se alinea
1933440	1938760	con ala, podría ser solamente con la y el a que no está alineado nada. Green se alinea con verde
1938760	1945040	y bruja con wedge. ¿Qué diferencia tiene esto con la otra alineación que habíamos visto hoy?
1946400	1950600	A ver si se les ocurre algo distinto que tiene esta alineación y la que habíamos visto hoy.
1954800	1959800	Era not con no, sí. ¿Y qué es lo que cambia acá para que pase eso?
1963440	1971720	Lo que estaba pasando hoy era que yo partía de las palabras en español,
1971720	1975080	iba las palabras en inglés y yo tenía una función que me mapeaba las palabras en
1975080	1979000	español con las palabras en inglés. Entonces yo a cada palabra en español como máximo le
1979000	1983720	podía hacer corresponder una palabra en inglés. Entonces me quedaba que yo podía expresar cosas
1983720	1988760	como que daba una bofetada, daba, está asociado a slap, una está asociado a slap, bofetada está
1988760	1993840	asociado a slap, eso lo podía expresar, pero no podía expresar algo como esto, que no está
1993840	1998360	asociado did not, porque no sería una función. Yo no puedo asociar uno de los valores de la función
1998360	2005480	con dos cosas del lado del codominio. Y acá en realidad no puedo hacerlo ni en este sentido ni
2005480	2009000	en el otro sentido, con una función no me sirve porque de vuelta me pasa que slap está asociado
2009000	2014880	tres cosas. Entonces con una función de alineación yo no puedo construir este tipo de expresiones,
2014880	2020760	en realidad necesito algo como un poco más poderoso. Esto es lo que decíamos, los modelos
2020760	2024920	de IBM siempre usan un mapeo de uno a muchos, usan una función de alineación, mapeo uno a muchos,
2024920	2029400	pero en realidad lo que necesito para poder capturar realmente cómo funciona en el lenguaje es
2029400	2033080	mapeo de muchos a muchos. Yo voy a tener que un conjunto de palabras se va a traducir en otro
2033080	2038480	conjunto de palabras. En definitiva lo que pasa es que pequeñas frases se traducen como otras
2038480	2044960	pequeñas frases, por eso necesito un mapeo de muchos a muchos. Entonces bueno hay algoritmos que
2044960	2051280	agarran estos mapeos que como construimos recién, el mapeo de uno a muchos en las dos
2051280	2055520	direcciones digamos y a partir de eso construyen este mapeo de muchos a muchos. Por ejemplo,
2055520	2059960	el algoritmo de la herramienta quizá más más, lo que hace es decir bueno yo tengo un corpus en
2059960	2066840	inglés y en español alineo utilizando los los modelos de IBM digamos voy alineo por un lado
2066840	2071880	de inglés español y por otro lado de español inglés y acá me quedan dos mapeos de uno a
