start	end	text
335240	343240	o basados en contigo para aproximarse a los problemas de procesamiento en la lenguaje natural.
343240	348240	Chonky lo que decía esencialmente, cuando nosotros hacemos contigo y sacamos conclusión en base a cuentas,
348240	353240	en base a número, a base a experiencia, que estípicamente lo que vamos a ver en este caso de los enigramas.
353240	358240	Estamos obteniendo soluciones a problemas, pero no estamos entendiendo qué es lo que está pasando.
358240	360240	Eso es una discusión catalidad de hoy, ¿verdad?
360240	367240	Hay una famosa discusión para ir a internet entre Chonky, entre Chonky,
367240	372240	esto te hablando hace dos o tres años, o cinco años, entre Chonky y Peter Norby,
376240	378240	que discutio un poco esto, ¿no?
378240	385240	Es decir, si esto que estamos haciendo ahora y que ha tenido tan buenos resultados del punto de vista de reconocimiento del habla
385240	390240	y el proceso de internet natural, esa es en realidad inteligencia artificial, o eso es la mente en Amber Kranchín,
390240	392240	que no nos aporta mucho.
393240	398240	Norby, en lo que le dice, bueno, de hecho, la ciencia siempre más o menos funcionó así.
400240	404240	Bueno, entonces, ¿cuál es el objetivo de lo que vamos a ver a la caso de modelos del lenguaje?
404240	409240	El objetivo de modelos del lenguaje es calcular la probabilidad de una secuencia palabra.
410240	418240	Es decir, ¿qué tan probable es en mi lenguaje que una secuencia se, bueno,
420240	428240	para qué no puede servir eso? Bueno, imagínese usted es que, y acabamos de recordar lo otra vez en el modelo del canal ridoso de lo otra vez.
428240	443240	Imagínese usted es que tengo este texto escrito, y, por medio de un método que no se cual es, tengo dos oraciones candidatas.
444240	447240	Bueno, los dos textos candidatas.
448240	455240	Uno que es preneva para el curso de peleene y prueba para el curso de peleene.
455240	465240	Bueno, y además supongamos que el método que utilice para reconocer la escritura de la escritura,
466240	471240	me dice que este más probable es que no es otro que vamos a lo elegir.
474240	476240	No va a elegir, le abajo.
477240	480240	¿Por qué? ¿Por qué todo no es una palabra valida?
480240	487240	Pero aún siendo una palabra valida, o aún suponiendo que fue una palabra valida,
488240	491240	podría haberse un caso donde yo identifico una palabra valida.
492240	493240	Segora en lo correción de rol.
494240	498240	Aún así, yo puedo decir, bueno, pero en este lugar, en este lugar,
501240	504240	esa palabra no, no, no, no, no, no, no, no, no, no, no, no, no.
505240	509240	Si alguna forma yo sé, es decir, si yo logro detectar que esta oración
510240	516240	es más probable que esta de alguna forma, eso me va a ayudar en la taría de reconocimiento.
517240	520240	Lo mismo pasa con el reconocimiento de la verdad, lo que hablamos en el otro día,
521240	524240	con el espíritu de reconocimiento y cuando yo hago, le digo una palabra que te me escuchas.
525240	530240	Entonces, los modelos de negoaje sirven para ayudar en este tipo de taría.
531240	533240	Típicamente, los modelos de negoaje ayudan y no otra taría.
534240	536240	No va a ver que hay mucha información.
536240	542240	Entonces, cuando nosotros hacemos reconocimiento de escritura,
543240	546240	vamos a ver lo que decimos es,
547240	552240	la probabilidad de la oración origen, dado a la observación que tengo.
553240	555240	Yo tengo una observación, ¿sí?
556240	559240	¿Cuál es la probabilidad de una oración origen?
560240	563240	Es proporcionar a la probabilidad de la observación,
563240	568240	dado la oración por la probabilidad de la oración.
569240	571240	Y esto que es, es lo que hay.
572240	576240	Entonces, nosotros por lo que hay, sabemos eso.
577240	580240	Y como ven acá, aparece la noción de probabilidad de la oración.
581240	584240	Por eso es que nos interesa conocer la probabilidad de la oración.
585240	586240	¿Tá?
587240	590240	Ahora, cómo calculamos la probabilidad de la oración.
590240	593240	Bueno, hay un ejemplo humano.
594240	597240	Por ejemplo, en la traducción autográfica,
599240	601240	la traducción automática,
602240	604240	si tenemos estas tres candidatos,
605240	607240	nuevamente a mí me va a ayudar con los seres orden
608240	610240	o sea, cuál es la más probable en mi lenguaje.
610240	619240	En las correcciones de rores, como vimos en la vez pasado,
620240	623240	hordas de botero, es una circuncia muy de poca,
624240	626240	de poca probabilidad y pensemos un poquito.
631240	633240	Preguntemos, ¿no?
636240	637240	¿Por qué?
641240	644240	Esta oración no es parece que sea muy probable.
645240	649240	¿Qué nos podría determinar que esta oración no es muy probable?
660240	663240	O está, implementación a la educación ley.
664240	667240	¿Por qué podemos suponer que esa no es probable?
671240	676240	Bueno, mismo ocurre en dos razones,
677240	678240	principales o dos aproximaciones,
679240	680240	una es por la sintaxis, ¿no?
681240	684240	La sintaxis, el delión, el bañón, no es así.
685240	688240	No, el símo es educación ley, educación...
689240	690240	¿Qué?
691240	693240	La segunda, porque no publicaba la precisión.
694240	695240	¿Por qué lo que?
695240	698240	¿Pues sus y de botero tan publica en la verdad?
702240	704240	Ah, bueno, principales eran sus de un tercero, ¿no?
705240	707240	Acá seguramente lo que hay, lo que hay es un error histórico,
708240	709240	es su gorda de botero.
710240	712240	O sea, acá, acá tenemos un tema de sintaxis.
713240	714240	Acá no tenemos un tema de sintaxis.
717240	719240	Deberíamos conocer un poco de semántica
719240	722240	para asociar el botero que pintaba mujeres gordas,
722240	725240	es una aproximación, un poco más humilde.
726240	728240	La segunda es una aproximación más de táística,
729240	731240	porque sí no es otro.
732240	735240	Y que juega con el hecho de que tenemos grandes volumen de texto
735240	736240	y ahí el cambio de los modelos programíthicos
737240	741240	es que gordas de boteros seguramente apareció antes
742240	743240	en mis corpus de texto,
744240	745240	y gordas de boteros, no.
747240	749240	Es una aproximación más de táística,
749240	753000	Eso es lo que vamos a hacer en los modelos de negar más justamente, a partir de gran
753000	760280	de volumen de texto detectar el calcular la probabilidad, es una personalación puramente estadística,
760280	764120	el bien saloaje, es yo no sé qué estructura tiene esto, pero sé que esto no se dio
764120	768440	nunca y que gordas de boteros sí, muchas veces, entonces de más probabilidad que más
768440	777320	equivocado.
777320	782760	A ver, relacionado con esto ahora vamos a ver por qué está relacionado, está el tema de la
782760	790920	predicción de la Presidente Palagra. ¿Cuál es la siguiente palabra a la primera
790920	802520	relación? ¿Cuál puede ser la siguiente palabra? ¿Quién? ¿Para el medio meto y no meto
802520	813840	metió pero no te copara? ¿Qué otra cosa puede ser? ¿Para es una preposición? ¿Qué más? ¿Qué
813840	826000	otra cosa puede decir ahí? ¿Cuál es por ejemplo? ¿Un pronóstico alentador? ¿Un pronóstico terrible,
826000	832800	un pronóstico... ¿Por qué otra cosa más hay? ¿Un más común para mí? ¿Un mitió pronóstico
832800	843040	meteroológico? ¿No? A raíz de fenómenos y sus serán tormentas fuertes importantes, muy
843040	851120	así. No creo que ahí diga tormentas gatito, no es muy probable que sea la palabra siguiente.
851120	854400	No, no es muy probable que sea la palabra siguiente, nuevamente porque sabemos este, porque es muy raro que
854400	864840	hay un día de tormentas gatito, digamos. Entonces, esto que tenemos acá es la la posibilidad
864840	871320	es que hay de siguiente palabra, dadas todas las anteriores. Si yo tengo todo el contexto lo que
871320	879360	llama contexto, dadas el contexto de la palabra que sigue acá, ¿sí? Una de las, lo que nosotros
879360	883080	vamos a querer hacer en un modelo de lenguaje, como camino para que aigular la proyea
883080	890000	una nación, es dadas el contexto que aigular la palabra. Si, ¿eh?
890000	903600	Rachas el viento fuerte de componente, veremos qué. Bueno, resulta hacer que de lo ejemplo que yo
903600	908560	tome, a Buenos Aires, puse el viento fuerte de componente, por ejemplo, el inome de mitió pronóstico
908560	913840	especial, o sea que le ramo, se suelen tomentas fuertes, viento fuerte de componente su
913880	925480	perecho. Vamos a poner un poquito de notación antes de seguir, porque vamos a ver
925480	930200	como enfrentamos este problema, es decir, como calculamos esa proyea, un poco de notación para
930200	941080	seguir, yo lo que estoy diciendo es la proyea es que una variable aleatoria ahí, valga todo
941080	948080	el valor con los cimientos y que caso tenía una variable aleatoria por cada posición de textora,
948080	952920	tengo una quisiuno que la primera palabra quedó que la segunda, que tres, son variables aleatorias
952920	958480	que lo variable aleatorias esencialmente, es un mapeo, es una función que mapea, de un evento un número
958480	971240	entre 0 y 1, la proyea, perdón, perdón, bueno, no vamos a entrar en decisiones,
971240	975360	va a pear con un real y la proyea, me devuelve un número entre 0 y 1, es decir, yo defino la
975360	983920	proyea, de una variable aleatoria, como la distribución de proyea, de una variable aleatoria,
983920	990920	que el dado lo diferente de valores que puede tomar cuál es el valor de cada uno de ellos,
990920	998720	y esto, cuál es el rango, qué valor es probable tiene la una variable aleatoria que refira
998720	1008680	a palabras, todo el problema es diferente que yo puedo tener, entonces nosotros vamos a
1008680	1016880	notar, vamos a poner esta notación proyea de conocimiento de que la palabra sea conocimiento,
1016880	1025960	vamos a notar, doble ver, uno a la línea, uno a la secuencia de palabras doble de uno,
1025960	1031120	doble de dos, doble de línea, por ejemplo, en una relación, y vamos a decir, vamos a
1031120	1035680	decir que la, vamos a hablar de la probabilidad de la secuencia de palabras queriendo
1035680	1039800	si, bueno, la probabilidad debe que la primera sea doble 1, que la segunda sea doble
1039800	1049600	2, etcétera, bueno, o sea que esta distribución de probabilidad tiene como rango toda la secuencia
1049600	1062600	posible de palabras, o sea que si me buscaronarios de, tengo ni a la vez, a la vez, a la vez,
1062600	1076320	a la vez, o sea que es enorme, esencialmente, si todas las posibles secuencias, y vamos a
1076320	1083960	recordar, la chain rule de la regla de multiplicación de las probabilidades, que si yo tengo
1083960	1091040	la probabilidad de una secuencia de palabras, doble de uno, doble de 1, doble de línea, esto es la
1091040	1097360	probabilidad de la primera palabra, que la, de alguna forma, la, la regula, por la probabilidad
1097360	1107000	de la segunda, la primera, dado que la primera fue doble de uno, o sea que no son independientes,
1107000	1113360	es decir, la palabra, por definición acá, no son eventos independientes, es decir, tengo una
1113360	1118360	cierta probabilidad de que empiece con doble de uno, la multiplicidad por la probabilidad
1118360	1122800	de que la segunda se ha doble de 2, dado que la primera fue doble de uno, por la probabilidad
1122800	1130960	que la tercera se ha doble de 3, dado que las 2 primeras fueron no doyas así, de esa forma
1130960	1139600	con esta regla yo y al final, doble de línea, la última data toda la sanderión, esto se llama
1139600	1147160	regla de la cadena, yo con la regla de la cadena, puedo calcular la probabilidad de una
1147160	1154160	secuencia o de una oración, dado la secuencia, si logró que circular estas probabilidades,
1154160	1163080	o sea, si logró que acuscular, predecir las palabras correctamente, voy a poder predecir
1163080	1166840	la secuencia, de esa forma paso de la predicción al cálculo de toda la probabilidad
1166840	1180000	de la oración, se tiene bien, entonces vamos a quedarnos con esa notación, entonces
1180000	1185920	yo digo bueno, es un ejemplo, si yo quiero saber, la probabilidad de viento fuerte de componentes
1185920	1191760	su doeste, como el que está soplando, no sé si el componente su vete pero fuerte, es,
1191760	1196160	la probabilidad de viento, por la probabilidad de fuerte, dado viento, por la probabilidad
1196160	1210080	de, dado viento fuerte, etcétera, no da menos que la realidad de la cadena, entonces yo
1210080	1215200	quiero saber la última, p de su doeste, dado viento fuerte de componentes, y vos con
1215200	1223320	Google, por ejemplo, digo bueno, viento fuerte de componentes aparecen los 230 veces, viento
1223320	1229760	fuerte, componente su vete, aparecen 347 veces, y yo esto se voy a estimar la probabilidad
1229760	1236600	de esa, por medio de contéos, es la cantidad de veces, que apareció viento fuerte, componente
1236600	1241440	su vete, dividido la cantidad de veces, que apareció fuerte como el 347 y dividido
1241440	1249840	930, a guardo, y esta es la probabilidad de que la Presidente palabra se ha sudoeste, en
1249840	1259480	mi estimación, si ustedes evijan esto es una probabilidad, porque contando todas las palabras
1259480	1265840	posibles que pueden seguir acá, si yo he logrado determinar cuáles son, yo sí que van a ver
1265840	1273760	9233, van a sumar 9233, si todos los casos posibles, mira todos los casos junto,
1273760	1280400	lo que son la siguiente palabra, eso hace que como esto me va a dar 9233, de la suma de
1280400	1286400	todas las contidades, esto va a dar 1, entonces esto sí es una distribución de probabilidad,
1286400	1293280	entonces estamos bien, efectivamente que yo es una probabilidad, bueno, esto lo que me dice es bueno,
1293600	1299600	el 3,76 por ciento de las veces es su vez que la siguiente palabra,
1307920	1315520	eso que acabamos de hacer es estimar la probabilidad, a partir de la frecuencia de ocurrencia
1315520	1322240	en un corpo grande, es un cuerpo grande, muy grande, y eso es la más principio
1322240	1328160	máxima de los veros y militud que lo mismo le pasa es, trato de hacer, caljular la probabilidad
1328160	1336000	en base a lo mejor posible a los datos que tengo, es decir, considero, yo estoy considerando
1336000	1341440	que los datos que tengo es decir el corpo de Google, es una buena aproximación del mundo real
1341440	1348480	de lenguaje en realidad, yo no sé si en realidad efectivamente cuando los seres humanos hablamos,
1348480	1356640	hay un 3,76 por ciento de probabilidad de que después de decir bien tu fuerte componente,
1356640	1362800	viene su doeste, pero el cuerpo de Google es que lo mejor que tengo, como aproximación, me dice eso,
1362800	1368400	y eso es lo que yo utilizo, como un estimador de máxima de los similitud, es lo mejor que
1368400	1373520	va a acercarme con el cuerpo que tengo, eso es lo que vamos a hacer todo el tiempo acá, caljular
1373520	1385040	componentes de máxima de los sirvíritos, pero tenemos de un problema, y es, en otro caso dice
1385040	1392080	a raíeto fenómeno se producirán tormentas fuertes, la probabilidad fuertes y a raíeto fenómeno se producirán
1392080	1401440	tormentas, tiene un problema, y es que nunca apareció en mi corpus, a raíeto fenómeno se producirán
1401440	1412240	tormentas, y nunca apareció en mi corpus, a raíeto fenómeno se producirán tormentas fuertes, y eso nos va
1412240	1417320	una horrible edición por cero, que queremos evitar, pues se trata probabilidad de infinito,
1417320	1425840	no sé, no está definida, esto es una pregunta, ¿esto les parece que es un fenómeno común
1425840	1433040	o no, que nos puede pasar cuando estemos estimando todo el tiempo, porque por más grande que
1433040	1443760	sea el corpus, el megoje es muy creativo, entonces tenemos que buscar forma y además porque estamos
1443760	1450360	haciendo un contigo de palabras de versión muy largas, o sea que la ríla de la cadena no resuelva
1450360	1454120	en mi problema, porque yo una aproximación bien naif para que el gulo de la probabilidad
1454120	1458960	es que el gulo de la secuencia posible, ¿cuánta vez se aparece la secuencia que quiero
1458960	1462520	que el gulo de la versión del total de razión, es lo cual es un disparate, pues no tengo
1462520	1466440	un corpus o diente grande, pero esta aproximación tampoco nos ayuda mucho, porque sigo
1466440	1473240	teniendo contisto muy largo, porque si ustedes se fijan en la ríla de la cadena, bueno,
1473240	1480480	lo que acabamos de hacer, la última probabilidad es casi la misma que la primera, menos una
1480480	1496040	palabra, tengo que ocupar una forma de agilcar eso, entonces, una de la idea fuerza para
1496040	1502140	computar esta probabilidad es el lugar de tomar todas las palabras, tomando sobre la
1502580	1519820	última, yo me quedo con las últimas n-1 palabras, n-n, n-n, n-n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, n, y
1519820	1527540	las otras no las consiguieron, digo bueno, m, m, m, m, m, milla aproximación para que esto
1527540	1531340	se pueda volver manijaable, es, y bueno, yo en realidad, solamente me importan la sol,
1531340	1534540	y solo la última palabra afecta en la que voy a preciar, solo la última vez.
1538540	1543240	Y de eso se trata, lo muelo en el grama, que utiliza lo que se llama,
1543240	1546540	eso que acabo de decir, yo llama hipote, sigue marco, hipote, sí marco viana.
1546540	1553340	Solamente, las últimas palabras afectan a la siguiente, hay un límite, ¿tá?
1553340	1561740	Y, fíjense que en la hipote, sigue bígrama, yo digo,
1561740	1566740	cada palabra la próxima por la anterior, simplemente, si estoy diciendo una cosa tan,
1566740	1571740	sencillo como la última palabra, la única que capa la la condición de la siguiente,
1571740	1575540	pero la anterior no, es muy fuerte, ¿no?
1575540	1580940	Y de tririramas son todos y con el nagrama son nene, ¿sí?
1580940	1586140	Con la hipote, sigue bígrama, mi propia eso es mucho más sencillo que antes,
1586140	1592340	porque es como cada palabra, solo depende, vamos a mirar uno, uno, uno no está más,
1592340	1608740	pero cada palabra depende del anterior, simplemente queda que la probabilidad de una secuencia,
1608740	1617340	que es la probabilidad de la primera, por la probabilidad de la segunda de la primera,
1617340	1632140	por la probabilidad de la tercera de la segunda, etcétera.
1632140	1639540	Y a acuerdo, acá no falta este pdw1, en esa fórmula, pero no nos preocupa demasiado,
1639540	1643140	porque eso lo resolvemos poniendo en la marca al comienzo de la secuencia,
1643140	1647540	que siempre vale uno en su probabilidad, es decir que toda la racion empieza con una marca.
1647540	1651140	Y, si no, vamos muy bígrito acá, ¿no?
1651140	1656140	Si no, si lo quiere hacer de otra forma, agrega un pdw, su cero acá y lo mi.
1656140	1659940	Pero esencialmente lo importante acá es que esto se transforma en una simple multiplicación
1659940	1666940	de probabilidades de una palabra a la anterior, y como va a gopa calcular esto,
1666940	1676940	como poca calcular esto acá, como calcular la probabilidad de una palabra,
1676940	1683940	dándole anterior, contando, pero solamente en 92, lo cual lo hemos venido mucho más manejable,
1683940	1689940	y eso es justo lo que vamos a hacer.
1689940	1694940	Un modelo de lenguaje intenta apreciar la próxima palabra de una oración a partir de la cené,
1694940	1705940	menos unas anteriores, y por supuesto que importa el orden en ese cálculo, ¿no?
1705940	1710940	También tenemos que plantearnos cuando hagamos los enegramas,
1710940	1714940	cuando calculemos la probabilidad de una palabra, cosas que ya hemos conversado,
1714940	1716940	¿qué elemento vamos a contar?
1716940	1723940	Sí, por ejemplo, tengo un tema de toqueinización,
1723940	1729940	esta coma, la que os considera un grilidrama, o no, la que os considera un toque,
1729940	1731940	no, la que os considera un toque, no, no, la que os considera un toque,
1731940	1735940	no interesa. Bueno, eso seguramente va a depender un poco de la aplicación
1735940	1738940	en la que le estoy aplicando a lo que le estoy utilizando.
1738940	1745940	Bueno, tengo un cuerpo oral donde tengo defluencia,
1745940	1748940	que tengo que hacer con las mayúsculas,
1748940	1750940	que hago con las formas flexionadas,
1750940	1752940	el mismo todo lo problema de la toqueinización,
1752940	1754940	me parece ni lo que negra más decir,
1754940	1756940	estos son cascadas y amo,
1756940	1759940	se va a cambiar tener la toqueinización realizada.
1759940	1762940	No debería no ir respuesta universal, depende de la tarea que estamos haciendo,
1762940	1763940	por ejemplo,
1763940	1768940	típicamente los corporal están todos pasados a mayúsculas,
1768940	1773940	porque como son más continuos, no hay la identificación de laación
1773940	1778940	el no es tan importante.
1778940	1781940	Si yo voy a hacer análisis,
1781940	1784940	si estoy haciendo análisis de lo que os usan los signos
1784940	1786940	puntuacios, lo que me le guaje obviamente,
1786940	1787940	la coma, la teo que identificar,
1787940	1790940	sino que paque no me interesa.
1790940	1793940	O, me puede interesar todos estos,
1793940	1797940	me apiarlos a una cosa sola que se llama el signo puntuacio,
1797940	1800940	y juntarlos puntos con las coma.
1800940	1803940	Bueno, tiene que hacer eso en el laboratorio.
1803940	1805940	Si se van a escolar.
1805940	1808940	Bueno, nada, se necesita un pretetamiento disponible
1808940	1811940	al menos palabras y el modelo no hay modelos generales.
1814940	1816940	También va a depender un poco,
1816940	1821940	el nuestro número van a depender de la cantidad de palabras.
1821940	1827940	El diccionario, el noc for English diccionar y tiene 299.000 entradas,
1827940	1834940	el tresor de la sangre francés tiene 54.000 y el diccionar de la rádio, 88.000.
1834940	1835940	¿Por qué?
1835940	1837940	¿Por qué le parece que tiene que gustar,
1837940	1839940	hay tantas más acá en la rádio?
1840940	1845940	¿Por qué el diccionario no parece en la forma flexionada
1845940	1848940	y el español está mucho más flexionada o que no.
1850940	1854940	Así que el nivel de la tiene que arreglar más solito de la rádio.
1854940	1857940	Bueno, y después tenemos corpos.
1857940	1859940	Esto se hablamos un poco,
1859940	1861940	y acrecio de distinguir entre el número de toques
1861940	1864940	en que son la cantidad de ocurrencias que hay en el texto
1864940	1867940	y el número de palabras distintas, el vocabular.
1870940	1874940	Acá está la respuesta a la pregunta,
1874940	1876940	¿que hacíamos antes cómo estimamos lo vigramas
1876940	1878940	utilizando otra vez?
1878940	1880940	Lo que se llama un estimador de más y más virtuoso,
1880940	1882940	lo que se llama metos de frecuencias relativas,
1882940	1883940	que es,
1883940	1884940	cuento,
1884940	1888940	las cantidad de bicicapareció una palabra con,
1888940	1890940	por ejemplo,
1890940	1895940	la probabilidad de fuerte dado viento,
1899940	1902940	se aproxima como la cantidad de veces,
1902940	1905940	que aparece bien to fuerte,
1914940	1918940	por la dividida de la cantidad de bicicapareció,
1925940	1928940	dividido todas las posibles continuaciones,
1928940	1929940	y bueno,
1929940	1931940	viento fuerte,
1931940	1933940	viento calmo,
1933940	1935940	viento,
1935940	1937940	viento dile,
1937940	1938940	viento,
1938940	1939940	no sé,
1939940	1940940	¿qué quieras?
1940940	1942940	Y sumo todas las posibles,
1942940	1944940	estoy haciendo normalizando como hablamos
1944940	1946940	al principio de como hablamos acá,
1946940	1947940	estoy normalizando.
1947940	1949940	Ahora, esto es que es equivalente.
1949940	1952940	¿Cómo puedo simplificar esto?
1953940	1957940	Si yo tengo todas las bicicapareció viento fuerte,
1957940	1959940	viento calmo,
1959940	1960940	no sé,
1960940	1965940	¿Cuál es la suma de todo eso?
1973940	1975940	En la cantidad de bicicapareció,
1975940	1977940	esto es igual a la cantidad de bicicapareció,
1977940	1979940	en el corto.
1979940	1980940	¿Cómo puedo?
1983940	1986940	¿Cómo son todas las posibles ocurrencias?
1990940	1992940	Ahí tenemos la simplificación,
1992940	1993940	y además,
1993940	1994940	para tener en cuenta,
1994940	1995940	la primera y última palabra,
1995940	1996940	una oración,
1996940	1997940	le vamos a ver siempre,
1997940	1998940	los símbolos,
1998940	1999940	de comísios y de fin,
1999940	2000940	eso para asegurar,
2000940	2001940	no sé,
2001940	2004940	de que para no tener que calcular
2004940	2005940	separada,
2005940	2006940	la probabilidad,
2006940	2007940	la primera palabra,
2007940	2008940	yo sé que la primera palabra siempre
2008940	2009940	es ese y que el culo,
2009940	2010940	la probabilidad,
2010940	2012940	de la primera,
2012940	2013940	en el texto,
2013940	2014940	digamos,
2014940	2016940	ponerle el dado que
2016940	2018940	la anterior era ese,
2018940	2020940	el guardo,
2020940	2023940	y así lo dejo en una sola forma.
2023940	2026940	Por ejemplo,
2026940	2029940	si supongo que yo tengo ese corpo,
2029940	2030940	no,
2030940	2032940	van a abrir la puerta,
2032940	2033940	el viento,
2033940	2034940	a abrir la puerta,
2034940	2035940	en ir a abrir limones,
2035940	2036940	en tus mejillas nuevas,
2036940	2038940	Juan recoger limones,
2039940	2041940	y quiero saber la probabilidad
2041940	2043940	de estas oraciones.
2043940	2044940	Evidentemente,
2044940	2045940	no,
2045940	2046940	las tengo en el cuerpo,
2046940	2048940	ya que no puedo estar directamente,
2048940	2049940	sí,
2049940	2051940	pero quiero utilizar
2051940	2052940	un modelo de bígrimas
2052940	2054940	para calcular,
2055940	2057940	y con lo que sabemos
2057940	2059940	es bastante sencillo.
2059940	2061940	Primero que nada,
2061940	2063940	no es igual,
2063940	2065940	la probabilidad de que Juan
2065940	2067940	abrió limones
2067940	2069940	de poraspiación y
2069940	2071940	trasfon portiones que
2071940	2073940	se iba,
2073940	2076940	pero que había co溶 Спасибо
2076940	2079940	deütfen,
2079940	2081940	el final de quê.
2081940	2086340	En el lado deیا tienes
2086340	2089140	que la probabilidad su�on moulds
2089140	2093380	antes ay como la
2093380	2099380	¿Son dos de cuatro?
2099380	2101380	¿Por qué cuatro la siente?
2101380	2105380	Claro porque yo te diciendo con teos directamente.
2105380	2108380	No te diciendo brollas.
2108380	2111380	¿Dónde cuatro veces arrancó con Juan?
2111380	2113380	¿Sí?
2113380	2117380	Juan abrió es una de dos.
2117380	2121380	En el Jorpus y Juan apareció un dos veces.
2121380	2126380	O sea, de dos veces la aparición Juan en la siguiente aparición una vez abrió.
2126380	2130380	Y así sigo multiplicando y como es multiplico la presión y me da, bueno.
2130380	2131380	0.042.
2131380	2137380	Esa es la provincia de Juan abrió el limón.
2137380	2142380	Enero abrió la puerta, 0.017.
2142380	2144380	Está bien mucho sentido, no?
2144380	2147380	A ver, justamente el hecho de que sigo un ejemplo de juguetele
2147380	2152380	a separar la gracia todo esto porque esto funciona porque tengo gran de volumen.
2152380	2154380	Si no, no.
2154380	2156380	Si no.
2156380	2158380	Y acá que nos pasó.
2158380	2160380	¿Qué puedo haber pasado acá?
2161380	2178380	La palabra come nunca está.
2178380	2181380	Y en la puerta.
2181380	2186380	En la puerta está.
2186380	2196380	La primera se explica porque come nunca está, ¿no?
2196380	2198380	Sí.
2198380	2200380	Creo que está así.
2200380	2204380	Perdón.
2204380	2206380	La sila puerta.
2206380	2213380	¿Por qué da 0?
2213380	2222380	Porque lo que no está es en la, en la, no aparecen nunca.
2222380	2226380	Si ustedes miren acá la provincia de, perdón, la cantidad de,
2226380	2229380	la probabilidad de esto y la probabilidad de que empieza con él.
2229380	2235380	Ya tenemos un problema con el camino con él porque creo que no hay ninguna.
2236380	2237380	Bueno.
2237380	2240380	Ningún empieza con él.
