start	end	text
800960	805400	la Ley. Lo que me falta calcular entonces es esta parte de acá y esa parte de acá,
805400	811480	la calcula esta manera. Yo digo que la probabilidad de F da doe es igual, ahí está más
811480	819320	o menos al resultado final, pero podemos sacar que es lo que tendría que poner de este lado.
831960	840760	Esta, por definición de probabilidad de condicional es pede F da doe, de verdad lo
840760	848960	alian van a ser lo, pero esto se puede definir cómo pede F a e sobre pede, no, por definición
848960	856000	de probabilidad de condicional. Pero además esto si quiero podría llegar a decir esto es lo mismo
856000	875240	que pede F a e sobre pede, por, voy a que me falta va, no, ahí, por pede a e sobre pede a e
875240	882800	pede F a e sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e
882800	891280	sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e
891280	897320	sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e sobre pede F a e
897400	908500	definitiva yo que me queda, es si, asociós los dos, meda que dar pede F da do ahh e y si asociós estos
908500	915340	dos de acá sabrón me va a quedar pede aa dagoes qué lo que tra ya.
915340	922320	La probabilidad pede F, que sea de bueno si te los dos, de f, y ya dago... E eh, es igual a la
922320	926660	la roguelidad de desfeitados ahí por la progulidad de a da doy.
926660	930720	Y estos dos valores que están acá no lo sé el equipo casualidad sino que son los
930720	932740	valores que tenían antes en el modelo.
932740	941240	O sea, yo tenía que el pedea da doy, el igual a épsilón sobre y más uno a la jota.
941240	949500	Y el otro era la productoria de jota igual uno hasta jota grande de las valores de
949500	954660	traducción, el efe subjota y el e suba subjota.
954660	959620	Entonces en definitiva puedo calcular pdf a da doy y además puedo calcular haciendo
959620	966700	una suma sobre todas las alienaciones posibles puedo calcular pdf da doy.
966700	971900	Bien, con eso y con todo ese montón de cocciones, llegamos a construir lo que es un modelo
971900	976740	de traducción o sea solamente teniendo una tabla de traducciones que me diga cuál es la
976740	982620	progulidad de traducir una palabra como otra palabra yo puedo llegar a definirme
982620	988140	cuál es la progulidad de traducir una oración da da otra oración.
988140	992660	Bien, y hay una cosa más, bueno esto ya lo estoy moviendo que aplicamos en cada
992660	1001380	paso, y hay una cosa más que es si yo tuviera las dos oraciones digamos la oración
1001380	1005260	en inglés y la oración en español y además tuviera la tabla de esta con todas las
1005260	1008940	de progulidades yo podría hacer un algoritmo de programación dinámica, un algoritmo
1008940	1013020	estilo biter, y que vaya recorriendo alienaciones y media cuál es la lineación más
1013020	1017500	probable. No vamos a ver los detalles de algoritmo, pero viene a forma de decir bueno,
1017500	1021300	voy recorriendo las dos oraciones y me voy quedando con las sus secciones más
1021300	1025780	probable y al final me termina de volviendo cuál es la lineación más probable edadas
1025780	1031900	esas oraciones. O sea que si yo tuviera ya esa tabla de traducciones, esa tabla de
1031900	1038340	progulidades de traducción podría construirme las a la lineaciónes del corpus.
1038340	1043260	Así que bueno, hasta el momento decíamos bueno, suponemos que tenemos esta tabla de traducción
1043260	1048100	que me dice para bank, si se traduce, para bancos, si se traduce como bank o como
1048100	1053940	bench, etcétera, estaba diciendo que tenía esa tabla, pero en realidad la realidad que no
1053940	1059340	tengo esa tabla y me gustaría poder construirla. Entonces, no gustaría poder estimar esas
1059340	1063420	progulidades para construirme esa tabla. Si yo tuviera un corpus paralelo, simplemente
1063420	1067540	podría ir recorriendo el corpus y contando cuántas veces aparece banco al inado con
1067540	1073260	bench y cuántas veces al inado con bank y ahí sacaría una progulidad, pero no tengo
1073260	1079900	las a la lineaciónes. Y como lo que vimos digamos recién, si yo tuviera la tabla, entonces
1079900	1083140	yo va además poder ir recorriendo el corpus y construirme las a la lineaciónes. Así
1083140	1088060	que si yo tuviera las a la lineaciónes podría contar y sacar la tabla, si yo tuviera la tabla
1088060	1092700	podría pasarle un agorismo y construir las a la lineaciónes. Pero la verdad que no tengo
1092700	1097020	ninguna de las dos cosas, entonces se vuelve un problema de hueve la gallina, o sea, si
1097020	1100460	yo tuviera las a la lineaciónes, construiría el modelo, construiría la tabla de
1100460	1103660	progulidades, si yo tuviera la tabla de progulidades podría construir las a la
1103660	1110620	lineaciónes. Parece tipo de problemas en los cuales yo tengo como dos variables interdependentes
1110620	1114500	y no conozco exactamente el valor de ninguna de las dos, si utiliza lo que se conoce como
1114500	1120620	el algoritmo de expectation maximización o maximización de la esperanza. Y bueno, es un algoritmo
1120620	1125340	que sirve exactamente para este tipo de problemas. En realidad lo que va a hacer es el
1125340	1130660	algoritmo citerar, es un algoritmo iterativo que va tratando de convertir una solución y lo
1130660	1135340	que hace es decir, bueno, yo no tengo ninguno de los dos valores, o sea si yo tuviera
1135340	1142140	mi tabla de probabilidad de traducción, me podría calcular las a la lineaciónes y tuviera
1142140	1146780	mi salinación, me podría calcular la probabilidad de traducción. Entonces lo que hace es decir,
1146780	1151900	bueno, a sumo que mi tabla de traducción va a ser uniformes, digamos, cualquier palabra se
1151900	1155620	puede traducir como cualquier otra palabra con la misma probabilidad. A partir de eso, que
1155620	1159060	alculo de la lineaciónes, y a partir de esas nuevas a la lineaciónes, cálculo otra vez
1159060	1166740	la tabla. Y de vuelta con esa tabla que cálculo vuelva, medir las a la lineaciónes y
1166740	1172260	vuelta con esas nuevas a la lineaciónes, vuelvo a calcular la tabla. Entonces, aunque no me
1172260	1177100	crean, esto después de muchas iteraciones va convergiendo a algo, y parece mágico, ¿no?
1177100	1182460	parece como que tal realidad si yo no tengo ninguno de los dos valores, no debería como
1182460	1190340	dar fruta. Pero voy a tratar de comenzar los que en realidad esto si funciona, con un ejemplo.
1191260	1196940	Bien, tenemos. Entonces, vamos a construir un sistema que es de traducción entre frances
1196940	1201300	y lingles, donde hay un cuerpo muy grande, pero bueno, vamos a concentrar sobre el
1201300	1206100	entre pequeñas oración cita que dicen la mesón se traduce como deja, la mesón blu, se traduce
1206100	1211620	como de lujados y la flea o se traduce como de flower. Entonces, al principio lo que hago es decir,
1211620	1216780	bueno, todas las traducciones en todas las palabras son equiprobables, así que lo que me va
1216780	1221100	a quedar es cuando reparten de las salinaciones, todas van a tener el mismo peso. Entre la
1221100	1225780	y mesón, la probabilidad de que la se traduca como de, o que se traduca como javos, va a ser
1225780	1230700	la misma, en realidad, porque todas las salinaciones son equiprobables. En la mesón blu, también
1230700	1234860	va a ser lo mismo, la probabilidad de traducirla como de como blu o como javos, va a ser la misma
1234860	1244640	y en la flea pasa igual. Entonces, eso es la primera, el primer paso, digamos, en el
1244640	1249600	primer paso, yo voy a tener todas las salinaciones equiprobables y todas las los valores
1249600	1264240	de las palabras iguales.
1264240	1271040	Entonces, en mi algorithmo, yo empecé con una tabla de traducción que era todo uniforme.
1271040	1276560	Como yo tenía la probabilidad de traducir cualquier palabra en cualquier otra era la misma.
1276560	1281080	A partir de eso, yo me construí estas salinaciones, que también parece que son todas equiprobables
1281080	1285040	y parece que no tienen como mucha información. Entonces, lo que voy a hacer ahora, a partir
1285040	1289200	de esto, es tratar de construirme de vuelta, la tabla de traducciones, pero mirando estas
1289200	1294480	nuevas salinaciones que hay. Entonces, lo que voy a construir es una tabla que tiene
1294480	1312640	todas las palabras de las diferencias y en el mesón blu, blu, blu, blu, blu, blu, blu, blu, blu.
1312640	1317320	Y para llenar, esta nueva tabla es lo que tengo que hacer es iterar sobre las salinaciones,
1317320	1320960	mirar cada una de las palabras, cuantas veces está linear con las otras y contar, o sea,
1320960	1327440	y sumar los peso de cabunas de las salinaciones. Entonces, la lineación entre la y de
1327440	1331540	en total, mirando ese ejemplo de corpus, cuanto me daría de agua, cual sería el peso de
1331540	1339180	salinación. Para verlo, en realidad lo que hago es contar, miro cuántas veces la y de están
1339180	1345980	lineados. Entonces, tengo 0.5 de peso en la primera, en la segunda tengo 0.293 y en la última
1345980	1354100	tengo 0.5 de vuelta. Así que en total tengo como 1.33 de peso entre la y de. Después,
1354100	1360940	mira, entre la y j, cuanto peso tengo, cuanta masa de probabilidad tengo. Bueno, tengo 0.5 en la
1360940	1368180	primera relación, 0.103 en la segunda y nada en la tercera. Por lo tanto en total, tengo 0.83
1369100	1375300	de probabilidades entre la y j. Después, mira, entre la y blu, cuanto peso tengo.
1379540	1385220	0.303, solamente 0.33, sólo está en la y entre la y fler, cuanto tengo. No, entre
1385220	1391220	la y flavor, cuanto tengo. 0.5, sólo aparece en la del final. Bien, como lo tengo la siguiente,
1391220	1401820	entre msón y de cuanto tendría. 0.83, está en la primera y la segunda, entre msón y
1401820	1410860	j. En la primera y la segunda, entre msón y j. En la segunda, entre msón y j. Si,
1410860	1415500	se ve usted de trepo que aparece en las dos. Bien, entre msón y blu solamente aparece en
1415500	1420820	la segunda, así que voy a tener 0.33 y entre msón y flavor, no tengo nada. Después, entre
1420820	1428060	blu y de solamente aparece en la segunda, así que voy a tener 0.33, entre blu y j. Creo que
1428060	1433580	de vuelta tengo 0.33 y entre blu y blu también, 0.33 y no aparece junto con flavor.
1433580	1443980	Y para después para flar, tengo 0.5, donde 0.jero con j. 0.5 con flavor. Bien, entonces,
1443980	1448940	y si una pasada por todas las salinaciones y me calculé cuáles son los peso relativos de cada
1448940	1454140	una de estos pares. Lo siguiente que hago, como esto va a ser una probabilidad, es normalizar.
1454140	1458740	Entonces, no voy a construir una tabla, digamos, normalizando por, digamos, voy a sumar en cada
1458740	1463660	fila y voy a adir entre la cantidad que aparece para cada fila, así que, igual también.
1463660	1488100	Entonces, lo que voy a hacer es normalizar, entonces, si yo sumo a estos sacas, creo que me da dos
1488100	1496300	centodal, no, tres centodal, tengo los valores acá, vamos a tener que hacer los cálculos, pero
1496300	1502160	sí, me da tres centodal, entonces lo que pasa cuando yo normalizo es que acá me queda 0.24,
1502160	1510700	acá me queda 0.28, acá me queda 0.12 y acá me queda 0.17, pues el segundo también lo normalizo,
1510700	1521540	es entre 2 y me queda 0.42, 0.42, 0.16, 0, el tercero ya suma 1, así que me queda 0.23, 0.23,
1521540	1535980	0.23 y el último también queda igual, 0.5, 0, 0, 0, 0.25. Bien, entonces, me construí una nueva tabla
1535980	1541940	de probabilidad de traducción dado que ahora la salinación es serianistas, y no te lo que pasó
1541940	1552900	acá, si yo miro la fila correspondiente a la que lo que pasa ahora con esta fila, recuerden que yo
1552900	1557900	empecé de deniendo todas las salinaciones, todas las traducciones de pronto, todas las probabilidades
1557900	1563100	de traducción de equipares de palabras eran equiprobables, si yo ahora miro la fila de la que es lo que pasa,
1565980	1579740	es acto, aparece claramente que la asociación entre la idea es más fuerte, tengo un 0.44 de probabilidad de traducir
1579740	1586220	la como de y tengo bastante menos en los otros, tengo 0.28, 0.27 y yo había empezado diciendo que eran
1586220	1592500	equiprobables, entonces yo probablemente tenía 0.25, 0.25, 0.25, 0.25, 0.25 en cada una, y después de
1592500	1600460	un paso de la iteración, descubrió que la idea tiene más chance de ser una traducción
1600460	1606460	de la otra, en vez de traducirla como jados o la como blú o la como flower, eso pasa en
1606460	1611660	el primer paso, en la primera iteración, el tipo descubre, el algoritmo descubre que la
1611660	1618060	asociación entre la idea es bastante más fuerte, como pasa eso, lo que va a pasar es que cuando
1618060	1623120	yo reparto de vuelta en las alinaciones, estas líneas que se corresponden a la asociación
1623120	1628760	entre la idea van a estar más fuertes, van a tener un poco más de peso, y como esto es una
1628760	1633680	distribución de probabilidad es esa masa que ganó la asociación entre la idea, se va a tener
1633680	1637220	que sacar de otras alinaciones posibles, así la asociación va a con de, entonces no está
1637220	1643620	asociada con las otras que están alrededor, entonces esa masa que se pierde, digamos, o sea
1643620	1651000	que gana en la de, se tiene que repartir en las otras alinaciones posibles, o sea, en las
1651000	1656340	que no son entre la idea, entonces después de una iteración la asociación entre la
1656340	1663420	idea empieza a ser más fuerte, y como pasa eso, en la siguiente iteración va a empezar
1663420	1668060	a descubrir que como la estaba alinado con de, entonces me son tiene que estar alinado con jados,
1668060	1675340	y como me son estaba alinado con jados, digamos esa esa misma masa de probabilidad se va a
1675340	1680740	traducir a transferir a la segunda, y lo mismo, como le ha estado alinado con de, entonces
1680740	1687100	fler tiene que estar alinado con flower, entonces si yo sigo iterando en estos pasos, en cada
1687100	1690980	paso lo que va a pasar es que se va a mover un poco más de probabilidad, hasta que al final
1690980	1695980	va a terminar descubriendo cuál es la alinación real de las palabras, o sea va a descubrir
1695980	1702900	que la va, o sea, con de, me son con jados, luego con blue, luego con flower, como que va descubrir
1702900	1707060	eso, porque en cada paso lo que va pasando es que algunas de las asociaciones, como están,
1707060	1712300	como aparecen co-curren, digamos, en más oraciones, tienen más fuerza que otras, entonces el
1712300	1717060	peso que esas asociaciones ganan lo va sacando otro lado, y eso hace que de otro lado se
1717060	1724340	empieza a generar otras alinaciones diferentes, entonces al final esto termina convergiendo que termina
1724340	1728740	revelando lo que es la, la estructura, su yacente de las palabras, y como se alinian unas
1728740	1734500	con otras, bueno, bien, a ver que yo termine de hacer esto, puedo agarrar y construir me efectivamente
1734500	1740060	la tabla final de traducciones, que es simplemente busco cada una de las posibles traducciones,
1740060	1747420	digamos, de los posibles pares y saco las probabilidades, y qué pasó acá, mientras yo
1747420	1752500	estaba construyendo mi modelo traducción, mientras yo estaba construyendo la tabla de traducciones
1752500	1758340	además de, como efectos secundarios se construyó un corpus alinia, un corpus que está alineado
1758340	1771500	nivel de palabras, así que bueno, el algoritmo de espectrexión maximización, funcionan esa manera,
1771500	1777420	tiene siempre dos pasos, un paso de espectrexión y un paso de maximización, en este caso,
1777420	1784380	el espectrexión era decir el paso de espectrexión, se trataba de agarrar la tabla de
1784380	1789780	propiedad traducción que tengo, y con eso me damos alinianciones, y después el de maximización
1789780	1794260	es al revés, agarrar las alinianciones que acabo de construir y me damos una nueva tabla, y voy
1794260	1801660	alterando todos esos pasos hasta que eventualmente converg, bien, dijimos que eran 5 modelos
1801660	1806620	de IBM, nos vamos a ver muy en detrás y los otros, o sea, solo mencionar que empiezan a
1806620	1812420	agregar complejidad, en este modelo uno habíamos dicho que todas las alinianciones eran equiprobables,
1812420	1816900	en el modelo 2 abandonan esa noción y dicen bueno en vez de alinianciones equiprobables, yo voy a
1816900	1822180	tener un modelo de reordinamiento de las palabras para decir bueno, tengo cierta probabilidad de que
1822180	1826940	las palabras que están si yo tengo y palabras en inglés, jota palabras en español, tengo cierta
1826940	1832740	probabilidad de mover la palabra ahí y la palabra jota, y bueno ya sí siguen subiendo en complejidad
1832740	1838460	hasta llegar al modelo 5, que modelos 5 es el que anda mejor, pero de todas maneras estos
1838460	1845180	son modelos que ya no se usan, digamos esto es del año 93 y en general se han obtenido mejores
1845180	1850140	resultados abandonando estos modelos, entonces que vamos a pasar a ver a continuación, es un modelo
1850140	1855860	bastante más moderno que es lo que sí, si utiliza bien día en traductores como los de Google,
1855860	1873100	sí, es que en realidad lo claro, a ver estos modelos está dícicos no utiliza ningún tipo de
1873100	1878100	analizador un boludo jico, hay otros modelos que sí lo hacen, no vamos a dar ningún
1878100	1882580	no en esta clase pero está, hay otros modelos que sí hacen uso de esa información, igual
1882580	1887340	son como un refinamiento, creo que ninguno lo tiene como en la base del modelo, el uso de
1887340	1893380	partos pitch, pero sí cuando no sabes una palabra de una palabra que se conocida en realidad
1893380	1899500	utilizar información sobre el partos pitch y eso probablemente te ayuda, en esto modelo
1899500	1904100	por lo menos no lo habían tenido en cuenta, bien entonces sí lo que vamos a ver ahora es el modelo
1904100	1909140	de frases que es algo más moderno y o sea el Google Translate o Bing Translate se basan
1909380	1913100	el modelo de este estilo, y bueno antes de ver cómo se modió el frases volvamos un poco
1913100	1917500	de lo que era la alineación entre palabras, yo tenía estas frases clásicas, no María no di una
1917500	1924620	ofretada de la bruja verde, en inglés era Merit is Not Slap Greenwich y una alineación
1924620	1928140	entre esas dos oraciones en realidad se vería como algo así, yo tengo que María se alinea con
1928140	1934700	Merit no se alinea con disnot, se alinea con daba una ofretada de se alinea con ala podría ser
1934700	1942220	solamente con la y el que no esté alineona, grince alinea con verde y bruja con Wedch,
1942220	1946660	qué diferencia tiene esto con la otra alineación que habíamos visto hoy,
1946660	1955220	así se les ocurre algo distinto que tiene esta alineación y la que habíamos visto hoy,
1955220	1959820	era Not con No, sí, y que es lo que cambia acá para que pase eso.
1964700	1972580	Lo que estaba pasando hoy era que yo partida de las palabras en español y a las palabras
1972580	1975540	en inglés y yo tenía una función que me me apé a las palabras en español con las
1975540	1979340	palabras en inglés, entonces yo a cada palabra en español como máximo le podía hacer
1979340	1984180	corresponder una palabra en inglés, entonces me quedaba que yo podía expresar cosas como que
1984180	1989740	daba una ofretada daba esta ofretada a Slap una, esta ofretada, esta ofretada, esta ofretada,
1989740	1994260	esa ofretada, eso le podía expresar, pero no podía expresar algo como esto, que no, esta ofretada
1994260	1998340	es Not porque no sería una función, yo no puedo asociar uno de los valores de la función
1998340	2005420	con dos cosas de la olcodomínio y acá en realidad no puedo hacerlo ni en este sentido ni
2005420	2008620	en el otro sentido, con una función no me sirve porque de vuelta me pasa que Slap está
2008620	2012980	asociado tres cosas, entonces con una función de alineación yo no puedo construir este tipo
2012980	2019420	de expresiones, en realidad necesito algo como un poco más poderoso, esto es lo que decíamos,
2019420	2023980	los modelos dbms siempre usan un mapeo de uno a muchos, usan en una función de alineación,
2023980	2027420	mapeo de uno a muchos, pero en realidad lo que necesito para poder capturar realmente
2027420	2031900	vamos a funcionar en el lenguaje es mapeo de muchos a muchos, yo voy a tener que un conjunto
2031900	2036220	de palabra se va a traducir en otro conjunto de palabras, definitiva lo que pasa es que
2036220	2040460	pequeñas frases se traduce en como otras pequeñas frases, por eso necesito un mapeo de
2040460	2046460	muchos a muchos, entonces bueno hay algoritmos que agarran estos mapeos que como
2046460	2051940	el construimos recién el mapeo de uno a muchos en los dos, en las dos direcciones digamos
2051940	2056660	y a partir de eso construyen este mapeo de muchos a muchos, por ejemplo el algoritmo de
2056660	2060820	la herramienta quizás más, lo que hace decir bueno yo tengo un corpus en inglés en español
