start	end	text
361000	362000	específicar,
362000	363000	por ejemplo,
363000	364000	si yo tengo un problema de programación,
364000	365000	estoy haciendo,
365000	366000	y quiero decir,
366000	367000	bueno,
367000	368000	si los encuentres una URL
368000	369000	y quiero expresar una URL
369000	370000	de alguna forma,
370000	371000	les presó con una presión regular,
371000	372000	no me escribió toda la URL
372000	373000	del mundo,
373000	374000	que me pueden avarcer.
375000	376000	Tendiene,
376000	377000	es decir,
377000	378000	yo estoy específicando con junto,
380000	382000	y esa expresión regular es
382000	383000	fácilmente adaptable
383000	384000	para buscar un corpus,
384000	385000	ahora,
385000	386000	lo que es un corpus,
386000	387000	devoliendo todos los ocurrencias
387000	388000	el patrón,
388000	389000	un corpus,
389000	390000	en, en,
390000	391000	en,
391000	393000	es una cosa muy utilizada y es
393000	394000	nuestra,
394000	395000	nuestra base y trabajo,
395000	397000	es un conjunto de textos,
397000	398000	¿no?
398000	400000	nosotros llamamos corpus,
400000	401000	o,
401000	403000	el plural corpora,
403000	404000	¿eh?
404000	406000	cuando hablamos de un conjunto de textos,
406000	407000	yo tengo un conjunto de textos
407000	409000	eso es un corpus,
409000	410000	¿eh?
410000	411000	Ahora,
411000	412000	bueno,
412000	413000	muy tomado de corpos,
413000	414000	pero,
414000	415000	por ahora,
415000	416000	lo que estamos hablando es un
416000	417000	tengo textos,
422000	423000	bien,
423000	424000	¿qué pasa?
424000	425000	lo lenguaje regular está
425000	426000	completamente estudiados,
426000	427000	y yo diría que podían
427000	429000	considerarse un problema
429000	430000	resuelto,
430000	431000	ustedes vienen
431000	432000	a,
432000	433000	a,
433000	435000	a,
435000	436000	a,
436000	437000	a,
437000	438000	a,
438000	439000	a,
439000	440000	a,
440000	441000	a,
441000	442000	a,
442000	443000	a,
443000	444000	a,
444000	445000	a,
445000	446000	a,
446000	447000	a,
447000	448000	a,
448000	449000	a,
449000	450000	a,
450000	451000	toda la teoría de,
451000	452000	a,
452000	453000	a,
453000	454000	a,
454000	456000	a,
456000	458000	a,
458000	459000	a,
459000	460000	a,
460000	461000	a,
461000	462000	a,
462000	464000	a,
464000	466000	a,
466000	468000	a,
468000	470000	a,
470000	472000	a,
472000	473000	a,
473000	475000	a,
475000	479000	a,
479000	482900	los mismos que definían la teoría de la depresión regularidad a los que trabajan
482900	489600	implementables hoy, ya no se ve tanto, de decir, los que estaban creando el
489600	496540	fundamento eran los mismos riches que hernian, que eran los que los que lo implementaban
496540	507540	de unir, y bueno, y lo que le decía todo lo lenguaje o lo inclusión, bueno, y como son,
507540	514840	como luce en la depresión regular y bueno, por ejemplo, una depresión regular puede tener
514840	519720	estos como aparecen la depresión regular en los lenguaje oframación, que no es lo mismo
519720	524800	que la depresión regulares que vieron en el... en el... en el... en el justo en el lenguaje que era
524800	530880	con mucho menos operadores con los mínimas operadores que permitían definirla, sí, pero
530880	536300	la expresidad de las mismas, acá lo que hay es, forma de abrir a cosas y vamos a tener
536300	540740	escribir e presión regular en lotrosas, digamos, entonces hay cosas como, la depresión
540740	546280	regular cabeza, encuentra el patrón acá, cabeza, la palabra en este escrita, este
546280	549680	signo que la mansión reconoce, el signo que la mansión reconoce, el signo que la mansión,
549680	555740	este recorta velarga, ve, ve mi no ocula, ve más yúscula, entre corchetes, es
555740	561860	como un or, digamos, sí, que seguía lo mismo que buscar, va, vamos con mi corta o va
561860	568940	un homelara, esto busca a B o C, sí, fíjese que acá es lo que está devoliendo
568940	574580	en la primera ocurrencia, eso depende como yo programe la función de búsqueda,
574580	582460	número de decir al 9, hay o que no sea mayor escula, este corchete funciona como un
582460	591740	opto, y esto es que no sea una ese, bueno, esto no, no voy a entrar mucho en detalle,
591740	597660	digamos, en la idea que, y acá es como el uso de una búsqueda en Python, por ejemplo,
597660	603980	con la biblioteca de presión regular de Python, a un search del patrón y esto seguía
603980	608820	nuestro corchete, digamos, y ahí devuelve la, la, la, la, la, la, la joccurrencia,
609140	619680	mas cosas, no, ahí sí, fíjense que el símbolo de, dé de, sí,
619680	625060	de, de hacer tu cirúflijo al final, no tiene ningún significado especial, y en el
625060	630720	mío da poco, este sí no es preguntar, quiere decir que el carácter anterior es
630720	647400	nacional, el punto en marcha cualquier carácter, etcétera, bueno, estos operadores son
647400	652440	muy, son sintácticos, son formas de abrir otras cosas, y vamos, ¿no? Si yo pongo barra
652440	656400	de, estoy pensando en un mundo, el sero al no es de otra forma escribir, sero el no es
656400	662260	facilidad, no, no, no habría expresividad, pero vuelve la vida más fácil de que está
662260	669840	programando, y aquí hay forma de sustituir esto es utilizar una presión en una
669840	681400	su tutución, y casi todos los livo a que promociona el maáuno, puede incluir cosas como
681400	690400	quiero que lo que dice acá, se exactamente lo mismo que lo que dice acá, se tiene
690400	698400	por ejemplo, acá dice, hoy quiero estar aquí mañana, quiero porque estamos apiando aquí,
698400	709400	con esto, bueno, bien es, esto formalmente no son expresiones regulares,
709400	717400	sino que son estenciones, de hecho esto es más expresivo que les expresió regulares.
717400	723960	Esto es un poco de repaso digamos, del tipo cosa que puede ser, pero lo que no interesa para este
723960	729400	curso es que yo puedo buscar rápidamente y especificar muchas cosas a la vez buscar.
729400	735000	Si yo, el asunto es, si yo puedo resolver a una expresión regular, debería resolverlo con
735000	743000	expresión regular, porque, porque hacerlo más complejo me voy a aprender eficiencia, porque no hay nada más
743000	745000	eficiente que la expresión regular.
745000	752000	¿No puedo? ¿No puedo? ¿No puedo? ¿No puedo? ¿Ove que hay muy complicado escribirlo?
752000	760000	Porque la expresión regular, fíjense que uno tiene que cubrir toda la casuístia de
760000	764000	que quiere edificar, lo cual es muy fácil, lo digo, todas las palabras que empiezan con
764000	769000	sea, pero cuando yo quiero empezar a hacer cosas más complicadas, como identificar, y ahora
769000	776000	lo vamos a ver, separar palabras, por ejemplo, ahí, bueno, pero que separar una palabra un espacio.
776000	781000	Si, pues también puede ser un signo de puntuación, sí, y un dos puntos, también.
781000	785000	Entonces, yo podría decir, buscar todo lo signo de puntuación entre dos palabras,
785000	790000	pero ¿y qué pasa a seguir o no? Y, etcétera, de decir, representar todo por un expresión regular
790000	795000	a ver si vuelve bastante complicado. Ahora vamos a hablar un poco más, es.
795000	800000	¿De cómo se usan las expresiones regular?
800000	806000	Pero como le decía, las expresiones regulares definen un conjunto de tiras que se llaman
806000	811000	lenguaje regulares. ¿Sí?
811000	815000	Y qué tienen interesantes y más propiedades de clausura, como voy a ver en el curso de
815000	821000	Diego Igual. Sí, lo cual es así que yo pueda, por ejemplo, si quiero buscar una cosa,
821000	828000	algo que está presentado por una expresión regular, y dos cosas que están representada por
828000	832000	persona, el orden de ambas es cerrado, o sea que tengo una forma, no lo pusieras,
832000	838000	tengo una forma inmediata de buscar ambos a la vez, es decir, es tan fácil
838000	843000	buscar una cosa, como buscar una cosa u otra, siempre determinístico porque son
843000	848000	cerrados o todas estas propiedades. O, si yo quiero buscar, él tan fácil buscar algo que
848000	855000	sea que diga que si encuentro el estrin perro, como es lo que no sea perro, no es
855000	861000	blico, porque son cerrados, porque si yo tengo un lenguaje regular, que representa
861000	867000	perro y media, también tengo la negación. Sí, pero lo más interesante es que
867000	874000	esa es la demostración de que son clausuras son constructivas, porque
874000	880000	porque lo lenguaje regular, además de poder ser expresado con una expresión regular.
880000	886000	Sí, también pueden ser representados por una automata finito.
886000	889000	Claro, vamos a lo que es, pero me seguro que se acuerda en el tío del igual.
889000	894000	Es decir, exactamente la misma estira que yo expreso con una expresión regular,
894000	901000	hay una automata, una vacina de estado que la reconocer. Sí, un igual
901000	906000	regular es el conjunto de estrin sobre un alfabeto, sí, más reconocido por un
906000	913000	automata finito. O sea, es una definición alternativa de lo mismo.
913000	923000	Entonces, ¿cómo seguimos una automata finito para dirección?
923000	925000	¿Se acuerda de cómo son la automata finito, ¿no?
925000	927000	Este pizarrón.
934000	938000	¿Se acuerda en la automata finito son esencialmente un conjunto de estados?
938000	951000	Sí, un estado por donde se comienza. Sí, transición es que tienen símbolos
951000	958000	y que van de un estado al otro. Sí, y algunos estados especiales que se llaman
958000	965000	esto. Sí? ¿Se acuerda en esto, ¿no? Todos símbolos sobre el alfabeto.
965000	968000	¿Cómo seguimos una automata finito para dirección de correo?
968000	971000	¿Más o menos?
975000	979000	Este automata. Vamos a suponer que se acagiró todos los símbolos, ¿no?
979000	986000	¿Tocas ir un arco por cada símbolo?
987000	991000	Se volvamos en el fabeto, son un vehículo de masúsculo de erroro y punto.
991000	997000	Este automata. Reconocido de dirección de correo.
999000	1006000	Sí, yo iria que sí, pero exactamente. Reconocido es mucho más o sea que no es lo que queremos.
1006000	1011000	Nosotros queremos una automata que generé exactamente o tan exactamente cómo podamos
1011000	1016000	las dirección de correo. ¿Y entonces como sería?
1028000	1031000	¿Qué sería? ¿Qué sería?
1032000	1039000	Sí, y después, bueno, sacamos el punto, tenemos el letra de punto y el erroro.
1039000	1043000	¿A dónde es una roba?
1048000	1052000	Sí, punto.
1054000	1060000	Lo mismo. Vamos a suponer que el alco se sabe muy bien.
1061000	1068000	¿Cómo que símbolo?
1069000	1076000	¿Qué le parece?
1077000	1079000	¿Qué le parece?
1080000	1082000	¿Qué le parece?
1083000	1086000	¿Cómo como como?
1086000	1092000	Un problema que tiene que te pongo en una roba, algo.
1095000	1097000	¿Qué es la cosa pasa?
1097000	1101000	Que solo más mítere algo punto com, punto algo, no, solo punto.
1101000	1103000	Podría tener más de uno.
1106000	1109000	Y acá, si no le ponemos el elepcilio, necesariamente tiene que tener un aleptre,
1109000	1111000	lo cual no se si tan mal.
1111000	1118000	¿Qué especificaron el precio regular? No, siempre es este del todo sencillo y de termina
1118000	1121000	y es parte de nuestro problema de especificación.
1121000	1123000	Igual que tuvimos bastante bien.
1124000	1128000	Aquí hay una, que no es mucho mejor que la que hicimos nosotros.
1129000	1131000	No, pues hay uno de eso, más o menos.
1132000	1136000	Hay anda con minujemail.com, pero no anda con...
1137000	1138000	¿Qué es eso?
1139000	1141000	¿Qué es eso?
1142000	1144000	Lo que tiene de bueno es que a ver.
1145000	1147000	Lo que tiene de bueno es raítero, es que si yo tengo eso rápidamente,
1147000	1148000	puedo encontrar...
1149000	1150000	Esa es la expresión de...
1151000	1153000	La ira y el correo, como la específica,
1153000	1155000	la puedo rápidamente encontrar en un corpo.
1157000	1158000	¿Por qué las puedo representar?
1159000	1160000	¿Por qué las puedo?
1161000	1164000	Porque yo siempre tengo la forma y acá viene la explicación de porque es suficiente.
1164000	1166000	Y yo siempre tengo la forma de esto.
1167000	1169000	Esto es un automata finito determinista.
1170000	1174000	Quiere decir que yo simplemente leo la entrada,
1174000	1177000	pues recorriendo la automata y si cuando termine,
1178000	1181000	llegue a un estado final, quiere decir que reconociens entrar.
1182000	1183000	Eso lo hago en orden,
1184000	1186000	en tantos pasos comunidades que obtenen la entrada.
1188000	1191000	No importa, y voy recorriendo el texto, digamos.
1191000	1193000	¿Cómo se hace la búsqueda de otra cosa?
1194000	1196000	La idea es que voy recorriendo y intentando detectar si apareció.
1201000	1202000	Entonces,
1203000	1204000	y las juntos así,
1205000	1207000	los lenguajes regulares
1208000	1211000	siempre pueden ser representados por una expresión regular.
1212000	1214000	Es mucho más fácil escribir una expresión regular,
1215000	1216000	general,
1217000	1220000	que dibujar el automata, que es una cosa que va a poder creciendo y quedar enorme.
1220000	1222000	Bueno, pues yo puedo hacer una expresión regular,
1223000	1226000	como le decía la demostración de la clausura y es contributiva.
1227000	1229000	Entonces yo quiero conocer, quiero reconocer expresiones de correo
1230000	1232000	o nombre de países de África,
1233000	1235000	a una expresión regular para la dirección de correo,
1236000	1237000	otra expresión regular,
1238000	1239000	para los países de África,
1240000	1242000	genero los automatas de ambos,
1243000	1245000	que hay algoritnos para convertir expresión,
1246000	1248000	lo que tiene bueno que acá a todos resuelto.
1249000	1251000	Genero los automatas de ambos,
1252000	1254000	y simplemente creo un automata nuevo,
1255000	1257000	que lo que tiene es un estado inicial que me manda,
1258000	1259000	a una automata o al otro,
1260000	1261000	y eso me da el or.
1262000	1263000	Ahora vamos a lo que quiere decir,
1264000	1265000	pero está.
1266000	1268000	Es decir, siempre puedo construir algo oficiente para reconocer
1269000	1270000	cualquier cosa,
1273000	1274000	alguna duda.
1275000	1277000	Bueno, es la definición de automata finito
1278000	1280000	de todos, tengo conjunto finito de Estados,
1281000	1282000	un alfabeto,
1283000	1285000	un estado inicial y un conjunto de todos, y finales.
1286000	1287000	Entonces,
1288000	1289000	y cuando reconozco,
1290000	1291000	y bueno,
1292000	1293000	sí,
1294000	1295000	la función que me dice,
1296000	1297000	ir de una,
1298000	1299000	hay una función del tastendido,
1300000	1301000	que va del estado inicial,
1302000	1303000	le de una tira y llega otro estado,
1304000	1305000	si esa función me sirve un final.
1306000	1307000	Bueno,
1307000	1309000	no importa si yo paso por un final en el camino,
1310000	1311000	tengo que terminar mi tira en el estado final.
1316000	1318000	La pregunta que le dejo de ver es cuál señal
1319000	1320000	la expresión regular para la dirección del correo.
1322000	1323000	Y no solo eso,
1324000	1325000	hay una tercera forma de representar lo que es
1326000	1327000	a través de gramáticas regulares.
1328000	1329000	Sí?
1330000	1331000	Ya vamos a hablar luego de gramáticas,
1332000	1333000	pero hay una gramática que permite presar
1334000	1335000	lo lenguaje regulares,
1335000	1336000	solamente las mismas tiras.
1339000	1341000	Pero siempre son visiones alternativas
1342000	1344000	de un conjunto de tiras.
1345000	1346000	Siempre vamos a estar hablando de conjunto de tiras,
1347000	1348000	en todos los lenguajes, un lenguaje,
1349000	1350000	un conjunto de tiras.
1351000	1353000	Incluido los lenguajes naturales.
1358000	1359000	Los autóletas finitos a además puede ser,
1360000	1362000	nosotros hablamos de no deterministas de deterministas,
1362000	1364000	pero puede ser no deterministas.
1365000	1367000	El lenguaje de la sobeja que tengo acá
1368000	1370000	es de una cierta cantidad de es
1371000	1372000	y una última vez.
1373000	1375000	Esto es no determinista porque no sé
1376000	1377000	cuando es la última.
1378000	1379000	Acá puedo dar vuelta o no.
1380000	1381000	Te guardo.
1382000	1383000	Los autóletas finitos no deterministas,
1384000	1386000	nos reconoce en una tira cuando hay un camino y un estado final.
1387000	1390000	Parece más expresivo que los lenguajes de deterministas
1390000	1391000	pero no los son.
1393000	1395000	Conocemos algoritmos para transformar
1396000	1397000	de esto aún,
1398000	1400000	automata finito de determinista.
1401000	1402000	Y no sólo eso,
1403000	1404000	conocemos cómo hacer para que
1405000	1407000	este automata que no son los no deterministas
1408000	1409000	sino que tiene transiciones ser,
1410000	1411000	si lo hubieres y que yo no podemos ver
1412000	1414000	de este estado de estado
1415000	1418000	sin consumir la entrada.
1418000	1420000	Los mismos lenguajes regulares.
1421000	1423000	Entonces, yo siempre puedo transformar
1424000	1426000	un automata finito no determinista,
1427000	1428000	que a veces me queda más fácil de especificar
1429000	1432000	el lenguaje la oveja de más fácil de especificar con uno determinista.
1433000	1435000	Por lenguaje, el cuya última letra es una.
1439000	1442000	Yo puedo transformar esto a uno determinista
1443000	1445000	con no ser en tiempo genial.
1446000	1448000	¿Por qué no siempre me conviene
1449000	1450000	me incomendría a ser eso?
1451000	1452000	Porque no siempre me incomendría
1453000	1455000	y hay algoritmos para reconocer
1456000	1458000	automatas no deterministas.
1459000	1461000	O sea, una forma que yo tengo es
1462000	1464000	yo quiero reconocer una expresión regular
1465000	1467000	la especifica o una automata no determinista
1468000	1471000	lo convierto a determinista y la algoritmo
1471000	1474000	es un sencillo de buscar, recorrerlo
1475000	1476000	con el dedo, ¿no?
1477000	1479000	¿Por qué a mí me podía convenir directamente
1480000	1482000	tratar un algoritmo de que recorra esto?
1494000	1495000	¿Por qué?
1496000	1498000	La idea de que era siempre mejor
1498000	1500000	el determinista, pues son mucho mejor y más lindo
1501000	1502000	pero también son mucho más grandes
1503000	1505000	porque yo para resolver el no determinismo
1506000	1508000	si bien puedo lo resolvo creando estados nuevos
1510000	1512000	y a mí me puede convenir el lugar de crear un nuevo automata
1513000	1514000	mucho más grande y que además tengo el costo
1515000	1516000	con versión, ¿no?
1517000	1520000	es mantener en memoria en qué posición estoy
1521000	1523000	el mantener el no determinismo
1524000	1526000	si ustedes se acuerdan el algoritmo de Thomson
1526000	1528000	lo que pervisiera a pasar de este automata
1529000	1530000	un determinista y lo que decía era en qué estado estoy
1531000	1532000	en tu y en cusero
1533000	1534000	bien una vez estoy en cúbuno
1535000	1536000	si bien una vez estoy en cúbuno
1537000	1539000	si viene una vez en cúbuno
1540000	1542000	yo puedo estar en cúbuno o en cútrees
1543000	1545000	recuerdo la lista de los estados en que estoy
1546000	1547000	seguramente lo aprendieron para
1548000	1549000	hacerlo en el segundo parcial y de posibilidad
1552000	1554000	entonces
1554000	1556000	en estos modelos
1557000	1559000	el problema es elegir el camino adecuado
1560000	1561000	para procesar la tille
1562000	1564000	eso no entran mucho en esta cenesto
1565000	1568000	pero como puedo elegir el camino adecuado
1569000	1571000	para procesar la tira
1572000	1574000	como digo si una automata reconoce una tira
1575000	1577000	si los caminos son varios
1578000	1580000	esencialmente uno es
1580000	1584000	como es el viejo querido
1585000	1587000	si yo tengo
1588000	1589000	este automata
1590000	1591000	verdad
1592000	1594000	cuando tengo una duda
1595000	1597000	tomo un camino
1598000	1599000	vino una vez
1600000	1602000	o me quedé acá
1603000	1605000	y si no estoy en una clama
1606000	1608000	o sea que si camino no me se vía
1609000	1611000	y tomo el camino alternativo
1612000	1613000	seguro
1614000	1615000	o sea o va a entrar
1616000	1618000	pero también puedo hacer lucaje
1619000	1621000	y es mirar adelante las transiciones
1622000	1623000	que tengo mirar los siguientes símbolos
1624000	1626000	que vienen en la entrada para ver
1628000	1629000	o eso que les contaba recién
1630000	1631000	de la grimo de tomson
1632000	1634000	a hacer paralelismo
1634000	1636000	que no tengo
1637000	1638000	por síbles
1647000	1649000	bueno eso es todo lo que se le dije
1650000	1652000	que en general se utiliza una automata finita
1653000	1655000	esto es una introducción
1656000	1658000	no pretenden ser más que soy un curso
1659000	1661000	como yo le decía para cada cosa que yo
1661000	1663000	le decía para cada tema que hagamos acá
1664000	1665000	hay un curso
1666000	1667000	no es que siempre existe un curso
1668000	1670000	pero digamos se podrían un curso
1671000	1672000	y acá vamos volvemos un poco
1673000	1675000	a lo que nos interesa en este curso y eso
1676000	1677000	esto que hablamos
1678000	1680000	el lenguaje de regulares son lenguajes formales
1681000	1682000	o sea
1683000	1685000	el lenguaje formal es un conjunto de tiras
1686000	1688000	o en el fábito finito o palabras
1688000	1690000	y esto que oculta tiras en el genel gramática
1691000	1692000	que los generan exactamente
1693000	1694000	sabemos exactamente cómo generarlos
1696000	1698000	eso son los lenguajes formales
1699000	1700000	que son los lenguajes que ustedes han conocido
1701000	1703000	son los lenguajes formales
1704000	1706000	y esencialmente son los amigos
1707000	1708000	van a empezar
1709000	1711000	no puedo fácilmente darlo de interpretación
1712000	1714000	no puedo darlo de interpretación y copilar a código mac
1715000	1716000	no puedo hacer dos cosas a la vea
1717000	1719000	los lenguajes naturales
1720000	1722000	son los que la gente habla
1723000	1725000	es muy difícil
1726000	1728000	formar la lenguaje natural
1729000	1730000	porque
1731000	1732000	porque son ambos
1733000	1735000	más secuadas de enelutie
1736000	1737000	porque son vagos
1738000	1740000	cosas que uno dice que se puede interpretar
1741000	1743000	una forma que no son claras
1743000	1744000	la interpreta por el contexto
1745000	1746000	se acuerda lo que vimos
1747000	1748000	como yo diga
1751000	1752000	venía a cenarte
1753000	1754000	o vení que te espero
1755000	1756000	digamos depende del contexto
1757000	1758000	pues son diferentes
1759000	1760000	y un poco esto, no?
1761000	1762000	las cosas que se dicen
1762000	1763000	dependen dónde les estoy diciendo
1764000	1766000	sin embargo, yo que le dijo hay un link
1767000	1769000	uno podría llegar a discutir
1770000	1772000	sino puede representarlo con la iglesia
1773000	1774000	y entonces no es fácil
1774000	1775000	es otra clarisa
1775000	1776000	que no es sencillo
1776000	1777000	yo no puedo hacer expresiones regulares
1778000	1779000	para todo lo
1779000	1781000	para todo lo el lenguaje natural
1782000	1783000	pero dado que
1784000	1785000	la cantidad de palabras se finita
1786000	1787000	yo eventualmente podría llegar a armar algo
1788000	1789000	que representar todas las palabras
1790000	1791000	que se pudieran decir
1792000	1794000	sería muy difícil
1795000	1797000	sobre todo por la creatividad
1798000	1799000	porque el lenguaje está aumentando
1800000	1802000	ahí hay un artículo que hace
1803000	1804000	mil novecientos
1805000	1806000	se senta inúmero
1811000	1813000	y qué pasa con las expresiones regulares
1814000	1817000	y el lenguaje natural que se llama
1818000	1819000	centrenbeding
1820000	1822000	que yo puedo decir un hombre llora
1823000	1825000	puede decir un hombre que una mujer
1826000	1827000	llora
1827000	1829000	puede decir un hombre que una mujer
1830000	1831000	millodora ama llora
1832000	1833000	y así puedo seguir
1836000	1837000	a infinito
1839000	1841000	esa estructura de estas
1842000	1843000	aeraciones es
1844000	1845000	grupo nominal verbo
1846000	1847000	sí
1848000	1849000	grupo nominal uno verbo uno
1850000	1851000	grupo nominal uno
1852000	1853000	grupo nominal uno
1854000	1856000	y supuestamente
1857000	1858000	de alguna forma yo tengo que mostrar
1858000	1859000	que este verbo
1860000	1861000	está pegado a este grupo nominal
1862000	1863000	este verbo está pegado a este grupo nominal
1864000	1866000	y este verbo está pegado a este grupo nominal
1867000	1868000	sí
1868000	1869000	tan relacionado
1869000	1870000	desde el punto de vista civil
1870000	1871000	el que llora
1872000	1873000	quien llora
1874000	1875000	es un hombre
1876000	1877000	no es la mujer
1880000	1882000	si usted ve en esta estructura
1883000	1884000	uno dos tres dos uno
1885000	1886000	es muy parecido
1887000	1892000	sobre todo
1893000	1896000	vH
1897000	1903000	esos dos dos dos
1904000	1907000	cosas que sabíamos que no se puede
1907000	1909000	епrecentar colectores
1910000	1913000	그�án de el director
1913000	1919000	no sabe lo que me contó a ormar este ejemplo, porque yo me, ya con netas a mi marido.
1919000	1923000	Y probablemente una maja no seamos capaces de entenderlo.
1923000	1925000	No seamos capaces de procesarlo entonces.
1925000	1929000	Yo digo bueno, pero esto sí es arbitrariamente largo,
1929000	1932000	pero si yo supongo que lo más que voy a llegar es a tres,
1932000	1936000	ahí sí puedo presarlo en una presión regular.
1936000	1940000	Bueno, se tiende, es decir, nuestra capacidad
1940000	1943000	teóricamente podemos armar la solución, pero no la podemos voler,
1943000	1946000	no la podemos cumplir, digamos, en nuestra cabeza.
