start	end	text
891440	895640	hacia su codificación, de cómo codificar un texto, cómo codificar un, porque hasta ahora
895640	900720	venimos lindos, separación en palabra, todo bien, si bien cada uno le podía toque ni ser
900720	906240	un poquito diferente, ya cuando empezaban a ponerle las marcas, como no hay un criterio
906240	913320	estandar, es más, yo estoy seguro que muchos lingüistas deben estar en desacuerdo
913320	920360	con el universo al parto ofti, porque está restringiendo el agundo categoría y
920360	926840	claramente hay cosas que no va a resolver, es una solución más computacional que otra cosa
926840	930080	va a poder decir, bueno, pues yo tengo que notar mucho esteto y tengo que tener un criterio,
930080	938520	se entiende, y este es un signo ultracima, como ven acá, lo que sucedió fue que no sólo
938520	947080	medio de la análisis, sino que me dio las candidatas, y no me está diciendo acá,
948080	952480	me está signando una probabilidad, o sea, me está dando una distribución, no me está diciendo
952480	964240	cuál es de la dos más provables, bueno, supongo que el valor de mi inegarriba, pero, pues
964240	971200	yo acabo de tener muchas combinaciones, ¿no? Y guarda, yo acabo de decir muy importante,
971200	980960	y el hecho de que esta sea más probable que esta, que esto sea un sero 75, tengo un día
980960	985400	está diciendo algo mal porque depende como este hecho de la análisis, ¿no? Este sero 75,
985400	990520	hay que ver si se al corresponde, seguramente se corresponde a la probabilidad en este lugar,
990520	998880	pero, o sea, que si yo pusiera acá la probabilidad de que sea esta, esta sepsión,
998880	1005320	en ver su sexta, en general, no me sirve de mucho la probabilidad, porque cuando aparece en este
1005320	1009920	contexto debería ser esta probabilidad, y eso yo tengo que tenerlo en cuenta, cuando yo hago
1009920	1016400	partos pittagin, a mí lo que me interesa es conocer la probabilidad, la la la la la la asignación
1016400	1021960	de tags con mayor probabilidad para toda la operación, creo que me han redio un poco en decirlo,
1021960	1026320	pero el concepto es este, yo no me interesa solamente cuál es la sesión más probable para
1026320	1033960	cada palabra, si no que yo necesito tener una visión global de la operación, se entiende,
1033960	1040480	por eso es un problema de clasificación secuencial, es lo que estamos problemas de clasificación
1040480	1047080	secuencial, un problema de clasificación, la clase que viene lo vamos a ver, es yo tomo un objeto,
1047080	1050360	para el caso de una palabra, y así en una categoría, es un problema de clasificación,
1050360	1055760	tengo un conjunto de categoría discreto, y todo poner un o hacer una distribución de
1056040	1059780	probabilidad entre la categoría que existe, en un problema de clasificación secuencial yo tengo
1059780	1067840	que asignarle, la la una asignación de categorías que maximise la probabilidad de toda la
1067840	1072100	operación, eso es un problema que laificación secuencial, que es lo que vamos a ver ahora, el
1072100	1081000	problema de análisis líxico, es un problema de clasificación secuencial, el acuerdo, bueno,
1081000	1086960	porque ya hemos mencionado alguno pero tenemos acá tenemos bajo que es un verbo con el
1086960	1092040	nombre bajo que es un objetivo a tocar el bajo que es un nombre y bajo el escalera y este
1092040	1096800	bajo es una preposición. El señor Mesa se me sale a lavaro a lavaro a lavaro a lavaro a lavaro a la
1096800	1106280	mesa. Fíjese que este mesa es un nombre propio y este mesa es un nombre común. Dejan la
1106280	1113300	varo a lavaro de pan acá va a lavar estos dos son son son tan tibos aunque tienen diferentes
1113300	1117560	significados desde el punto de vista de la análisis lexico en lo mismo la distinción se
1117560	1122760	ha dado un nivel posterior en el mes en Manteco para que el muzo a lavaro no porque este
1122760	1133960	va a lavaro es un verbo y acá este es interesante porque y es una conjunción pero acá
1133960	1141280	funciona todo dentro de un nombre de un nombre propio. Es si acá hay que identificar toda
1141280	1155480	la entidad con nombre verde, sí. El rol es diferente. ¿Por qué no puede interesar a hacer
1155480	1160120	análisis lexico bueno la ilegema lo más más obvio es para poder seguir analizando después
1160120	1164440	que si yo les quiero armar la estructura de denoración necesito saber las categorías porque
1164440	1169520	hay cosas que no se conviene con otras en el análisis sintántico. Vamos a ver cuando veamos
1169520	1173560	el análisis sintántico que yo para armar la estructura de denoración me vaso en las clases
1173560	1181800	de las palabras más que las palabras en sí. Quiero decir uno cuando dice el perro a ese perro
1181800	1192840	a mi puede cualquier nombre pero no puede ir un verbo el saltar el saltar. También hay alguna
1192840	1198960	motivación nacional en el fallo no pasa pero en inglés sí por ejemplo hay palabras que
1198960	1206160	se pronuncian diferente según este según su categoría discount cuando funciona como
1206160	1216720	su tanto discount cuando se llama un verbo o objecto objecto de objectar la pronunciación
1216720	1223560	es diferente eso por supuesto en el fallo no no no sea también claro hacerle matización que
1223560	1230960	ya mismo un poco cuando yo quiero recuperar algo me quedo con la con el lema y si yo te
1230960	1235760	haciendo por ejemplo resumen automático un texto puede enterizarme poner armas por
1235760	1241760	decir algo los parrafos que incluyen más sustantidos o sobervos o así.
1241760	1246960	Es decir quiero destacar la parte del texto que tiene más contenido entonces quiero saber
1246960	1255120	todo el talujo baro de tal sustantido. Unca función a perigual.
1255120	1260840	Bueno también por supuesto para estudiar fenómeno lingüístico no es decir que pasa
1260840	1268240	cuántas veces en el español aparece un nombre propio entre dos dos nombre propios
1268240	1274440	separados por un ahí para ahí que está estudiando el fenómeno. Hay los hilos invito a
1274440	1278840	pasar después por acá por el español.org donde se pueda hacer este tipo de consulta se puede
1278840	1284720	consultar este tipo de ocurrencias para ver como funciona y te les muestra en un contexto de
1284720	1289720	la vida. No es prueba acá porque le interfases tan rara que es nunca logras solo andar bien
1289720	1294800	pero es un poco esfuerzo y no lo hace y muestra en el contexto en el que aparece entonces no permite
1294800	1300040	estudiar ese fenómeno. Eso es lo que ya me ha estudiado el cuerpo.
1300040	1312760	Por ejemplo acá había una prueba que era forma del verbo servir más una preposición.
1312760	1315560	En el caso siempre uno cuando la de un cuerpo acuerden sí tiene que aclarar de qué
1315560	1320080	cuerpo está hablando. Una breve descripción del cuerpo. No es lo mismo un cuerpo de sentencia
1320080	1324480	con un cuerpo de texto periodístico el siglo XX.
1324480	1342320	Bueno ahí tenemos 387 ocurrencias de servir de servir para transformar servir a servir en
1342480	1366480	servir con el red y tal. Y bueno ya está en la gran motivación
1366480	1368120	y le voula texto actiquetado.
1372320	1377320	¿Recordamos alguna de las principales categorías gramaticales que te vienen en la segunda clase?
1379320	1380320	Sí?
1380320	1382320	Terminante, preposición.
1383320	1385320	Sí, tres, tres.
1385320	1389320	Tú te salo vieron en las glases, no me voy a comentar mucho.
1389320	1392320	Y el muestra unas cuantas categorías que están ahí.
1392320	1396320	Como les decía, siempre hay mucha discusión entre cuáles son las categorías postas.
1396320	1400320	Esencialmente no hay categorías postas, depende un poco de la teoría.
1400320	1405320	Porque por ejemplo, está no está bien claro que es la cifra que sea una categoría.
1406320	1408320	O las fechas y las horas.
1408320	1412320	Pero también tenen las todas por separado, parece ser un problema.
1415320	1418320	Como les decía, a veces acá tenemos más pregunta que repuesta.
1418320	1420320	Eso se trata de la investigación.
1421320	1425320	Bueno, eso son las categorías y, como yo le decía,
1425320	1427320	esto es un poco la que vimos en Frile, no?
1427320	1433320	La primero es el postado, la categoría y dependiendo de lo que se acá lo que hay después.
1434320	1437320	Sí, por ejemplo, para el nombre, tenemos como un hipropio,
1437320	1442320	genero masculino femenino o como número singular plural o invariable.
1443320	1448320	La clasificación se mantiene que no se usa y el grado presiativo que no tengo en la menor idea de lo que es.
1452320	1453320	Bueno, ver igual.
1453320	1457320	Otro corpus es el famoso Brown, el corpus Brown,
1457320	1461320	el primer corpus anotado en inglés, un corpus de un millón de palabras,
1461320	1465320	y más lo recuerdo que tiene diferentes formas de anotar,
1465320	1467320	completamente diferente.
1472320	1476320	Si se figan acá, tiene, por ejemplo, marcados con diferentes tales a los verbos,
1476320	1480320	según el tiempo que fue presado.
1484320	1486320	¿Por qué me interesa tener estos corpus anotados?
1486320	1488320	¿Por qué me interesa tener el corpus anotado?
1490320	1492320	¿Para qué quiero tener el corpus anotado?
1496320	1497320	Es un muy importante, no?
1497320	1500320	Yo tengo corpus anotado porque la forma que tengo de contar,
1500320	1502320	todo lo que aprende lo aprende el corpus.
1506320	1508320	Es un esfuerzo, digamos.
1508320	1515320	Ahora, con todo, el humo que hay con la inteligencia artificial y la presa que tomaba
1515320	1519320	a ti, con todas cosas, a veces se termite la idea
1519320	1523320	como que yo tengo un gran de volumen y de datos y con eso,
1523320	1526320	estoy cambiando el mundo y en realidad no hay esta nación.
1526320	1529320	Si yo necesito un gran de volumen y de datos, anotados.
1529320	1532320	Y la parte de grande volumen, cuando viene lo de anotado ya,
1532320	1533320	se arrelativiza.
1533320	1536320	Me siento compañero, me he dejado que tenía dos mil tweets anotados.
1536320	1540320	No, y hay todo el mundo a las millones,
1540320	1545320	pero no es que haya mucha gente que tenga 100 mil tweets anotado
1545320	1550320	porque 100 mil quiere decir 100 mil personas mirando el tweet
1550320	1556320	anotando esto tiene tal aspecto que quiero estudiar,
1556320	1561320	y no siempre es la ataridad de anotación
1561320	1563320	y el corpus anotaría muy costosa,
1564320	1567320	porque imagínense que ustedes tienen que elegir entre todas estas categorías
1567320	1571320	para poner la capa a la obra y con perro fácil.
1571320	1574320	Pero con que ella se complica y se empieza en la generación adicusión
1574320	1578320	y que los criterios, cuando se el proceso anotar un corpus
1578320	1581320	es todo un proceso muy interesante porque, generalmente,
1581320	1582320	por ejemplo, para el lotado de corpus,
1582320	1585320	por lo menos se utilizan dos anotadores,
1585320	1589320	para ver qué tan y acuerdos se ponen entre ellos.
1589320	1592320	Y cuando entramos por ejemplo, por ejemplo,
1592320	1594320	por el rol que cumplen la palabra,
1594320	1597320	entonces, realmente cuando uno, cuando uno te un corpus,
1597320	1599320	es decir, se define los criterios de anotación
1599320	1601320	y le voy a notar de esta forma, de esta forma,
1601320	1604320	esta forma, en tal caso vamos a tomar la criterio
1604320	1606320	y se lo da por lo menos a dos anotadores,
1606320	1608320	que son expertos en el tema,
1608320	1611320	o sea que se inciende cobran bastante bien,
1611320	1613320	digamos, pues es una tarea muy difícil,
1613320	1618320	y luego se comparan su resultado,
1618320	1622320	y se sigue a un valor que es lo que se llama
1622320	1624320	el interanotator agrimen,
1624320	1627320	que a ver, si dos seres humanos,
1627320	1630320	se pusieron en el cuarón en 95% de los tales,
1630320	1634320	un método que llega en 98, así para nada,
1634320	1639320	claro, porque está haciendo algo mejor
1639320	1643320	que la mejor anotación se tiende,
1643320	1645320	va a estar de acuerdo con uno porque yo,
1645320	1647320	a ver, cuando tengo los dos anotadores,
1647320	1650320	yo al final tengo que llegar a un gol de standard,
1650320	1652320	se gara una definición,
1652320	1655320	pero esa definición a veces puede ser un poco forzada,
1655320	1658320	digamos, porque tengo que elegir entre uno de los dos,
1658320	1660320	se entiende,
1660320	1662320	ese interanotator agrimen es un valor
1662320	1664320	que es muy interesante porque nos ha un tacho
1664320	1665320	para lo que los método hace,
1665320	1667320	entonces cualquier método que había que estar arriba
1667320	1670320	en el interanotator agrimen es muy relativo
1670320	1672320	su utilidad,
1672320	1674320	bueno, porque no hay un gol de standard
1674320	1675320	en cualquier comparar,
1675320	1676320	todos los métodos,
1676320	1677320	si todos les evaluaciones de casi,
1677320	1678320	bueno, la clase que laificación lo vamos a ver,
1678320	1679320	también es,
1679320	1681320	todos los cosas que nosotros hacemos,
1681320	1683320	las evaluamos contra un cuerpo han notado
1683320	1685320	que no sirve de referencia,
1685320	1688320	y esa medida va a,
1691320	1693320	a depender mucho de ese gol de standard
1693320	1698320	asumiendo que ese gol de standard siempre está bien,
1698320	1701320	por eso al armar el cuerpo de gol de standard,
1701320	1702320	el cuerpo de donde voy a evaluar
1702320	1704320	esto que es muy cuidadoso,
1704320	1707320	no puede decir un cuerpo han notado tomáticamente,
1707320	1708320	justamente,
1708320	1709320	tiene que ser hecho a manos,
1709320	1711320	tiene que ver un ser humano que diga esto valiantanto,
1711320	1713320	a mí hay un tema que me,
1713320	1716320	me parece muy interesante
1716320	1718320	y y casi tipo que tengo,
1718320	1720320	tengo proponiendo sin éxito,
1720320	1722320	un atecio de todo el respecto,
1722320	1724320	y sin éxito porque no,
1724320	1725320	no tengo algo,
1725320	1727320	esto es,
1727320	1730320	todos los procesos que nosotros conocemos
1731320	1733320	de evaluación,
1733320	1736320	asumen que le estándar es el fijo,
1736320	1738320	decir que hay un,
1738320	1741320	que quiero decir que hay una verdadera categoría
1741320	1743320	para esta palabra,
1746320	1748320	que acá yo puedo equivocarme
1748320	1750320	y ponerle nombre agato,
1750320	1751320	pero que,
1751320	1752320	de última,
1752320	1755320	sé lo que la algoritmo tiene que darme,
1755320	1758320	ahora hay casos donde eso no está en claro,
1758320	1759320	por ejemplo,
1759320	1762320	si yo tengo un tweet y quiero,
1762320	1765320	decir si es gracioso o no,
1765320	1767320	es una opinión subjetiva,
1767320	1768320	entonces,
1768320	1770320	yo puedo hacer un cuerpo,
1770320	1771320	donde diga bueno,
1771320	1772320	este tweet,
1772320	1773320	la mayoría de las personas,
1773320	1774320	dijeron que era gracioso,
1774320	1775320	entonces,
1775320	1776320	por lo tanto,
1776320	1777320	lo de claro,
1777320	1778320	como gracioso,
1778320	1779320	y un algoritmo que dice que no es gracioso,
1779320	1780320	se equivoca,
1780320	1781320	o en realidad,
1781320	1784320	una forma tendría que incorporar en el cuerpo,
1784320	1785320	esa distribución,
1785320	1786320	digamos,
1787320	1789320	no, eso no he visto que esté hecho,
1789320	1791320	y para mí hay un campo de investigación ahí,
1791320	1792320	pero me debió un poco,
1792320	1793320	este,
1793320	1794320	cuestion que teníamos este,
1794320	1796320	yo no sé, que estaba hablando,
1798320	1800320	a las categorías del cuerpo,
1800320	1802320	y esto es nuevo,
1802320	1803320	esto es nuevo,
1803320	1805320	lo agregué para este año,
1805320	1807320	por lo que hay un interesante,
1807320	1808320	hay un proyecto que se llama
1808320	1810320	dependencia universal,
1812320	1814320	que sí si quiero demostrar así en el tema
1814320	1815320	del laboratorio,
1815320	1818320	que lo que trata de hacer es tener un formato consistente
1818320	1820320	para notación de tribanos,
1820320	1821320	los tribanos son cosas que tienen en el notado
1821320	1823320	de los partos pitas y más cosas,
1823320	1825320	un formato sintagáctica y tal,
1827320	1829320	pero lo que busca es tener una,
1829320	1831320	una forma de anotar,
1831320	1832320	que sea universal,
1832320	1834320	que puede atravesalos idiomas,
1834320	1835320	con todo lo que tengan en común,
1835320	1838320	y dejando las especificidades de cada idioma
1838320	1840320	para el costado,
1840320	1841320	digamos, nunca un campo específico,
1841320	1842320	bueno,
1842320	1844320	este proyecto estaba lanzando mucho,
1844320	1846320	estaba basado en la dependencia
1846320	1848320	que se definieron en esta unforio
1848320	1850320	y una propuesta de posta universal
1850320	1852320	y que hubo que la había hecho en un momento,
1852320	1855320	pero es un proyecto de colaboración abierta,
1855320	1858320	donde hay gente muy pesada,
1858320	1860320	digamos,
1860320	1864320	de que ha trabajado mucho en el par sin de dependencia,
1864320	1866320	yo creo que va a Norvín
1866320	1868320	y por eso les estamos pidiendo que transforme
1868320	1869320	en eso al formato de este,
1869320	1873320	en los posta hay tienen ciertas etiquetas
1873320	1875320	universales de posta,
1875320	1877320	son muy sencillos,
1877320	1878320	muy poquitas,
1878320	1881320	fíjense que tiene una posición muy conservadora,
1881320	1882320	digamos,
1882320	1883320	no se pone muy,
1883320	1885320	esto va a abrirlo.
1889320	1891320	Bueno, acá tienen unas poquitas categorías,
1893320	1894320	clase sabía,
1894320	1895320	¿se acuerdas?
1895320	1896320	No creo que les sabía,
1896320	1899320	no le pasó en las que admiten nuevos,
1899320	1901320	nuevos elementos y la cerrada,
1901320	1903320	son como la preposición,
1903320	1905320	por ejemplo,
1907320	1910320	o sea, aparte trata de un mil elementos
1910320	1912320	poner una notación muy básica,
1914320	1916320	pero que pueda servir
1916320	1918320	para generar intercambio entre
1918320	1921320	diferentes investigadores, digamos.
1921320	1926320	Y luego tienen otras características que son
1926320	1928320	características universales,
1928320	1931320	como Gene, el número formado verbal,
1931320	1934320	y algunas específicas para algunos idiomas
1934320	1937320	que sólo aparecen en algunos idiomas.
1937320	1941320	Phenó menos línguítico que no se enan en todos los idiomas.
1941320	1943320	Bueno,
1943320	1946320	para realizar este análisis eléxico
1946320	1949320	nosotros tenemos dos categorías principales,
1949320	1952320	una vez, como casi todas estas cosas que hemos hablado,
1952320	1954320	una vez un enfoque por reglas,
1956320	1959320	que es la aproximación más clásica que es,
