start	end	text
558620	563220	está bien, la casa es un constituyente. Otro caso es el hombre arañez conocido, en este
563220	567460	caso yo no lo puedo cambiar por un la, como en el otro, tampoco lo puedo cambiar por un
567460	571740	lo y por qué se hizo, porque el hombre arañez en este caso está al lado del sujeto. Entonces,
571740	576100	en ese caso lo tengo cambiar por otro tipo de pro nombre y me quedaría el desconocido, pero
576100	579940	de todas maneras también sirve para identificar que esto es un constituyente, porque se
579940	584820	puedo sustituir el hombre arañez por él y la oración sigue teniendo, podría llegar
584820	591660	a seguir teniendo el mismo sentido. Y bueno, la tercera es vive en el campo, en este caso yo
591660	595780	no voy a encontrar ningún pro nombre posible por el cuacho puedo sustituir en el campo
595780	600260	y que quede bien, pero en el campo es algo que me da información de lugar, que me da información
600260	605540	de ubicación. Entonces yo lo podría cambiar por un adorio de ubicación y ahí capaz
605540	611340	que encuentro algo. Entonces yo cambio, vive en el campo, por lo vive así. En algún contexto,
611340	615740	yo podría decir que vive así, tienen mismo significado que vive en el campo, en el caso
615740	621340	de que así este ha hablado de manera de que así hay un campo. Entonces bueno, en ese caso,
621340	625340	también yo puedo ver que en el campo lo puedo sustituir por así, por lo tanto yo digo,
625340	630180	bueno, en el campo es uno de los constituyentes de colaboración. Bien, este es uno de los
630180	634660	testes que se llama sustitución, que puede ser pronominal y adorreal. El segundo de
634660	640060	llamas sustitución convencional, este personalmente que menos me gusta, porque no ha sido
640060	644260	acción a que no quedan de todas claras, porque es que funcionan. Pero bueno, dice que yo puedo detectar
644260	649100	un constituyente, sí, tengo un constituyente candidato y trato de cambiarlo en la oración
649100	653340	por otro que es de la misma clase. Y bueno, esa oración, si bien no va a tener
653340	656820	mismo sentido, por lo menos sigue siendo natural o sigue sonando natural.
656820	660900	Entonces yo tenía los perros comiencarme y digo mi candidato constituyente, es los perros,
660900	664500	lo voy a tratar de cambiar por otro sintaman nominal que sea más o menos la misma clase y digo,
664500	669500	bueno, el cambio por los datos barcinos y me queda los datos barcinos comiencarme, que
669500	675100	sigue sonando natural. En otro caso, era a viven el campo, esta vez lo cambio por otro, otro
675100	679260	modificador que tenga que ver con ubicación y en su casa infancia, entonces me queda a viven
679260	684460	su casa infancia, que es también sigue sonando bien, por lo menos a viven tender. Y el otro
684460	689060	es el hombre eligió el libro fácil de leer, y ahí digo, bueno, el libro fácil de leer es
689060	693740	un constituyente o no, capaz que lo puedo cambiar por otra cosa, lo cambio por una revista
693740	700180	y me queda el hombre eligió una revista. A mí, este es el test que me queda más en el aire,
700180	704180	así no me queda del todo claro, porque por ejemplo, supongamos que yo digo el libro fácil
704180	708860	de leer y a mí se me hubiera ocurrido, capaz que el libro fácil de leer no es un constituyente,
708860	713500	sino que el libro fácil es uno y de leer es el otro. Entonces, ahí yo hago la prueba,
713500	717100	digo, voy a tratar de cambiar el libro fácil por una revista, y me queda el hombre eligió
717100	724340	una revista de leer, como les suena esa oración. Suena un poco más raro que eligió el libro
724340	731020	fácil de leer. Entonces, está ahí como que parecería a funcionar el test, parecería
731020	735060	como que sí, pero en realidad yo que se no es tan raro, es como que en la revista de ciertos
735060	739500	son todas el leer o bueno, no sé, capaz que la revista con dibujito de eso lo de mirar.
739500	744940	Pero bueno, está, son un poco más raro, pero en algún caso puede pasar, pero después
744940	749740	se yo hago más difícil, y digo, en vez de elegir el libro fácil, hubiera elegido el libro
749740	755740	directamente. Ahí funciona, digamos, ahí yo puedo sustituir el libro por una revista y me
755740	759940	queda el hombre eligió una revista fácil de leer. Entonces, ahí ya no me queda tan claro,
759940	764740	porque eligió una revista fácil de leer, es perfectamente valido. Entonces, bueno, hay que tener
764740	768940	cuidado y identificar bien, ¿cuáles son los sintagmas primero? Para después poder volcarse
768940	772180	identificar cuáles son los constituyentes, porque ahí lo que me está pasando es que el
772180	776740	fácil es que estaba modificando el libro y lo estoy dejando afuera del sintagma, entonces
776740	780660	el constituyente ya no lo puedo reconocer bien. O eso este test es un poco más complicado.
780660	787580	Vamos a ver, otro test más, el deslazamiento parece que funcionó un poco mejor, por lo
787580	792180	que no me sabe, me eso no más intuitivo. Este test me dice que yo puedo detectar un constituyente,
792180	795860	si puedo agarrar el constituyente, el circuito de palabra, si empezara a moverlo a lo largo de
795860	801180	la oración y encuentro otras oraciones validas. Esto no va a servir, no es un movimiento
801180	805020	arbitrario, yo no puedo moverlo hacia cualquier lado, pero es cierto que en español, yo puedo
805020	808820	llegar a intercambiar constituyente de lugar en muchos casos, no todo, pero mucho caso puedo
808820	814820	hacerlo y se sigue manteniendo el mismo sentido. Entonces, por eso es que esto es el test de
814820	818740	las herramientas funciones. Yo puedo decir, digamos la oración originalera, el 28 de diciembre
818740	824100	de madrugada me encontré con Juanita Muerta. Yo podría agarrar ese candidato constituyente,
824100	828380	el 28 de diciembre y tratar de moverlo y he decidido de madrugada el 28 de diciembre, me encontré
828380	833300	con Juanita Muerta, como les parece que suena su oración. Suena bien, tiene el mismo sentido
833300	838380	del anterior, tiene el mismo sentido del anterior. Yo también puedo decir de madrugada,
838380	841940	me encontré con Juanita Muerta, el 28 de diciembre, que también suena bien, también tiene
841940	846300	el mismo sentido. Sin embargo, si yo intento romper ese constituyente, ya no funciona. Yo no
846300	851660	puedo decir el 28 de madrugada diciembre, me encontré con Juanita Muerta. Tá poco puedo decir
851660	856500	el de madrugada, me encontré con Juanita Muerta, 28 de diciembre. Tá poco puedo decir, bueno,
856500	861620	¿qué pasa con el debajo? El 28 de madrugada diciembre, me encontré con Juanita Muerta.
861620	862980	Ese como les suena.
863900	870900	Están a poco desordenados. Es como que se había olvidado decir de diciembre, y si el 28 de
870900	875180	madrugada de diciembre me encontré con Juanita Muerta, como que tal, en el momento se acordó
875180	880180	de decir de que me he estado hablando, y ahí siguió. Podría llegar a sonar bien en algunos
880180	885220	casos, pero es una operación un poco más rara. Una cosa que no dije la clase basada
885220	888700	hasta el final y capaz que algunos se ha sabido han ido es esta notación de acá,
888700	893860	hasta el disco, hasta el disco. Algunos se ha sabido nada para cuenta, eso lo usamos para
893860	897700	cuando vamos a poner un ejemplo y el ejemplo no es la matical, acá tengo ejemplos que
897700	901700	están bien y suena bien en el idioma, y acá tengo un ejemplo que en realidad está mal
901700	905700	formado el 28 de madrugada diciembre me encontré con Juanita Muerta. Entonces es un ejemplo
905700	908740	que lo pongo ahí, y para marcar que esto en realidad no es igual a el idioma, le pongo
908740	912740	un asterisco. Este debajo, en vez de un asterisco, tiene un signo de pregunta porque
912740	916340	en algunos casos capaz que puede llegar a sonar bien, pero en principio también sería
916340	921020	gramatical. Bueno, ese es el test de desplazamiento, desde el plazamiento sirve también
921020	930860	para el anterior, para el hombre el hijo, el libro fácil de leer. ¿Por qué serviría esto?
930860	935820	¿Por qué en realidad yo puedo empezar a agarrar el libro fácil de leer, moverlo, y decir
935820	939020	el libro fácil de leer, el hombre el hijo, el hombre el libro fácil de leer el
939020	943980	hijo, pero si lo llevo a partir y digo el libro fácil de leer, ahí ya no suena
943980	949980	también, ahí está un poco más raro, un poco más forzado, o si no lo lo llevo poner al
949980	955100	reviestrato de sacar el leer y le digo de leer, el hombre el hijo el libro fácil, no sé,
955100	960700	es como un poco más extraño y por lo menos el mismo sentido no se mantiene. Bien,
960700	967340	ese es el test de desplazamiento, queda claro, sacada alguna pregunta, son un poco raro de
967340	971820	los testos, o sea, porque no funcionan 100% de las veces, y lo más raro que tienen
971820	976740	para nosotros los ingenios es que uno cuando hace un test de estos, apela la intuición
976740	982740	de la blante, o sea, apela a alguien que sabe español, entonces le suena o no le
982740	985540	son una frase, le suena que tiene el mismo sentido, no le suena que tiene un
985540	989860	sentido, entonces claro, no es como muy formal, no está bien formalizado decir, bueno,
989860	993940	esto funciona así, esto no funciona así, es como que hay que preguntarle a los
993940	998380	hablantes nativos, y decir, bueno, esto no es bien, esto no es bien, entonces está por
998380	1003900	eso capaz que nos parece un poco extraño para hacer un test, pero general en muchos casos
1003900	1008700	una vez que uno se entra en esa costumbra sale bastante fácil y puedes detectar
1008700	1012860	un montón de constituiciones, bueno, el último que vamos a ver es el test de aisla
1012860	1018500	habilidad, y la idea es que una secuencia de palabras no es un constitución de
1018500	1023300	sintácticos, sino puede ser la respuesta a una pregunta, entonces encontramos
1023300	1027420	oraciones como el presidente realizó declaraciones, yo puedo empezar a hacer preguntas,
1027420	1031700	la cercansoración y esas preguntas me pueden extraer constituyentes, como por ejemplo
1031700	1036620	si digo quién sobre esta oración anterior la respuesta sería el presidente, entonces
1036620	1040380	es uno de los constituyentes de la oración, la atleta culminó su carrera de manera
1040380	1044340	brillante, que es un ejemplo que estaba bastante aliado con esto y las olimpías,
1044340	1049980	si yo preguntó cómo, entonces se puede responder de manera brillante a partir de esa
1049980	1054940	oración, bueno, otro ejemplo ayer, o en el hecho todo el día, si yo preguntó
1054940	1061940	cuando, entonces se extrae uno de los constituyentes de la oración y me queda ayer,
1061940	1068260	esa es otra de la cidad, entonces hay la habilidad, bueno entonces ya que más o menos conocemos
1068260	1072660	que son los constituyentes, tratemos de encontrar algunos constituyentes en estos ejemplos,
1072660	1078940	el primero es, cuán llevo la ropa de sus hijos al lavadero al anochezar, cuáles son los
1078940	1084300	sintágrimas, primero que podemos encontrar en esa oración, cuándes los sintágrimas,
1084300	1089620	cuál es el lugar o principal de oración? Chevo, exactamente, bueno, en que sintágrimas
1089620	1098500	podemos encontrar además, cuán es uno de ellos, sí, la ropa de sus hijos, qué
1098500	1107580	otros más, al lavadero y al anochezar, qué otros sintágrimas pueden encontrar, toda la
1107580	1115660	oración es un sintágrima, qué otro, de sus hijos es otro sintágrima y puede haber otro
1115660	1122980	más, según la ropa, según nuestra definición de sintágrima, les faltaría todavía,
1122980	1126260	o sea como que no tiene todos los argumentos que debería tener, digamos, no tiene todas
1126260	1130060	las palabras pegadas que debería tener, pero hay una más que en realidad está con un
1130060	1134860	poco condido que es sus hijos, que en realidad es parte del sintágrima de sus hijos, que
1134860	1139780	su vez es parte de el sintágrima de la ropa de sus hijos, esto de los sintágrimas era como
1139780	1145660	recursivo, digamos, yo podía encontrar que dentro de las hojas del árbol, no son hojas,
1145660	1148980	sino que son nuevos internes y se puede seguir expandiendo, a que al final todas las hojas
1148980	1161100	son palabras, sí, sí, ¿daleo? Hay otros más cuales, exacto, esa es otra interesante, ¿qué
1161100	1168020	pasa con estas palabras acá? Al, la vadero, al anunciar, ¿qué son esas palabras? Son
1168020	1172660	contra acciones, en español existen dos contra acciones, sí, más no recordo, solo hay dos,
1172660	1178660	que son al y de él, que vienen de a él y de él, entonces esto es lo mismo que tener un
1178660	1182500	a él la vadero, solo que por reglas de como se escriba el español, uno no puede escribir
1182500	1186340	a él la vadero, sino que tiene que escribir al la vadero, entonces en definitiva,
1186340	1189540	esto estás contiendo dos sintágrimas, está diciendo que tengo el sintágrima, a él la
1189540	1195100	vadero y adentro está el sintágrima, el lavadero que es nominal, lo mismo en el anunciar,
1195100	1199380	me queda el sintágrima preposcional, el anunciar que estás contiendo otros sintágrimas, no
1199380	1206300	mineral, el anunciar, eso, gracias. Bien, entonces en definitiva, hay unos cuantos sintágrimas
1206300	1216460	ahí, pero son algunos de esos son constituyentes, ¿cuáles son los constituyentes? De acá, ¿cuáles
1216460	1233020	uno? Bien, otro. La ropa de sus hijos, bien, ¿pinta que si? Al lavadero es otro y al
1233020	1237060	anunciar es otro, o sea, yo tengo cuatro constituyentes distintos que están todos relacionados
1237060	1241900	con el baro llevó, y esos constituyentes podemos saber que tienen características distintas,
1241900	1246620	se comportan distintos, respecto al baro, y bueno, eso lo vamos a ver un poco después
1246620	1250620	en la clase, pero hay uno que ya sabemos que es, conocemos que Juan es el sujeto de esta
1250620	1254340	operación, entonces por lo menos, si ya sabemos si identificarlo, el resto vamos a ver cómo
1254340	1261980	se llama ni para que es que sirve. Bien, y qué tal, el ejemplo tres, hubo graves incidentes,
1261980	1270820	¿cuáles del baro principal? Ahí, hubo, y cuáles son los constituyentes que podemos encontrar,
1270820	1277260	¿cuáles? Gracias, incidentes, hay uno solo, y bueno, en definitiva va a hacer el único
1277260	1282020	y va a estar relacionado con el baro, en este caso hay un solo constituyente, ¿no sabe?
1282020	1287980	Bien, entonces ahora hablemos de un poco más del del constituyente, salemos de las
1287980	1293980	funciones sintácticas. Los sintagmas que son constituyentes de una oración se relacionan,
1294060	1300260	respecto al lugar o de distintas maneras, si esas distintas maneras se denominan funciones
1300260	1305260	sintácticas. Las funciones sintácticas, esta ya la conocían, digamos, la conocen desde
1305260	1309820	el deseo que es el sujeto, y después hay otras que, probablemente, capas que les suena
1309820	1314820	de un lado, que les haya escuchado sobre todo, si estudiarme en un otro idioma como inglés,
1314820	1320020	y genera uno suele aprender más gramática de un idioma transjero que la de su propio idioma,
1320020	1322580	entonces estaba cuando uno estudia en inglés termina estudiando como muchas gramática
1322580	1327020	de inglés, y ahí aparecen nociones como la de objeto, no sé si les pasó que
1327020	1330780	van a estudiar en inglés, tuvieron que estudiar con funcionar los objetos, pero, bueno,
1330780	1334460	esta, eso también existen española, los objetos, de la solación también existen español,
1334460	1338620	y hay dos tipos de objetos, objetos directos, objetos indirectos, y hay dos tipos de
1338620	1342220	complementos más que se llaman de régimen y circunstancial, y ahora vamos a dar cada uno de
1342220	1348260	estos que es lo que son. La primera función sintáctica que vamos a ver es sujeto. Es sujeto
1348260	1351580	más o menos todos, lo conocen, así que me pueden decir cuál es el sujeto en la
1351580	1357700	oración cuando arme, el sujeto es cuando, exactamente, y en los niños pequeños dormen,
1360700	1366000	los niños pequeños, todo el sintagmáintero sería el sujeto, y en cuán y los niños
1366000	1370800	dormen, cuán y los niños, todo eso que es un sintagmá coordinado y vamos a que
1370800	1378380	está formando dos formados por dos sintagmas, es el sujeto, en show dormo, cuál es yo, y en el
1378380	1385060	cuarto más grande dormen los niños, cuáles, uno dice en el cuarto más grande, otros
1385060	1391980	dicen los niños, bien, cuáles la respuesta correcta, claro, yo puedo describir esta
1391980	1395700	razión como los niños dormen en el cuarto más grande, y sigue teniendo perfectamente
1395700	1403340	en el mismo sentido, entonces efectivamente el sujeto es los niños en este caso. Una cosa que
1403340	1406740	es que abajo es que hay concordancia entre el sujeto y de verdad, o y esto es algo que es
1406740	1413700	interesante destacarlo. Miremos, por ejemplo, cuando dice cuán duerme, cuán es, bueno, es un
1413700	1418300	nombre que es de tercera persona de singular, entonces yo pongo un verbo que está también
1418300	1423060	en tercera persona de singular, duerme. En cambio, cuando yo tengo algo que está en plural,
1423060	1427140	como los niños pequeños, entonces tengo que poner un verbo que también está en plural,
1427140	1432420	que es duerme. Esto es algo parecido a lo que nos pasaba hace un rato cuando veíamos el nombre
1432420	1436700	y el determinante de un nombre en el mismo sin tagma, también tiene que concorar. También
1436700	1440620	tiene que pasar que si uno está en plural y el otro es en plural y si uno es femenino,
1440620	1445780	entonces tiene que ser femenino. Es algo parecido, los dos son casos de concordancia,
1445780	1449420	sólo que no se llama concordancia determinante nombre y no se llama concordancia su sujeto
1449420	1454860	verbo. Y bueno, vamos a ver que según la teoría en la que estamos, no se estamos basando
1454860	1462820	eso, está bien que pase y debería pasar en los dos casos. Bueno, entonces estamos hablando
1462820	1466260	de la concordancia de su sujeto y verbo. Tállaca también se cumple porque duerme es un
1466260	1471060	verbo que está en plural y los niños es el sujeto que está en plural.
1471060	1475500	Bien, ahí está la solución de esto. Juan es un nombre propio, lo niños pequeños, es un
1475500	1480060	grupo nominal, Juan y los niños son dos grupos nominales que están coordinados, yo es un
1480060	1483900	bron nombre y en el otro lado hablamos de que es un sujeto posto, es el mismo sujeto
1483900	1489660	que está antes, sólo que los crímos a la derecha. Bien, en la primera relación, ¿cuál es el
1489660	1497220	sujeto? El oración dormimos. Nosotros, o sea, el sujeto, digamos, no está en la oración,
1497220	1501900	se conoce como sujeto del inicio, o sujeto omitido, en español es valido, hacer eso porque en
1501900	1508620	realidad yo puedo inferir toda la información acerca del sujeto a partir del baro. El baro es un
1508620	1513340	baro que está en primera persona de plural, entonces yo puedo saber que ahí es como que hubiera
1513340	1518220	un pronombre en nosotros que no está escrito. En español es valido a ser eso, en inglés
1518220	1522460	no es valido a ser eso. Entonces, bueno, eso es una característica propia y una complejidad
1522460	1526900	propia en el análisis que tiene nuestro idioma que no tiene otros. El segundo, que no lo
1526900	1536420	dejen dormir pone furioso a Juan, ¿cuál es el sujeto? Juan. ¿Qué no lo que
1536420	1539860	indormir? Efectivamente, el sujeto de esta oración es una oración poco más rara que las
1539860	1544340	otras es la situación que no lo dejen dormir. Ahí se está describiendo una situación en la
1544340	1551020	cual Juan está siendo afectado, digamos, hay algo que le pone furioso y eso que le pone furioso
1551020	1556180	del sujeto y es que no lo dejen dormir. Esto no es un nombre, digamos, no es un sin tag manual
1556180	1561220	que no lo dejen dormir, sino que es una oración subordinada, es una oración entera que
1561220	1566900	está subordinada por la palabra que y en definitiva yo puedo usar eso como si fuera un sujeto.
1566900	1574620	Yo puedo usar eso en el lugar de un sin tag manual nominal para explicar que es una situación.
1574620	1578900	Entonces, en este caso, que no lo dejen dormir, esto es un sujeto, es un sujeto un poco
1578900	1583140	más raro y los que veíamos hasta ahora. Bien, en el lado ajo, le dérpulas noches de fundamental
1583140	1593140	para Juan. ¿Cuál es el sujeto? Le dérpulas noches, es un caso muy parecido a la anterior.
1593140	1596860	En este caso, ni siquiera es una oración, según nuestra definición, esto que está acá,
1596860	1601260	le dérpulas noches porque no tiene un vero con jugado. Decimos que es una oración defectiva
1601260	1605120	en realidad porque tiene un vero, o sea, es parecido una oración pero utilizo un vero
1605120	1608980	no con jugado. Y bueno, en este tipo de oraciones, siempre tienen que estar acompañadas
1608980	1613700	de como más, no pueden aparecer solas. Entonces, en este caso, el sujeto de vuelta
1613700	1618580	describiendo una situación y es una oración que está ahí que es le dérpulas noches.
1618580	1622460	Ahí están, bueno, en la solución a esto, la primera era la primera persona de plural,
1622460	1627300	o sea, nosotros, en el segundo de la oración subordinada, que no lo dejen dormir y en el
1627300	1634340	tercero es le dérpulas noches. Bueno, eso fue sujeto. Ahora vamos a ver lo que es un
1634340	1640140	objeto directo también conocido como complemento directo. En la oración, la maestra
1640140	1644660	recibió un regalo, un regalo es un constituyente de la oración y está actuando como
1644660	1653300	objeto directo. El sujeto de oración cual es, la maestra, bien. Normalmente, y esto es
1653300	1657740	caso prodotípicos, pero no se cumple todos los casos. Normalmente lo que pasa es que el sujeto
1657740	1665500	es la entidad que está realizando una acción y el objeto es la entidad que está recibiendo
1665500	1669900	esa acción o que está siendo modificada por esa acción. Eso es en el caso prodotípico.
