start	end	text
556440	558440	Entonces, buscó la clase que más simise lo de arriba
558440	560440	y ahí tenga un clasificador.
561440	562440	¿De acuerdo?
566440	567440	Es muy sencillo.
567440	568440	Tomo el todo lo va a tener un clasificador,
568440	570440	lo conocí en independiente.
571440	573440	Ahora, vamos a ver en algún ejemplo,
573440	575440	y voy a colar clase que maximiza.
576440	578440	El método nadie va a decir, funciona,
578440	579440	y sea muy bien,
579440	582440	como va a ser para un clasificador.
584440	585440	Y por poco a plata,
585440	586440	uno hace un clasificador,
586440	588440	como la gente que capaqueta le puede llamar
588440	590440	a y en la prensa.
591440	593440	Y ya venido,
594440	596440	yo no sé, cuando es el método de nadie va a decir,
596440	597440	me suena como los años 60,
597440	598440	si bien se va a ser el tema de baixa,
598440	599440	que es 1700,
599440	601440	pero
603440	604440	funciona muy bien,
604440	606440	como primera aproximación rápida,
606440	607440	es algo que uno puede usar,
607440	608440	nadie va a decir,
608440	609440	es sin mucho caro conciencia
609440	611440	y funciona en general muy bien.
615440	616440	En el método de nadie va a decir,
616440	619440	es aplicado a la clasificación de documentos.
621440	623440	Tienen la utilizada,
623440	624440	una de las formas de darloes,
624440	626440	utilizando lo que es una aproximación
626440	627440	vago sports.
628440	629440	Es de ejemplo,
629440	631440	es como el ejemplo cañónico de clasificación,
631440	633440	digamos, no es vago sports,
633440	634440	que es,
634440	635440	yo tengo todo esto,
635440	637440	que es un documento,
637440	639440	que tiene una estructura,
639440	641440	que tiene un orden entre las palabras,
641440	643440	que tiene una sintaxis,
643440	645440	que tiene una relación informada
645440	646440	con una sesmante,
646440	647440	que vamos a un lado caso,
647440	648440	nada,
648440	649440	de eso.
650440	652440	Y lo que hago solamente
652440	653440	es,
653440	655440	considero que esto es una bolsa de palabras,
657440	658440	la bolsa de seguridad,
658440	660440	la bolsa es un set,
660440	662440	pero que puede tener el elemento repetido.
662440	664440	La bolsa de palabras
664440	666440	y tengo el contigo
666440	669440	de cantidad de veces que una palabra aparece
669440	672440	en ese documento.
672440	676440	Mi representación del documento
676440	677440	es esto.
677440	680440	Mi fitur suen esto.
681440	682440	Entonces,
682440	685440	como hago clasificación,
685440	687440	esto fue lo que hubo en el laboratorio
687440	688440	y lo pasaba.
689440	691440	Entonces,
691440	693440	como se instancia en ahí vayes
693440	694440	el problema de clasificación,
694440	695440	el documento bueno,
696440	698440	las posiciones son todas las posiciones
698440	700440	que tengan el documento que quiero evaluar.
700440	701440	Yo quiero evaluar en la clase.
703440	704440	Bueno, quiero evaluar la clasión de documento
704440	706440	entonces tengo las posiciones que son todas
706440	708440	los toques que aparecen en cada palabra.
708440	710440	En el documento.
710440	711440	Sí.
717440	718440	Y la clase,
718440	719440	según ahí vayes,
719440	723440	es
723440	727440	la clase
727440	729440	que maximiza,
729440	731440	como comentar a lo que haga,
731440	733440	y con realidad es un contigo,
733440	735440	pero yo acabo ahí,
735440	737440	lo voy con la CBC.
737440	739440	Por eso es un bago fuerte.
743440	745440	En la posición y consino
745440	746440	todas las posiones posibles
746440	748440	como decía y,
748440	751440	la clase como la clase que maximiza
751440	755440	la probabilidad de cada palabra
755440	757440	que aparecen en el documento
757440	774440	La clase que hace más provable, considerando independencia, que esa palabra está en ese documento,
774440	781440	digamos, ¿no? La probabilidad de doblades su vida o sea. ¿Y cómo vamos para hacer eso? Y bueno,
781440	789440	para que a discular esos valores, para estimar esos valores, yo digo bueno, nuestros mejores estimadores
789440	793760	que este es correcto que decir nuestro estimador, nuestro mejor estimador de la clase, de la
793760	799800	probabilidad priori, de la probabilidad, estamos hablando de la probabilidad de la clase, si no tuviera
799800	807680	mala palabra, es decir, yo puedo tener una distribución, yo tengo dos documentos que son de
807680	812880	deporte o de música, vamos a poner que son exclusivos. La probabilidad de la clase es el número
812880	818840	de documentos, de deporte sobre el total, o sea, mi probabilidad priori, se abuela en el base,
818840	823400	no? Yo tengo una probabilidad priori que es lo que pienso antes de empezar a ver el documento, y
823400	828360	antes de ver el documento, yo puedo decir bueno, en 90% de los documentos son de deporte, entonces,
828360	835880	mi probabilidad a priori es 0, 9. ¿Y bueno? Es mucho más probable a priori que es un documento de
835880	841600	deporte, yo voy a ajustar esa probabilidad con la probabilidad de la palabra de cada uno,
841600	847760	bueno, entonces, yo estimo esa probabilidad priori con el número de clase de documentos, que tiene
847760	859360	la clase de video total de documentos. Y, similarmente, este estimo por contigo, la probabilidad
859360	867400	de cada palabra de la clase contando, del total de veces que aparecen todas las palabras en los
867400	872920	documentos, de esa clase, o sea, de todas las palabras que aparecen en los documentos, de
872920	881520	deportes, cuantas veces aparecen esa palabra de deporte, ¿no? Es una palabra común en un dominio
881520	889800	de deporte, ¿sesta? Y es lo que se pregunta. Y un típica a todas esas probabilidades, que
889800	894240	seguramente operativamente tengamos que usar lo harismo y sumar, porque si no no va a haber
894240	909400	muy chiquita, pero justamente lo mismo. ¿Sentiendes? ¿Por qué, en vez de usar esto, de usar esto?
909400	923600	¿Por qué tengo la selección?
923600	936720	¿Por qué tengo la selección?
936720	944280	¿Por qué no va a hacer esto? ¿Por qué tengo la selección?
944280	950080	La plaza, regregó uno a cada contador para no tener el problema de que si una de esta
950080	953080	probabilidad, lo mismo que no pasó con los enliagramas, si les una conocido, porque
953080	959840	lo mismo, si una de que se aprovella de hacer o se me cansella a toda la clase, la
959840	970080	clase va a ser cero. Entonces, para eso hacemos la plaza, hacemos el muffin, suavezado,
970080	975000	margandole uno a cada contador.
975000	984160	Por ejemplo, bueno, todo esto que yo estoy diciendo está en el capítulo 7, más o menos,
984160	988920	que es real, del capítulo 7 del libro de Martín y Juraki. El libro de Martín y Juraki
988920	993960	está en line, los capítulos nuevos. De hecho, todos los capítulos correspondiendo a clase que
993960	999800	hemos dado, están en line, yo realmente les recomiendo leerlo a su libro que está muy claro,
999800	1005200	no va a tener mucha más dificultad que lo que vemos en la clase. Por lo menos, no se
1005200	1006720	uno pierde perspectiva, ¿no?
1006720	1011180	Claro, pero, pero...
1011180	1013040	¿Qué le pasa?
1013040	1017340	¿Qué le haces en mi gira?
1017340	1024980	Y ahí pueden, ya hay algunos detalles más, que me parece muy interesante, si a ustedes les
1024980	1030320	interesa este momento. Bueno, supongo vamos con nosotros, queremos el cuerpo entre el
1030320	1035880	almiento que tenemos arriba, la población que está en arriba y con una categoría negativa
1035880	1043920	positivo, algún tipo, en este caso, estamos haciendo sentimientos análisis, es decir, analizar
1043920	1054480	si la percepción es positivo o negativa sobre un documento, en el cuerpo de los tweets,
1054480	1058760	hacíamos algo así, algo parecido, es decir, yo necesito saber si la clase del cuerpo
1058840	1065760	del Twitter de humor o no de no humor. Bueno, y ahí tenemos algunos que es ploridad
1065760	1071080	y otro positivo, y queremos saber qué pasa con predictador, with no originality.
1071080	1080800	Entonces, la progilia priori de la clase cual es, y es, en total de documentos, hay
1080800	1087480	unos dos tres, cuatro, cinco de los cuales tres son negativas y dos son positivas, o sea,
1087480	1094000	el que está son nuestra progilia priori. Y luego entramos a buscar la progilia de cada
1094000	1103160	palabra, la progilia de predictador dado que en la clase es negativa, es uno que es la ocurrencia
1103160	1110800	de predictador, el predictador solo aparece en la segunda oración y en un contexto negativo.
1111800	1119760	Entonces, acaba uno y ya cada tenemos el más ainte para normalizar el para la plaza,
1119760	1125200	sea uno más uno y 14, que es el total de palabra, más ainte. 14 y si el total de palabra diferente,
1125200	1127380	¿dóngono?
1127380	1131720	No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.
1131720	1137320	De las palabras diferentes, de las palabras, como fácil es verloca.
1138280	1140280	Si, en la clase, ¿no?
1140280	1141160	De la clase.
1141160	1142040	De la clase.
1142040	1144440	La gente va a la hora que hay en la clase.
1144440	1146640	No, no, no son diferentes, son todas.
1146640	1149640	De el total de palabra que hay, ¿go contar?
1149640	1154440	Positivo, 1, 2, 3, 4, 5, 6, 7, 8, 9.
1154440	1158280	No, son todas, porque acá yo estoy considerando toda la ocurrencia.
1158280	1162280	Es una de las cosas que se le critican, ahí vayas, es general, es eso, que si yo repito
1162280	1169680	muchas veces algo, le sumo probabilidad, que a veces no es lo que se quede.
1169680	1174000	Se le atributos que reiteran cosas, es como que están muy relacionados y no están
1174000	1175720	aportando información.
1175720	1181040	Bueno, no, entonces, acá toda la probabilidad es la diferente de palabras.
1181040	1183920	Fíjense, bueno, ahora no fíjame un ejemplo.
1183920	1185240	¿Cuál es la probabilidad es?
1185240	1191160	Es nuestra, es como entrenamos, no es troblasificador, esencialmente.
1191160	1194840	Bueno, es decir, la partida del golpe de entrenamiento es yo, calcula esta probabilidad
1194840	1197280	de lo que estoy haciendo, es entrenar.
1197280	1203640	Como ustedes son cuentas muy sencillas, me hacer, y la significador no iba a ir a ventaja
1203640	1207280	que tiene, es muy rápido, muy muy rápido.
1207280	1213760	Tanto para entrenar, como para evaluar, entonces cuando uno quiere acercarse un problema
1213760	1218640	y ver, ¿qué es tan difícil, les va a explicar un cuerpo de humor?
1218640	1227280	Entonces, se le arrima con un método de esto, que lo entrenando patadas, y más o menos
1227280	1233760	tienen una idea, ahí se ha mirado que el pude clasificar el 75-80% de los, bueno, es un problema
1233760	1239920	que tiene para mejorar un poco, tampoco es que es horrible de difícil, ¿no?
1239920	1244520	Y luego sí empieza a afinar, a ajustar para metro, a cambiar el método, capaz que le meto
1244520	1249640	en una regal edad, todo el método en una regna uronada que está, una semana entrenando,
1249640	1254880	pero con esto, es tiene una primera aproximación por lo menos, ahí se alcanza, pasaleen
1254880	1260840	los médicos, porque depende de la tarea que estamos, bueno, pero qué pasa, entonces
1260840	1267120	yo como un clasifico, y bueno, si la palabra es prevista o el buen no originality, yo tengo
1267120	1272280	la probabilidad de la operación de la categoría negativa por la proviación de categoría negativa,
1272280	1281280	así que es 3-5, por la diferente probabilidad es de la palabra que aparece en la categoría
1281280	1290560	negativa, si se fíjara acá a todo un nuevo, porque no aparecía, y acá fíjense que,
1290560	1311800	bueno, que originality es una palabra entinando a positivo, es uno sobre 29, contra uno
1311800	1319120	sobre 34, o sea que está mejor en la positiva en la negativa, porque aparecía en
1319120	1324520	un contexto positivo, realmente, el problema que tienen no adelante, que es uno de los problemas
1324520	1331240	que ahora vamos a ver, pero de todos los modos multiplicando las provididades de cada palabra
1331240	1341160	si la que es más probable que sea negativa, y porque dice predictable, seguramente, porque
1341160	1355160	dice no, en realidad esto es nambar crunching, no es porque hay un motivo, uno de la aplicación
1355160	1362200	es un simple posteriore en esta cosa, bueno, paso de esto, pero realidad esto es lo visos cuentas,
1362520	1376280	es cierto, es cierto, si nosotros queremos hacer sentimentanálisis, para el caso particular
1376280	1381440	de la significación de documentos que se llama sentimentanálisis, que es ver la impresión
1381440	1390400	respecto a algo, en un documento, hay algunas reglas que permiten mejorar la performance, el
1390400	1394240	lo mismo, es exactamente lo mismo, las clases son las mismas, pero se puede hacer alguna
1394240	1400720	modificación, por ejemplo, no contar muy tible su ocurrencia en la palabra en lo mismo documento,
1400720	1405440	esto que yo les decía hoy, cuento una vez sola, y se decía muy, muy linda presión, linda
1405440	1412440	linda cuando no hay sola, eso se llama vina, vina, vina y valles, el manejo de la negación
1412440	1423640	es todo un tema, el manejo de la negación, y una aproximación muy sencilla, muy naípero
1423640	1429240	que mejora la cosa pues, bueno, yo a todo lo que dice después de lo que las vi con
1429240	1436320	no como el like sino como not like, vendon a palabra la nueva. Podría llegar a ser
1436320	1440840	alguna cosa un poco más elaborada si tuviera un parcer, porque si yo tengo un parcer, tengo
1440840	1446240	el árbol y tengo una rama que dice no, todo lo que hay abajo, entonces yo sé la
1446240	1451400	alcance de no, ahí voy, pero lo más tan como hacer el parcín, pero si yo le agrevo información
1451400	1461800	de parcín, la cosa puede mejorar, de parcín vamos a hablar la semana que viene, pero yo
1461800	1470200	diría que al me acordar que había el final de esto, del parcín, esta, pero esta es una
1470200	1475600	primera aproximación, tendría que crear una palabra nueva ahí, y ahora el like se cuenta
1475600	1481360	como no es like, es muy naípero, porque dice todo lo que está después de vida, pero podría
1481360	1488400	ver otras cosas en el medio, no, no es tan sencillo, digamos, la relación es más complicada,
1488400	1496160	no creo que pienses que hay un que ahí con la relación subordinada, pues es el más complejo
1496160	1502080	porque esto, pero está, no arrimamos, y otra aproximación por supuesto es usar lo que se
1502080	1508720	ama en lexico en el sentimiento, que son listas de palabras positivas y listas de
1508720	1514280	palabras nativas, tengo una lista de recolectas, sí, en el caso de lo que están
1514420	1518220	hablando como se dio en la palabra nueva ¿no?
1518220	1519980	A continuación había actos en este tipo, ¿por qué?
1519980	1523760	es que se consciousness, plampa Foreignería,我想 un decir a este término Ros UN ultimately...
1523760	1532120	Entonces sí claro claro claro, les tomé sus proponas en todo tipo de Oliver
1532120	1540740	que supone cómo tiene un gran volumen, si lo conocimos sí que él la será capturar algo
1540740	1549740	a partir de muchas sucurrencias, pero sí, si no parece, si tenés cero, él es la misma pató.
1553740	1556740	En el léxico, entonces, vuelvo a hacer esa agregar, en tu clasificador,
1556740	1559740	simplemente en una flitur que dice la cantidad para leer en un léxico positivo
1559740	1561740	y la cantidad para leer en un léxico negativo.
1561740	1565740	Es decir, tiene tres palabras negativas, es un xx.
1565740	1569740	En demás, uno y aquí se animado, son dos atributos, lo más.
1569740	1574740	Y la cantidad para leer en un léxico negativo, le averiguo dos atributos que,
1574740	1579740	si recordamos la clase basada, van a aseguramente estar más correl relacionado con la clase
1579740	1583740	y no van a poder dar una pista de su comportamiento.
1583740	1588740	Sin llegar a hacer un método de regla que dice, bueno, el que tiene más palabra positivo haga
1588740	1594740	porque juega en todas, intervienen muy, muy mucho en la clasificación.
1594740	1604740	Otro ejemplo, ¿cómo puedo hacer para calcular un tag de partos pitch?
1604740	1608740	Si tengo la palabra y los postáis de las palabras anterior y siguientes.
1608740	1610740	Y bueno, es la misma forma, ¿no?
1610740	1613740	La probabilidad es que es un objetivo, nada que la anterior es un determinante.
1613740	1617740	El siguiente es un hombre y la palabra es blanco.
1617740	1623740	Es la probabilidad de que la clase es un objetivo a priori.
1623740	1625740	Entonces, lo hago por contigo.
1625740	1629740	La probabilidad de que una palabra hacia blanco, como más objetivo,
1629740	1632740	es que de todas las veces que hubo blanco cuántas veces.
1632740	1635740	Y entonces, de todos los objetivos cualquiera blanco,
1638740	1643740	cuántas veces pasó que antes de una objetivo hubieron determinante
1643740	1649740	por la probabilidad de que el siguiente sea un hombre si este es un objetivo.
1649740	1654740	Si simplemente hago contigo toda la vez y que aparecieron cosas antes.
1654740	1658740	Y las cosieras independientes de ellas, lo cual sabemos que no es cierto.
1658740	1663740	Pero es lo que es lo que puedo computar.
1665740	1670740	Y bueno, como yo tengo calculando la probabilidad conjunta de esto,
1670740	1674740	podría llegar a general ejemplos con la distribución calculada.
1674740	1678740	Es un me puede ser útil para hacer generación de texto.
1678740	1680740	Todo esto me permiten.
1680740	1684740	Por ejemplo, de negra más, me permiten generar también texto.
1684740	1690740	Es la forma que hacen los generadores que hacen escriben parecido a alguien de agua.
1692740	1695740	Bueno, a la tacada, los métodos generativos que son listos,
1695740	1697740	como nadie vaya.
1697740	1700740	Un método generativo es decir que busca una distribución de todas las clases,
1700740	1705740	prueba todas las clases y computa la distribución conjunta con los atributos.
1706740	1709740	Los métodos discriminativos son un poco diferentes,
1709740	1711740	porque en lugar de...
1715740	1717740	en lugar de que hay culas la probabilidad de...
1717740	1719740	de la conjunta y, bueno, no de todo el ejemplo,
1719740	1721740	cuál de los dos es mejor.
1721740	1724740	¿Cuál es que la sí es mejor para este ejemplo?
1724740	1727740	Sin tratar de modelar todas las clases posible.
1728740	1729740	Sí.
1729740	1732740	Es decir, no elamos directamente la proye,
1732740	1736740	butrato intento modelar directamente la probabilidad condicional.
1736740	1739740	La probabilidad de la clases de agua los atributos.
1739740	1741740	Sí.
1744740	1745740	Voy derecho a eso,
1745740	1747740	¿qué es más probable de todo el atributo?
1747740	1748740	Nada más.
1751740	1753740	Y hay varias aproximaciones,
1753740	1758740	algunas que son propiedades como entropía máxima y otra no.
1758740	1760740	A ver, hay ese pre-perceptor,
1760740	1762740	un soporte de tomasino, ahora vamos a ver.
1762740	1765740	No, vamos a ver la definición de soporte de tomasino.
1769740	1771740	Pero lo esencialmente lo que te dije en el bueno,
1771740	1772740	esto está detallado.
1775740	1777740	Si yo tengo estos puntos así,
1780740	1782740	entreno,
1783740	1787740	y te digo, bueno, este punto está del lado de los容易.
1789740	1792740	No sé qué tan del lado está de nosotros,
1793740	1795740	de los estos mis probabilistas, por ejemplo.
1799740	1800740	O puedo hacer lo probabilista,
1800740	1802740	pero igual lo único, respondo a la calle que le gusta.
1804740	1806740	Entonces, vamos a ver uno,
1806740	1808740	que es el modelo entropía máxima,
1809740	1811740	que es como lo que vamos a ver,
1811740	1815740	es como la versión discriminativa del método de...
1815740	1816740	de...
1821740	1824740	O también conocí como regresión multinomía logística,
1824740	1826740	que vamos a ver por qué se llama así.
1826740	1829740	Y son modelos, lo geniales para clasificaciones,
1829740	1830740	y yo quiero la clase.
1830740	1832740	Si tengo una serie de tributos,
1835740	1836740	hago.
1838740	1841740	Y ahora vamos a ver qué se está, ¿no?
1848740	1850740	E, ahora vamos a ver qué se está, ¿no?
1852740	1853740	FSUI.
1857740	1858740	Son las fiturs.
1860740	1863740	Son como un indicador de alguna...
1864740	1867740	Son fiturs de... a partir de los atributos.
1867740	1869740	Ahora vamos a ver cómo lo abrimos.
1869740	1871740	Está, pero son derivadas de estos atributos.
1873740	1875740	Los doble mis son los pesos,
1875740	1878740	una serie de pesos que yo voy a intentar calcular.
1880740	1881740	Son los pesos de mi modelo,
1881740	1886740	lo que yo voy a entrenar a aprender son los pesos de mi modelo.
1890740	1891740	Y este es el producto,
1891740	1893740	el dot-product de ambos.
1893740	1896740	Es decir, esto va a ser doble v1,
1896740	1899740	por f1, más doble v2, por f2,
1899740	1902740	más doble v3, por f3, etcétera.
1902740	1904740	Acuerda, entonces yo,
1904740	1905740	la fituresta,
1907740	1909740	que según mi ejemplo, cuando yo voy a llevar,
1909740	1911740	según mi ejemplo, esto va a leer algo,
1911740	1913740	lo multiplico por un número fijo,
1920740	1922740	que va a depender de lo que yo entrené,
1922740	1925740	es decir, lo que yo quiero aprender es doble,
1925740	1926740	¿te acuerdo?
1930740	1933740	Eso elevó a la suma de eso ahora,
1933740	1934740	¿por qué?
1935740	1938740	Y esta seta y la simplemente,
1938740	1940740	un factor de normalización.
1942740	1944740	Es decir,
1944740	1946740	de todos los doble v,
1946740	1948740	surgí que tengo,
1949740	1952740	esto no necesariamente de generar una distribución de probabilidad.
1952740	1953740	Entonces,
1953740	1956740	este seta es como la suma de todos los casos posible.
1957740	1959740	Para llevarlo a una probabilidad,
1959740	1961740	a que me des la suma de uno,
1961740	1962740	a que yo calada,
1962740	1963740	a una clase de atrás,
1963740	1964740	generalizado,
1964740	1966740	y salga a la famosa seta,
1966740	1968740	que parece una pavada,
1968740	1969740	pero es lo más difícil de computar,
1969740	1970740	porque yo tengo que calcular este valor
1970740	1972740	para todos los attributeos posible
1972740	1973740	para que me de una distribución.
1973740	1976740	Entonces,
1976740	1978740	lo modelo de entropía máxima,
1978740	1980740	calcula en la probabilidad de la clase
1980740	1981740	utilizando esta forma,
1981740	1982740	pero no hay por qué.
1986740	1988740	Pero antes vamos a leer de otra cosa,
1988740	1990740	para llegar a eso,
1990740	1992740	y es de regresión lindial.
1992740	1993740	Un problema de regresión lindial,
1993740	1994740	que era lo que yo le decía hoy,
1994740	1996740	es cuando uno intenta,
1996740	1997740	lo problema de regresión
1997740	1999740	y cuando uno intenta que el culiar un valor,
1999740	2000740	de algo valor real,
2000740	2001740	valor real.
2001740	2003740	Si.
2003740	2005740	Entonces, yo,
2005740	2007740	si yo quiero saber,
2007740	2010740	supongo que yo,
2010740	2014740	tengo estos puntos,
2014740	2016740	acá.
2016740	2018740	Si.
2018740	2021740	Cuando yo goreleció lindial,
2021740	2024740	lo que hago es trasar,
2024740	2026740	buscar una...
2026740	2031740	lindia,
2031740	2036740	que re que se impare los ejemplos.
2036740	2040740	Eso esencialmente ese.
2040740	2042740	Si esto es...
