start	end	text
843440	848720	cadena de edificaciones, a partir de ese, si tiene, y no solo eso si no no voy a
848720	857560	venir, yo le voy a hacer una cadena de edificaciones, bueno, y si yo tengo una
857560	866080	dramática, cuando me da una razón nueva, yo puedo decir si esa dramática genera
866080	872320	a otro regono, se se puede hablar de la reforma, a la ocasión del edifico, y ese es el
872320	876560	problema el parcer, yo tengo una herramienta, tengo un entado, tengo que volver a la
876560	880080	serie de estructural, eso es muy parecido, lo que vimos en la florografía, de
880080	884280	todo lo que estamos actuales, y si se acuerdan, ahí lo parlamos en un parcer
884280	890400	en un parcer en un parcer en un parcer en un parcer en un parcer en un parcer en la
890400	903200	forma de vaci cinta, bueno, y que en el mismo, yo puedo decir, tengo una
903200	914120	herramienta, si yo tengo solo la edificación, a ese, y si no, quiero que voy a
914120	929160	volver a mirar, bueno, yo tengo que ir todo, y la herramienta es la variación de
929160	936240	edificación, y con un total terminal, y si se hay ver, lo terminales son terminales,
936240	942240	precisamente por la parte de ellos, es muy genial, así que termino mi derivación, y si
942240	948200	es el simbolincia, y a verle es solo, mas solo a ver la herramienta, yo puedo decir, a partir
948200	954720	de ese, puedo decir, una o a ese, entonces, yo bonito que voy a mirar, se acuerdan
954720	960920	y con el otro, ¿qué es mi orgullo?
960920	965960	A la idea de la idea de la idea de la idea, porque porque yo puedo hacer, con ese, yo puedo
965960	976960	ser acá, y si ver, mucicando, si le la están regresas, lo voy a ser acá, con ese
976960	985760	de la idea de domånga y la pena ese, la idea de la idea de ver qué acta a bebé, y
985760	990860	mi les voy a decir, formo de qué tribe han pasado, es la lo que él le ofende,
990860	997180	Pero igual es, así como lo dejo a ferramular, lo dejo a ferramular, lo dejo a ferramular,
997660	1000420	es fue una farthería de suере que le había que hacerlo esto con el speakmario en el otrojack,
1000580	1003500	luego recordé una vez que tu él tiene,
1003700	1007200	pero en el caso de lo cual es un GobiernoP dilảar ellos de esa himada,
1009700	1012700	hay algún tipo de lengua hace que tienes cosas como lo de...
1013700	1017740	yo tengo que ver si quedo irgendetemas porque Excellenta,
1021300	1024540	son de la forma, Hills?
1024540	1028580	y luego tiene que repetirse algo que está, y primero en esto es la relación a lo que primero
1028580	1033540	es como de la forma donde le veo de lo que han repetido a verse a la estructura,
1033540	1039900	y lo ni los, y la negoza de la llamación, no se puede reconocer una área con la
1039900	1045380	nativa y de los contextos, uno de los diversinos de la era una avalía, y le dice que
1045380	1050700	te quedaba de ser usada, es imposible de criticar, a través de una incintación
1050700	1055940	de los orgulleros, los orgulleros de un mínimo a una comunicada, y a pues tiene que
1055940	1064260	lo casos de lenguaje natural, donde no se puede reconocer de contexto, es un muy orgullo,
1064260	1068420	que en realidad se puede, pero a lo que hemos dado, pero a lo que hemos dado, pero a lo que
1068420	1077420	hemos dado, una era mática libre de contexto es un dispositivo generador, o sea yo a partir
1077420	1082340	de mi símbolo inicial, puedo generar todas las tiras de mi lenguaje, yo puedo generar cosas,
1082340	1085780	o sea que yo tengo una era mática libre, a pesar de generar relación, puedo pesar de generar
1085780	1091540	relación, y el concepto de derivación es este que decíamos hoy, el lenguaje generado
1091540	1101940	por una era mática es el conjunto de tiras que se deriva en la partida de ese, siendo
1101940	1109380	esto una especie de clausura transitiva de las reglas, y siendo doblevela tiras
1109380	1114420	terminales, o sea, si yo puedo aplicar una serie de reglas, a una tira, esa tira va a ser
1114420	1122940	reconocida por mi lengua, por ejemplo, si yo tengo esos grupos nominales sencillos, puedo
1122940	1128660	intentar construir una gramática, o sea, ahora lo que sigue, lo que vamos a tratar ahora
1128660	1135020	es de construir gramáticas, sencillas para el idioma, pañol, entonces vamos a empezar
1135020	1142780	por la gramática libre de contexto para un grupo nominal, entonces el avión que es lo que
1142780	1153340	tiene, tiene un determinante, y después que viene, qué clase va a categorizar, recuerden,
1153340	1156540	nosotros cogeamos la sintasia y se hicimos postaí, no, se le pusimos la categoría
1156540	1168260	para matigar, bueno vamos a hacerle postaí, el avión que es, es un nombre exacto, un determinante
1168260	1180540	perro, nombre, Andalus, adjetivo, y parís, es un nombre, no me propia, vamos a ir
1180540	1188180	a seguir, entonces yo quiero algo que haga esto, entonces yo puedo decir una gramática
1188180	1197380	un grupo nominal es un determinante, seguido un nombre o un determinante, seguido un nombre
1197380	1216380	y un agetivo o un nombre propia, no, ahí tengo mi gramática para los grupos nominales y
1216380	1223660	tengo que definir la gramática y tengo al final definir el lexico, decir bueno, el grupo nominal
1223660	1230660	es un determinante, es un, la, todo lo determinante, nombre son avión perrocete, agetivo,
1230660	1241300	es Andalus, y es joblada, qué grupo nominal es pojera, yocolita gramática, además de los
1241300	1253480	que vimos, pojera un perroandalus, qué más pojera, la perro viejo, pojera el un
1253480	1262780	de la, no, y un andalus perro tampoco, porque el orden importa, acá tramo a ver uno de los
1262780	1270140	problemas, que tiene la gramática libre con texto y es que no permiten decir, edificar
1270140	1275640	que la tritica comunes, decir, no permiten decir este determinante tiene el mismo genero
1275640	1281200	que este nombre, es un problema que tienen, ahora vamos a ver algún detache más, porque
1281200	1287120	tiene la gramática libre con texto y qué sí levantable no es forma de solucionarlo fácilmente,
1287120	1292660	decir, hay otras gramáticas, otras formalismos que son más ricos en ese sentido, pero son
1292660	1301980	más difíciles computar también, símbolo termina y no termina el el lexico, es parte
1301980	1308480	de la gramática, sin lexico, no es la gramática, así formalmente, mis terminales
1308480	1316480	en esto, por supuesto cuando yo trabajo en inducir esto, por ejemplo, a partir de
1316480	1322800	datos, solo yo solo he tratado de consumir la gramática, y que puede si se perroga
1322800	1334560	esto no me importa, es decir, hay el genel lexico, bueno esto no vamos a entrar en detalle,
1334560	1338480	las las gramáticas libre con texto aparecen en la lengua de aprobación, en la teoría
1338480	1344480	que esto ya lo vieron entre las guajas, vamos a ver, vamos a ver este ejercicio que dice,
1344480	1348480	bueno vamos a identificar lo grupo nominal y contenido en el texto de clivir una gramática,
1348480	1363960	el grupo nominal tenemos ahí, monten,
1363960	1390080	el brazo o ajo el brazo,
1390960	1416360	¿qué vas ?
1416360	1443480	ay
1443480	1444480	y
1444480	1454480	¿Qué vas? ¿Qué tal deja este y este, ¿no? ¿Qué vas?
1454480	1464480	¿De terminante nombre? ¿De terminante nombre? ¿Eso cuál es? ¿O reto?
1464480	1472480	¿De terminante nombre de propios?
1472480	1479480	¿De terminante nombre? ¿Sí?
1492480	1501480	¿Puedo me baja en la nota en la evaluación el uso de los materiales? ¿Sí? ¿Qué más?
1501480	1509480	¿De terminante nombre nombre propio bien?
1512480	1521480	¿Perdón? ¿Cuál era ella? ¿De terminante?
1521480	1530480	¿De terminante? ¿De terminante nombre?
1531480	1547480	¿Y qué vas? ¿Y este que es un determinante?
1547480	1554480	¿Aduero yo, alje tío?
1554480	1563480	¿Nombre? ¿Me heo?
1563480	1569480	¿No, no, no, no, no. No tengo forma, es que me ha retuido.
1577480	1582480	Bueno, estamos bastante bien, ¿no?
1582480	1590480	Esto es lo que hicimos nosotros fue, lo que hace muchas veces, ahora vamos a lo que cuando se induce un árbol a partir del teto.
1590480	1593480	Yo acá tengo que, yo puedo hacer alguna cosa, ¿no?
1593480	1595480	Hay alguna cosa más.
1595480	1602480	Por ejemplo, ¿qué pasa con abusivamente sobre saliente?
1608480	1612480	Y con recién nacido.
1614480	1616480	Son, claro, puede ser un grupo, ¿no?
1616480	1620480	De hecho son grupos adverbiales.
1620480	1627480	Acá me puedo haber visto que yo acá me puedo equivocar, porque no soy un especialista en este grupo y cozo.
1627480	1632480	Uno en el empresamiento del Magenatural tiene los perfiles más lingüísticos,
1632480	1636480	que son los que conocen más del dominio y los que conocen más de los algorithms.
1636480	1639480	Yo definitivamente estoy del lado de los agrimos,
1639480	1642480	más bien por ignorancia de los otros que por conocimiento de esto.
1642480	1644480	Entonces, esto es un grupo adverbial.
1644480	1650480	He aprendido bastante escuchando a gente que sabe más como allá de la por ejemplo.
1650480	1655480	Entonces, podría llegar al maro, hay un grupo acá abajo,
1655480	1658480	que sea al vervi objetivo.
1658480	1661480	Y acá le pongo un grupo adverbial.
1662480	1668480	Y acá para que, como determinante nombre,
1668480	1671480	he de hecho, no sólo no parece muchas veces, sino que es un grupo nominal.
1671480	1675480	Entonces, yo podría llegar a poner acá un grupo nominal.
1675480	1678480	Aquí y acá.
1682480	1684480	Pero también podría no hacerlo.
1684480	1688480	Lo quiero decir es que hay mucha forma de elaborar una aramática.
1688480	1693480	Uno cuando el trabajo y armado una gramática es en general muy artesanal,
1693480	1700480	digamos muy especialistas, que se hace a mano tradicionalmente.
1700480	1705480	Ahora podemos ver que se puede también inferir de a partir de datos.
1705480	1711480	Bueno, lo identificamos al milado, lo no lo pusimos, ¿no?
1712480	1718480	Y, en general, en sí mismo, es un grupo nominal.
1720480	1725480	Entonces, bueno, acá llegamos a algo que es un grupo nominal, es un nombre.
1728480	1733480	Fíjense que lo haremos un poco diferente a lo que es un grupo nominal, es un nombre,
1733480	1736480	un hombre propio en determinante y un nombre.
1736480	1740480	Fíjense que, si yo defino grupo nominal, sólo como determinante y nombre,
1740480	1745480	sólo como grupo nominal no funciona.
1745480	1748480	Si nosotros no admitíamos, no hombre, sólo como un imulvía,
1748480	1750480	ya sí, lo admitó.
1750480	1754480	¿Por qué, porque lo va a utilizar con el título de ingeniero?
1754480	1757480	El grupo nominal también puede ser un determinante
1757480	1761480	un grupo de objetivo al y el nombre, ahí, acá pegamos bien.
1761480	1763480	No, al dijímo grupo de verdad, al ver lo que me llogue,
1763480	1767480	era grupo de objetivo al porque el núcleo de grupo es una objetivo,
1767480	1769480	no es una verdad.
1769480	1774480	Pero, o sea, siempre califican a los objetivos.
1774480	1782480	Bueno, y fíjense que acá es este interesante, es un grupo nominal,
1782480	1786480	es otro grupo nominal con un grupo preposicional.
1786480	1790480	El grupo preposicional, en este caso, es que yo no lo vimos,
1790480	1795480	que es el, ah, pues no se llama analizarlo, en de ingeniero.
1796480	1800480	Un título de ingeniero, es un grupo que está
1800480	1807480	inducido por una preposición que es de y un grupo nominal.
1807480	1813480	No sólo puede decir además, de ingeniero, sino de el perro casi gelo.
1813480	1815480	cualquier cosa que acá tengo un grupo nominal.
1815480	1818480	Entonces, ¿qué? Porque esto está mejor hecho que esto,
1818480	1822480	porque esto está muy pegado a lo que vimos, como ejemplo,
1822480	1825480	de ingeniero. El objetivo, al diseño de la gramatía,
1825480	1829480	que sea lo más genérica posible, sin que tampoco sobregenere.
1829480	1831480	Es un problema que siempre tenemos en la gramatía, ¿no?
1831480	1834480	Es decir, tratamos de que ingenieres lo más posible,
1834480	1838480	pero además queremos que no generes cosas que no son sintéticamente
1838480	1840480	valia.
1840480	1845480	Bueno, y al rexico son las palabras que encontramos por ahí.
1845480	1852480	Afué, nuestro unidad de análisis para el, para el,
1852480	1854480	el asintérisis de la oración.
1854480	1858480	Nosotros, en el análisis, nunca vamos más en el,
1858480	1861480	en el, en el asintáctico, nunca vamos más allá de la oración.
1861480	1865480	Luego, después, una analiza, tienen analiza el discurso y ver
1865480	1867480	como una oración de ese día en con otras, porque,
1867480	1871480	si yo digo, fui a la casa de mi mamá,
1871480	1876480	le regale un, un, un caramelos, el ley,
1876480	1879480	refiere algo que no está dentro de mi oración.
1879480	1883480	Eso lo resuelve de análisis de discurso y homonas, una, a náfora.
1883480	1886480	Pero, en esto, en esto que estamos acá, en la asintáctica,
1886480	1889480	lo que uno hace es analizar la oración como una unidad,
1889480	1892480	separada del resto.
1892480	1895480	Y hay diferentes tipo de oraciones que son niza que están ahí,
1895480	1897480	y que yo tengo que analizar las a todas.
1897480	1900480	Y que en el nosotros vamos a hablar de, a saber activa,
1900480	1904480	pero podemos aplicarlas de eso a toda ese imporneo.
1904480	1908480	Entonces, vamos a hablar de oraciones de al saber activa que son niza que están ahí,
1908480	1909480	¿no?
1909480	1912480	Lo tipo de oración,
1912480	1915480	una oración es, es, es una estructura ni a,
1915480	1917480	a nueva, por un verbo.
1917480	1922480	Entonces, una oración siempre tiene un verbo.
1922480	1925480	Sí.
1925480	1928480	Si no, no es oración, por lo menos cuando yo fieclase de pañol,
1928480	1930480	uno era la definición que había.
1930480	1932480	Si no, no es conciere una oración.
1932480	1936480	Lo cual no quiere decir que para nosotros no puedas tener una estructura,
1936480	1940480	pero en general, uno va a tener una oración y vamos a suponer eso.
1942480	1946480	Y ahí tenemos una oración de las diferentes formas de oraciones
1946480	1950480	a ser activa, a algunas formas de oraciones de oraciones de oraciones
1950480	1951480	en algunas aserativas que tenemos.
1951480	1954240	Por ejemplo, los niños juegan, está compuesto.
1954240	1957480	Por un grupo no es marginal y un grupo global que solo tiene a el lugar.
1957480	1961480	Julio vendela a casa, compré un libro de Centálico.
1961480	1965480	Fíjense que es un grupo global, solamente.
1965480	1969480	Hay sujeto, eso, que no apareeces.
1969480	1972480	Fíjense que el grupo global siempre está niado, obviamente,
1972480	1973480	por un barbo.
1973480	1977480	Compre un libro en la liberaria.
1977480	1985200	en interpelación, permanece, incierto, el hombre, el son el grupo principales. Ahora, ¿Qué
1985200	1992480	pasa con un compré un libro de sintaxis? No tiene algo adentro con un libro de
1992480	2004160	sintaxis. No en realidad es su grupo nominal, un libro de sintaxis es un… Bueno,
2004240	2007880	este… verdad, tiene un grupo nominal que adentro a sube, tiene un grupo proposicionado.
2007880	2014840	Vamos bien. Y lo mismo pasa con un compré un libro en la librería. No? Una estructura
2014840	2024640	muy parecida. Y así en los demás casos. Y de hecho hay los marcamos, ¿no? Los niños juegan
2024640	2031240	julio vende la casa, compré un libro de sintaxis, compré un libro en la librería. Y
2031240	2042960	lo que no. No, yo puedo ir, es muy interesante. Yo puedo ir, debería tener un nivel más,
2042960	2051320	bueno, ahí no no marqué yo. En asunto, esa… esa… esa es el gran problema que tiene
2051320	2061680	los parsas, siempre. Lo que se llama, pipía touch, se llama que es… este grupo proposicionado
2061680	2068120	está asociado al verbo. Y acá, el grupo proposión que no está marcado, pero existen que
2068120	2075040	es de sintaxis, está asociado al… al… al… el sustantivo. Distinguir entre esos dos
2075040	2080120	casos en gran problema que tienen los parsas. Si ustedes miran, resulta un parser, una
2080120	2086600	analizador, la mayoría de los errores de comete, es ese problema que se llama pipí, pipí por
2086600	2094440	preposición al frente a touch. Es decir, a quién se le pega en el árbol de parsin, el grupo
2094440	2098040	proposional, porque acá, lo que nosotros podemos ver, lo represent… esa es una forma,
2098040	2103400	lo que tenemos el pisarón es una… la pantalla es una forma de representar la estructura,
2103400	2108000	como una cosa de parentes y añadida, ¿no? También no puedo representar por un árbol. Yo
2108000	2121960	puedo decir, una oración es un grupo… acá, ¿no? Un grupo verbal. Sí, que tiene un verbo
2121960	2131080	y un grupo nominal. En ese caso. Sí, de acuerdo. Y además, el grupo nominal dijimos que tiene
2131080	2140320	otro grupo nominal, un libro y un grupo profesional. Vamos, claro. Pero, alternativamente,
2140320	2152280	si esto lo puedo ver como una oración que tiene un verbo, un grupo nominal. Perdón,
2152280	2159440	una oración, que es un grupo verbal, que es un verbo, un grupo nominal y un grupo
2159440	2168400	profesional. Sí, que es el caso, compré un libro en la librería. Fíjense que la única
2168400	2176680	diferencia entre estos dos árboles es que este jeprep que es un pipí está a touchado
2176680	2181360	de grupo nominal y en este caso está touchado de grupo global. Es decir, que era un problema
2181360	2193240	del parci, porque es muy difícil de estirmer. A partir de la del ejemplo, yo hay es porque
2193240	2198800	sé que ese comporta diferente que es en referido al libro, pero no es en síllo, digamos,
2198800	2204120	de termina por la estructura muy similar. Y yo perfectamente, además, eso es otra cosa que
2204120	2211920	la sintasia no resuelve. Perfectamente, podrían realizar un libro de sintaxis. O sea, podrían
2211920	2216600	realizar esto como esto, como esto, como esto, esa mibo, la oración es a mibo, yo
2216600	2224520	puede tener el famoso vía un carpíncio con el telescopio. Es decir, el caso, yo no sé
2224520	2228800	si el telescopio tengo yo, lo tiene carpíncio, puedo entenderlo de la dos forma, necesito
2228800	2239560	más información para resolverlo. Bueno, ahí tenemos un esbozo de arreglas para
2239560	2247920	operaciones aséberativas, ¿no? Y esta es la mejor aproximación, primera aproximación.
2247920	2254480	Una oración es un grupo nominal y un grupo global, el perrosalio corriendo o solo un grupo
2254480	2259200	global, el barco rípo, la frase, se depende lo que vimos antes. Eso es el análisis
2259200	2262880	que se hace, el que hace en el linguista para generar la gramática, es decir, miran
2262880	2273400	corpus y van viendo cómo se forma. No, no, no hay estudianes, soy van generando una gramática.
2273400	2277360	Siempre que yo una gramática libre de contexto para un liguaje natural, por mi idioma,
2277360	2280520	me voy a natural, siempre va a ser una aproximación.
2280760	2285560	Es decir, voy a rimarme, nunca voy a terminar de completarla, porque como se acuerdan
2285560	2290160	que vimos en la clase primera, el lenguaje es creativo. Si yo siempre puedo hacer cosas
2290160	2296680	rara, pero con grandes reglas generales, yo puedo aproximar.
2296680	2303560	Bueno, acabo de la moderación, y nombre yo muy tranquilamente su casa, se representa así,
2303640	2310440	llegó muy tranquilamente a su casa, aquí tengo el nombre que se murmur por lo
2310440	2320560	mineral, llegó muy tranquilamente a su casa, es un grupo de roal, han mudado por lo
2320560	2328080	algo, llegó muy tranquilamente es un grupo de nervial, porque es tranquilamente que es un
2328080	2336080	nervial y muy que es otro nervial que lo califica. A su casa es un grupo preposicional
2336080	2342080	y no aporar, es la preposiana más su casa que es un grupo no mire.
2342080	2349720	Bueno, es la lectura que la análisis que puedo hacer de esa desoración, o yo puedo representar
2349720	2354440	así, que es una forma que nosotros los informáticos no resultan poco más amigados.
2354440	2368120	Y en las hojas, como le decía, parecen las categorías armáticales, la coordinación también
2368120	2375840	indusión problema, tema, es decir, creo imánuléna, rérez de sí, yo lo tengo que representar
